Id,FXY,ElementName_zn,CodeFigure,EntryName_zn,EntryName_sub1_zn,EntryName_sub2_zn,Note_zn,noteIDs,Status,translated_by
bufr4/0/21/069/1,021069,SST产品置信数据,1,源数据中存在12.0微米通道,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/069/2,021069,SST产品置信数据,2,源数据中存在12.0微米通道,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/069/3,021069,SST产品置信数据,3,源数据中存在12.0微米通道,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/069/4,021069,SST产品置信数据,4,源数据中存在12.0微米通道,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/069/5,021069,SST产品置信数据,5,云识别使用1.6微米直方图反射率云测试,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/069/6,021069,SST产品置信数据,6,云识别使用1.6微米直方图反射率云测试,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/069/7,021069,SST产品置信数据,7,通过1.6微米反射率云测试检测到太阳闪光,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/069/8,021069,SST产品置信数据,8,用于海面温度检索的3.7微米通道,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/069/9,021069,SST产品置信数据,9,海面温度推导使用白天数据（若为零则使用夜间数据）,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/069/All-10,021069,SST产品置信数据,All 10,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070,021070,SST产品置信数据,,1-9 仅最低点视图SST检索使用3.7微米通道（每10弧分单元一位）,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/070/1,021070,SST产品置信数据,1,1-9 仅最低点视图SST检索使用3.7微米通道（每10弧分单元一位）,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/2,021070,SST产品置信数据,2,1-9 仅最低点视图SST检索使用3.7微米通道（每10弧分单元一位）,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/3,021070,SST产品置信数据,3,1-9 仅最低点视图SST检索使用3.7微米通道（每10弧分单元一位）,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/4,021070,SST产品置信数据,4,1-9 仅最低点视图SST检索使用3.7微米通道（每10弧分单元一位）,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/5,021070,SST产品置信数据,5,1-9 仅最低点视图SST检索使用3.7微米通道（每10弧分单元一位）,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/6,021070,SST产品置信数据,6,1-9 仅最低点视图SST检索使用3.7微米通道（每10弧分单元一位）,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/7,021070,SST产品置信数据,7,1-9 仅最低点视图SST检索使用3.7微米通道（每10弧分单元一位）,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/8,021070,SST产品置信数据,8,1-9 仅最低点视图SST检索使用3.7微米通道（每10弧分单元一位）,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/9,021070,SST产品置信数据,9,1-9 仅最低点视图SST检索使用3.7微米通道（每10弧分单元一位）,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070,021070,SST产品置信数据,,1-9 仅最低点视图SST检索使用3.7微米通道（每10弧分单元一位）,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/10,021070,SST产品置信数据,10,单元 1：双视图 SST 使用 3.7 微米通道,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/070/11,021070,SST产品置信数据,11,单元 1：双视图 SST 使用 3.7 微米通道,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/12,021070,SST产品置信数据,12,单元 1：双视图 SST 使用 3.7 微米通道,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/13,021070,SST产品置信数据,13,单元 1：双视图 SST 使用 3.7 微米通道,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/14,021070,SST产品置信数据,14,单元 1：双视图 SST 使用 3.7 微米通道,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/15,021070,SST产品置信数据,15,单元 1：双视图 SST 使用 3.7 微米通道,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/16,021070,SST产品置信数据,16,单元 1：双视图 SST 使用 3.7 微米通道,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/17,021070,SST产品置信数据,17,单元 1：双视图 SST 使用 3.7 微米通道,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/18,021070,SST产品置信数据,18,单元 1：双视图 SST 使用 3.7 微米通道,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/19,021070,SST产品置信数据,19,低点视图包含白天数据,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/20,021070,SST产品置信数据,20,前视图包含白天数据,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/070/21,021070,SST产品置信数据,21,记录包含在ERS平台未处于偏航控制模式时通过仪器扫描获取的贡献。,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/070/22,021070,SST产品置信数据,22,记录包含来自仪器扫描的贡献，其产品置信数据显示质量较差或未知。,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/070/All-23,021070,SST产品置信数据,All 23,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/072/1,021072,卫星高度计校准状态,1,高度误差校正已应用，而非开环校准,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/072/2,021072,卫星高度计校准状态,2,用于对流层校正的微波探测器,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/072/3,021072,卫星高度计校准状态,3,应用了AGC输出校正，而非开环校准,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/072/All-4,021072,卫星高度计校准状态,All 4,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/073/1,021073,卫星高度计仪器模式,1,空白数据记录,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/073/2,021073,卫星高度计仪器模式,2,测试,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/073/3,021073,卫星高度计仪器模式,3,校准（闭环）,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/073/4,021073,卫星高度计仪器模式,4,咬,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/073/5,021073,卫星高度计仪器模式,5,冰上的收购,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/073/6,021073,卫星高度计仪器模式,6,海洋上的收购,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/073/7,021073,卫星高度计仪器模式,7,在冰上跟踪,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/073/8,021073,卫星高度计仪器模式,8,在海洋上追踪,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/073/All-9,021073,卫星高度计仪器模式,All 9,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/076/0,021076,强度的表示,0,线性,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/076/1,021076,强度的表示,1,对数（以e为底）,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/076/2,021076,强度的表示,2,对数（以10为底）,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/076/3-6,021076,强度的表示,3-6,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/076/7,021076,强度的表示,7,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/109/1,021109,SEAWINDS 风矢量单元质量,1,海洋sigma-0无法用于风速反演,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/109/2,021109,SEAWINDS 风矢量单元质量,2,在风场反演中，σ-0 的方位角多样性较差,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/109/3-7,021109,SEAWINDS 风矢量单元质量,3-7,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/109/8,021109,SEAWINDS 风矢量单元质量,8,部分风矢量单元位于陆地上,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/109/9,021109,SEAWINDS 风矢量单元质量,9,部分风矢量单元位于冰面上,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/109/10,021109,SEAWINDS 风矢量单元质量,10,未对风矢量单元执行风检索,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/109/11,021109,SEAWINDS 风矢量单元质量,11,报告的风速大于30 m s⁻¹,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/109/12,021109,SEAWINDS 风矢量单元质量,12,报告的风速大于30 m s⁻¹,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/109/13-16,021109,SEAWINDS 风矢量单元质量,13-16,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/109/All-17,021109,SEAWINDS 风矢量单元质量,All 17,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/115/1,021115,SEAWINDS sigma-0 质量,1,σ-0 测量不可用,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/115/2,021115,SEAWINDS sigma-0 质量,2,信噪比低,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/115/3,021115,SEAWINDS sigma-0 质量,3,负σ0,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/115/4,021115,SEAWINDS sigma-0 质量,4,σ-0 超出可接受范围,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/115/5,021115,SEAWINDS sigma-0 质量,5,散射计脉冲质量不可接受,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/115/6,021115,SEAWINDS sigma-0 质量,6,Sigma-0 单元位置算法未收敛,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/115/7,021115,SEAWINDS sigma-0 质量,7,频移超出了x因子表的范围,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/115/8,021115,SEAWINDS sigma-0 质量,8,航天器温度超出校准系数范围,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/115/9,021115,SEAWINDS sigma-0 质量,9,未找到适用于此sigma-0的高度记录,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/115/10,021115,SEAWINDS sigma-0 质量,10,插值星历数据对于此sigma-0是不可接受的。,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/115/11-16,021115,SEAWINDS sigma-0 质量,11-16,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/115/All-17,021115,SEAWINDS sigma-0 质量,All 17,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/116/1,021116,SEAWINDS sigma-0 质量,1,校准/测量脉冲标志 (1),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/116/2,021116,SEAWINDS sigma-0 质量,2,校准/测量脉冲标志 (1),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/116/3,021116,SEAWINDS sigma-0 质量,3,外部天线波束,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/116/4,021116,SEAWINDS sigma-0 质量,4,Sigma-0 单元位于航天器后方,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/116/5,021116,SEAWINDS sigma-0 质量,5,当前模式 (1),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/116/6,021116,SEAWINDS sigma-0 质量,6,当前模式 (1),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/116/7,021116,SEAWINDS sigma-0 质量,7,有效栅极宽度 - 切片分辨率 (1),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/116/8,021116,SEAWINDS sigma-0 质量,8,有效栅极宽度 - 切片分辨率 (1),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/116/9,021116,SEAWINDS sigma-0 质量,9,有效栅极宽度 - 切片分辨率 (1),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/116/10,021116,SEAWINDS sigma-0 质量,10,低分辨率模式 - 整个脉冲数据,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/116/11,021116,SEAWINDS sigma-0 质量,11,散射计电子子系统B,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/116/12,021116,SEAWINDS sigma-0 质量,12,交替旋转速率 - 19.8 rpm,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/116/13,021116,SEAWINDS sigma-0 质量,13,接收器保护已开启,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/116/14,021116,SEAWINDS sigma-0 质量,14,每复合标志的切片 (1),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/116/15,021116,SEAWINDS sigma-0 质量,15,每复合标志的切片 (1),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/116/16,021116,SEAWINDS sigma-0 质量,16,每复合标志的切片 (1),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/116/All-17,021116,SEAWINDS sigma-0 质量,All 17,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/119/0,021119,风散射计地球物理模型函数,0,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/119/1,021119,风散射计地球物理模型函数,1,SASS,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/119/2,021119,风散射计地球物理模型函数,2,SASS,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/119/3,021119,风散射计地球物理模型函数,3,NSCAT,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/119/4,021119,风散射计地球物理模型函数,4,NSCAT,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/119/5,021119,风散射计地球物理模型函数,5,NSCAT,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/119/6,021119,风散射计地球物理模型函数,6,QSCAT0,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/119/7,021119,风散射计地球物理模型函数,7,QSCAT0,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/119/8-30,021119,风散射计地球物理模型函数,8-30,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/119/31,021119,风散射计地球物理模型函数,31,CMOD1,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/119/32,021119,风散射计地球物理模型函数,32,CMOD1,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/119/33,021119,风散射计地球物理模型函数,33,CMOD1,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/119/34,021119,风散射计地球物理模型函数,34,CMOD1,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/119/35,021119,风散射计地球物理模型函数,35,CMOD1,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/119/36-62,021119,风散射计地球物理模型函数,36-62,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/119/63,021119,风散射计地球物理模型函数,63,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/144/1,021144,高度计雨旗,1,雨,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/144/All-2,021144,高度计雨旗,All 2,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/148/1,021148,后缘变化标志,1,非短尺度变化,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/148/2,021148,后缘变化标志,2,非短尺度变化,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/148/3-8,021148,后缘变化标志,3-8,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/148/All-9,021148,后缘变化标志,All 9,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/150/0,021150,光束共址,0,来自单个地面站的数据（无共址）。,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/150/1,021150,光束共址,1,来自单个地面站的数据（无共址）。,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/150/2,021150,光束共址,2,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/150/3,021150,光束共址,3,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/155/1,021155,SEAWINDS 风矢量单元质量,1,海洋sigma-0无法用于风速反演,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/155/2,021155,SEAWINDS 风矢量单元质量,2,在风场反演中，σ-0 的方位角多样性较差,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/155/3,021155,SEAWINDS 风矢量单元质量,3,任何等于或高于阈值的光束噪声内容,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/155/4,021155,SEAWINDS 风矢量单元质量,4,未使用产品监控,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/155/5,021155,SEAWINDS 风矢量单元质量,5,产品监控标志,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/155/6,021155,SEAWINDS 风矢量单元质量,6,KNMI 质量控制失败,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/155/7,021155,SEAWINDS 风矢量单元质量,7,变分质量控制失败,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/155/8,021155,SEAWINDS 风矢量单元质量,8,部分风矢量单元位于陆地上,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/155/9,021155,SEAWINDS 风矢量单元质量,9,部分风矢量单元位于冰面上,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/155/10,021155,SEAWINDS 风矢量单元质量,10,未对风矢量单元执行风检索,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/155/11,021155,SEAWINDS 风矢量单元质量,11,报告的风速大于30 m s⁻¹,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/155/12,021155,SEAWINDS 风矢量单元质量,12,报告的风速大于30 m s⁻¹,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/155/13,021155,SEAWINDS 风矢量单元质量,13,风矢量单元的雨旗不可用,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/155/14,021155,SEAWINDS 风矢量单元质量,14,雨旗算法检测雨,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/155/15,021155,SEAWINDS 风矢量单元质量,15,气象背景未使用,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/155/16,021155,SEAWINDS 风矢量单元质量,16,数据是冗余的,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/155/17-23,021155,SEAWINDS 风矢量单元质量,17-23,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/155/All-24,021155,SEAWINDS 风矢量单元质量,All 24,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/158/0,021158,ASCAT Kp估算质量,0,可接受,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/158/1,021158,ASCAT Kp估算质量,1,可接受,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/158/2,021158,ASCAT Kp估算质量,2,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/158/3,021158,ASCAT Kp估算质量,3,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/159/0,021159,ASCAT sigma-0 可用性,0,好,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/159/1,021159,ASCAT sigma-0 可用性,1,可用,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/159/2,021159,ASCAT sigma-0 可用性,2,坏,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/159/3,021159,ASCAT sigma-0 可用性,3,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/169/0,021169,冰存在指示器,0,没有冰存在,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/169/1,021169,冰存在指示器,1,没有冰存在,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/169/2,021169,冰存在指示器,2,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/169/3,021169,冰存在指示器,3,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
