Id,ClassNo,ClassName_zn,FXY,ElementName_zn,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_zn,noteIDs,Status,translated_by
bufr4/0/08/015,08,重要性限定词,008015,传感器的重要限定符,Code table,0,0,3,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/016,08,重要性限定词,008016,更改趋势类型预报或机场预报的限定符,Code table,0,0,3,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/017,08,重要性限定词,008017,预测变化预计发生时间的限定词,Code table,0,0,2,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/018,08,重要性限定词,008018,SEAWINDS 陆地/冰面类型,Flag table,0,0,17,Flag table,0,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/019,08,重要性限定词,008019,后续中心标识符的限定符,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/020,08,重要性限定词,008020,缺失实体的总数（相对于累积或平均值）,Numeric,0,0,16,Numeric,0,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/021,08,重要性限定词,008021,时间意义,Code table,0,0,5,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/022,08,重要性限定词,008022,总数（关于累积或平均值）,Numeric,0,0,16,Numeric,0,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/023,08,重要性限定词,008023,一阶统计值如下,Code table,0,0,6,Code table,0,2,（参见注释 3）,70,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/024,08,重要性限定词,008024,差异统计,Code table,0,0,6,Code table,0,2,（参见注释 3）,61,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/025,08,重要性限定词,008025,时间差限定符,Code table,0,0,4,Code table,0,2,（参见注释 3）,49,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/026,08,重要性限定词,008026,矩阵意义,Code table,0,0,6,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/027,08,重要性限定词,008027,海面高度异常测量类型,Code table,0,0,8,,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/029,08,重要性限定词,008029,位置和表面类型,Code table,0,0,8,Code table,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/030,08,重要性限定词,008030,代码手册（第I.1卷，第C节）数据来源的代码表,Numeric,0,0,13,Numeric,0,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/031,08,重要性限定词,008031,数据类别 - CREX表A,Numeric,0,0,8,Numeric,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/08/032,08,重要性限定词,008032,操作状态,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/033,08,重要性限定词,008033,百分比置信度的推导方法,Code table,0,0,7,Code table,0,3,（参见注释 3）,50,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/034,08,重要性限定词,008034,温度/盐度测量限定符,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/035,08,重要性限定词,008035,监测活动类型,Code table,0,0,3,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/036,08,重要性限定词,008036,执行监测的中心或站点类型,Code table,0,0,3,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/037,08,重要性限定词,008037,基线检查重要性,Code table,0,0,5,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/038,08,重要性限定词,008038,仪器数据重要性,Code table,0,0,8,Code table,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/039,08,重要性限定词,008039,时间重要性（航空预报）,Code table,0,0,6,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/040,08,重要性限定词,008040,飞行高度层意义,Code table,0,0,6,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/041,08,重要性限定词,008041,数据重要性,Code table,0,0,5,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/042,08,重要性限定词,008042,垂直探测意义,Flag table,0,0,18,Flag table,0,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/043,08,重要性限定词,008043,大气化学或物理成分类型,Code table,0,0,8,Code table,0,3,（参见注释 3）,169,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/044,08,重要性限定词,008044,CAS登记号,CCITT IA5,0,0,88,Character,0,11,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/045,08,重要性限定词,008045,颗粒物的特性,Code table,0,0,8,Character,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/046,08,重要性限定词,008046,大气化学或物理成分类型,Common Code table C-14,0,0,16,Common Code table C-14,0,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/049,08,重要性限定词,008049,观察数量,Numeric,0,0,8,Numeric,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/050,08,重要性限定词,008050,用于统计计算中缺失值数量的限定符,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/051,08,重要性限定词,008051,用于统计计算中缺失值数量的限定符,Code table,0,0,3,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/052,08,重要性限定词,008052,发生天数遵循的条件,Code table,0,0,5,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/053,08,重要性限定词,008053,发生日期限定符,Code table,0,0,2,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/054,08,重要性限定词,008054,风速或阵风的限定符,Code table,0,0,3,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/055,08,重要性限定词,008055,用于在去除涡流后计算平均风分量的方法,Code table,0,0,4,,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/060,08,重要性限定词,008060,样品扫描模式的重要性,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/065,08,重要性限定词,008065,太阳闪光指示器,Code table,0,0,2,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/066,08,重要性限定词,008066,半透明指示器,Code table,0,0,2,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/070,08,重要性限定词,008070,垂直探测产品限定符,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/071,08,重要性限定词,008071,最佳估算成本,Code table,0,0,3,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/072,08,重要性限定词,008072,像素类型,Code table,0,0,3,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/074,08,重要性限定词,008074,高度计回波处理模式,Code table,0,0,2,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/075,08,重要性限定词,008075,升轨/降轨限定符,Code table,0,0,2,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/076,08,重要性限定词,008076,乐队类型,Code table,0,0,6,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/077,08,重要性限定词,008077,辐射计感应表面类型,Code table,0,0,7,Code table,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/079,08,重要性限定词,008079,产品状态,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/080,08,重要性限定词,008080,GTSPP质量标志限定符,Code table,0,0,6,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/081,08,重要性限定词,008081,设备类型,Code table,0,0,6,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/082,08,重要性限定词,008082,将传感器高度修改为另一个值,Code table,0,0,3,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/083,08,重要性限定词,008083,名义价值指标,Flag table,0,0,15,Flag table,0,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/085,08,重要性限定词,008085,光束标识符,Code table,0,0,3,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/086,08,重要性限定词,008086,垂直意义对NWP,Flag table,0,0,12,Flag table,0,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/087,08,重要性限定词,008087,观察角位置,Code table,0,0,3,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/088,08,重要性限定词,008088,地图意义,Code table,0,0,6,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/090,08,重要性限定词,008090,后续有效数字的十进制刻度,Numeric,0,-127,8,Numeric,0,3,（参见注释 3）,51,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/091,08,重要性限定词,008091,坐标意义,Code table,0,0,8,Code table,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/092,08,重要性限定词,008092,测量不确定度表达,Code table,0,0,5,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/093,08,重要性限定词,008093,测量不确定度表达,Code table,0,0,5,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/094,08,重要性限定词,008094,用于计算日均温度的方法,Code table,0,0,8,Code table,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/095,08,重要性限定词,008095,温度的选址和测量质量分类,Code table,0,0,8,Code table,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/096,08,重要性限定词,008096,降水的选址和测量质量分类,Code table,0,0,8,Code table,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/097,08,重要性限定词,008097,用于计算仪器平均温度的方法,Code table,0,0,7,Code table,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/098,08,重要性限定词,008098,温度测量来源,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/099,08,重要性限定词,008099,感知方向,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/100,08,重要性限定词,008100,以下观察值的类型,Code table,0,0,8,,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/08/101,08,重要性限定词,008101,气球飞行阶段,Code table,0,0,4,,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
