Id,Category,CategoryOfSequences_zn,FXY1,Title_zn,SubTitle_zn,FXY2,ElementName_zn,ElementDescription_zn,Note_zn,noteIDs,Status,translated_by
bufr4/3/03/011/1/007003,03,与垂直探测数据相关的气象序列,303011,（高度的风）,,007003,位势,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/011/2/008001,03,与垂直探测数据相关的气象序列,303011,（高度的风）,,008001,垂直探测意义,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/011/3/011001,03,与垂直探测数据相关的气象序列,303011,（高度的风）,,011001,风向,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/011/4/011002,03,与垂直探测数据相关的气象序列,303011,（高度的风）,,011002,风速,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/012/1/007004,03,与垂直探测数据相关的气象序列,303012,（压力水平的风）,,007004,压力,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/012/2/008001,03,与垂直探测数据相关的气象序列,303012,（压力水平的风）,,008001,垂直探测意义,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/012/3/011001,03,与垂直探测数据相关的气象序列,303012,（压力水平的风）,,011001,风向,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/012/4/011002,03,与垂直探测数据相关的气象序列,303012,（压力水平的风）,,011002,风速,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/013/1/007004,03,与垂直探测数据相关的气象序列,303013,（位势、高度、湿度、压力层上的风）,,007004,压力,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/013/2/008001,03,与垂直探测数据相关的气象序列,303013,（位势、高度、湿度、压力层上的风）,,008001,垂直探测意义,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/013/3/010003,03,与垂直探测数据相关的气象序列,303013,（位势、高度、湿度、压力层上的风）,,010003,位势,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/013/4/012001,03,与垂直探测数据相关的气象序列,303013,（位势、高度、湿度、压力层上的风）,,012001,温度/空气温度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/013/5/013003,03,与垂直探测数据相关的气象序列,303013,（位势、高度、湿度、压力层上的风）,,013003,相对湿度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/013/6/011001,03,与垂直探测数据相关的气象序列,303013,（位势、高度、湿度、压力层上的风）,,011001,风向,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/013/7/011002,03,与垂直探测数据相关的气象序列,303013,（位势、高度、湿度、压力层上的风）,,011002,风速,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/014/1/007004,03,与垂直探测数据相关的气象序列,303014,（位势、高度、湿度、压力层上的风）,,007004,压力,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/014/2/008001,03,与垂直探测数据相关的气象序列,303014,（位势、高度、湿度、压力层上的风）,,008001,垂直探测意义,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/014/3/010003,03,与垂直探测数据相关的气象序列,303014,（位势、高度、湿度、压力层上的风）,,010003,位势,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/014/4/012001,03,与垂直探测数据相关的气象序列,303014,（位势、高度、湿度、压力层上的风）,,012001,温度/空气温度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/014/5/012003,03,与垂直探测数据相关的气象序列,303014,（位势、高度、湿度、压力层上的风）,,012003,露点温度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/014/6/011001,03,与垂直探测数据相关的气象序列,303014,（位势、高度、湿度、压力层上的风）,,011001,风向,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/014/7/011002,03,与垂直探测数据相关的气象序列,303014,（位势、高度、湿度、压力层上的风）,,011002,风速,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/021/1/007004,03,与垂直探测数据相关的气象序列,303021,"(层, 质量)",,007004,压力,层,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/021/2/007004,03,与垂直探测数据相关的气象序列,303021,"(层, 质量)",,007004,压力,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/021/3/204007,03,与垂直探测数据相关的气象序列,303021,"(层, 质量)",,204007,添加关联字段,8比特长,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/021/4/031021,03,与垂直探测数据相关的气象序列,303021,"(层, 质量)",,031021,关联字段重要性,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/022/1/303021,03,与垂直探测数据相关的气象序列,303022,,,303021,"(层, 质量)",,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/022/2/010003,03,与垂直探测数据相关的气象序列,303022,,,010003,位势,层平均厚度,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/03/022/3/204000,03,与垂直探测数据相关的气象序列,303022,,,204000,添加关联字段,取消,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/023/1/303021,03,与垂直探测数据相关的气象序列,303023,层平均气温,,303021,"(层, 质量)",,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/023/2/012001,03,与垂直探测数据相关的气象序列,303023,层平均气温,,012001,温度/空气温度,层平均,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/03/023/3/204000,03,与垂直探测数据相关的气象序列,303023,层平均气温,,204000,添加关联字段,取消,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/024/1/303021,03,与垂直探测数据相关的气象序列,303024,可降水量,,303021,"(层, 质量)",,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/024/2/013016,03,与垂直探测数据相关的气象序列,303024,可降水量,,013016,可降水量,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/024/3/204000,03,与垂直探测数据相关的气象序列,303024,可降水量,,204000,添加关联字段,取消,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/025/1/002025,03,与垂直探测数据相关的气象序列,303025,（卫星通道和亮温）,,002025,用于计算的卫星频道,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/03/025/2/204007,03,与垂直探测数据相关的气象序列,303025,（卫星通道和亮温）,,204007,添加关联字段,8比特长,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/025/3/031021,03,与垂直探测数据相关的气象序列,303025,（卫星通道和亮温）,,031021,关联字段重要性,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/025/4/012063,03,与垂直探测数据相关的气象序列,303025,（卫星通道和亮温）,,012063,亮度温度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/025/5/204000,03,与垂直探测数据相关的气象序列,303025,（卫星通道和亮温）,,204000,添加关联字段,取消,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/026/1/007004,03,与垂直探测数据相关的气象序列,303026,,,007004,压力,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/026/2/008003,03,与垂直探测数据相关的气象序列,303026,,,008003,垂直意义（卫星观测）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/026/3/204007,03,与垂直探测数据相关的气象序列,303026,,,204007,添加关联字段,8比特长,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/026/4/031021,03,与垂直探测数据相关的气象序列,303026,,,031021,关联字段重要性,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/026/5/012001,03,与垂直探测数据相关的气象序列,303026,,,012001,温度/空气温度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/026/6/204000,03,与垂直探测数据相关的气象序列,303026,,,204000,添加关联字段,取消,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/027/1/007004,03,与垂直探测数据相关的气象序列,303027,,,007004,压力,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/027/2/204007,03,与垂直探测数据相关的气象序列,303027,,,204007,添加关联字段,8比特长,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/027/3/031021,03,与垂直探测数据相关的气象序列,303027,,,031021,关联字段重要性,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/027/4/010003,03,与垂直探测数据相关的气象序列,303027,,,010003,位势,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/027/5/204000,03,与垂直探测数据相关的气象序列,303027,,,204000,添加关联字段,取消,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/031/1/007004,03,与垂直探测数据相关的气象序列,303031,（重要性数据，陆地/海洋，表面温度）,,007004,压力,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/031/2/008003,03,与垂直探测数据相关的气象序列,303031,（重要性数据，陆地/海洋，表面温度）,,008003,垂直意义（卫星观测）,探测基准,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/03/031/3/007021,03,与垂直探测数据相关的气象序列,303031,（重要性数据，陆地/海洋，表面温度）,,007021,提升,当地天顶,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/03/031/4/007022,03,与垂直探测数据相关的气象序列,303031,（重要性数据，陆地/海洋，表面温度）,,007022,太阳高度,太阳天顶角,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/031/5/008012,03,与垂直探测数据相关的气象序列,303031,（重要性数据，陆地/海洋，表面温度）,,008012,陆地/海洋限定符,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/031/6/012061,03,与垂直探测数据相关的气象序列,303031,（重要性数据，陆地/海洋，表面温度）,,012061,皮肤温度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/032/1/020011,03,与垂直探测数据相关的气象序列,303032,云,,020011,云量,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/032/2/020016,03,与垂直探测数据相关的气象序列,303032,云,,020016,云顶压力,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/03/033/1/020010,03,与垂直探测数据相关的气象序列,303033,云,,020010,云量（总计）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/033/2/020016,03,与垂直探测数据相关的气象序列,303033,云,,020016,云顶压力,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/040/1/008041,03,与垂直探测数据相关的气象序列,303040,无线电探空仪飞行持续时间和终止信息,,008041,数据重要性,飞行终止高度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/040/2/004025,03,与垂直探测数据相关的气象序列,303040,无线电探空仪飞行持续时间和终止信息,,004025,时间周期或位移,分钟,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/040/3/004026,03,与垂直探测数据相关的气象序列,303040,无线电探空仪飞行持续时间和终止信息,,004026,时间周期或位移,秒,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/03/040/4/301021,03,与垂直探测数据相关的气象序列,303040,无线电探空仪飞行持续时间和终止信息,,301021,纬度/经度（高精度）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/040/5/301122,03,与垂直探测数据相关的气象序列,303040,无线电探空仪飞行持续时间和终止信息,,301122,日期/时间（精确到百分之一秒）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/040/6/201131,03,与垂直探测数据相关的气象序列,303040,无线电探空仪飞行持续时间和终止信息,,201131,数据宽度替换,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/040/7/202129,03,与垂直探测数据相关的气象序列,303040,无线电探空仪飞行持续时间和终止信息,,202129,更改比例尺,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/040/8/025069,03,与垂直探测数据相关的气象序列,303040,无线电探空仪飞行持续时间和终止信息,,025069,飞行高度压力校正,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/040/9/007004,03,与垂直探测数据相关的气象序列,303040,无线电探空仪飞行持续时间和终止信息,,007004,压力,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/040/10/013003,03,与垂直探测数据相关的气象序列,303040,无线电探空仪飞行持续时间和终止信息,,013003,相对湿度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/040/11/202000,03,与垂直探测数据相关的气象序列,303040,无线电探空仪飞行持续时间和终止信息,,202000,更改比例尺,取消,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/040/12/201000,03,与垂直探测数据相关的气象序列,303040,无线电探空仪飞行持续时间和终止信息,,201000,数据宽度替换,取消,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/040/13/002013,03,与垂直探测数据相关的气象序列,303040,无线电探空仪飞行持续时间和终止信息,,002013,太阳能和红外辐射校正,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/040/14/012101,03,与垂直探测数据相关的气象序列,303040,无线电探空仪飞行持续时间和终止信息,,012101,温度/空气温度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/040/15/010009,03,与垂直探测数据相关的气象序列,303040,无线电探空仪飞行持续时间和终止信息,,010009,位势高度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/040/16/102002,03,与垂直探测数据相关的气象序列,303040,无线电探空仪飞行持续时间和终止信息,,102002,复制5个描述符2次,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/040/17/008040,03,与垂直探测数据相关的气象序列,303040,无线电探空仪飞行持续时间和终止信息,,008040,飞行高度层意义,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/040/18/035035,03,与垂直探测数据相关的气象序列,303040,无线电探空仪飞行持续时间和终止信息,,035035,终止原因,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/041/1/002152,03,与垂直探测数据相关的气象序列,303041,（风序列）,,002152,使用的卫星数据处理技术,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/041/2/002023,03,与垂直探测数据相关的气象序列,303041,（风序列）,,002023,（卫星标识符，风速计算方法，日期/时间，位置）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/041/3/007004,03,与垂直探测数据相关的气象序列,303041,（风序列）,,007004,压力,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/041/4/011001,03,与垂直探测数据相关的气象序列,303041,（风序列）,,011001,风向,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/041/5/011002,03,与垂直探测数据相关的气象序列,303041,（风序列）,,011002,风速,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/041/6/002153,03,与垂直探测数据相关的气象序列,303041,（风序列）,,002153,卫星频道中心频率,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/03/041/7/002154,03,与垂直探测数据相关的气象序列,303041,（风序列）,,002154,卫星频道带宽,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/03/041/8/012071,03,与垂直探测数据相关的气象序列,303041,（风序列）,,012071,最冷集群温度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/050/1/004086,03,与垂直探测数据相关的气象序列,303050,（无线电探空仪位置的压力层风数据）,,004086,时间周期或位移,自启动以来,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/03/050/2/008042,03,与垂直探测数据相关的气象序列,303050,（无线电探空仪位置的压力层风数据）,,008042,垂直探测意义,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/050/3/007004,03,与垂直探测数据相关的气象序列,303050,（无线电探空仪位置的压力层风数据）,,007004,压力,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/050/4/005015,03,与垂直探测数据相关的气象序列,303050,（无线电探空仪位置的压力层风数据）,,005015,纬度位移（高精度）,自启动以来,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/050/5/006015,03,与垂直探测数据相关的气象序列,303050,（无线电探空仪位置的压力层风数据）,,006015,纬度位移（高精度）,自启动以来,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/050/6/011001,03,与垂直探测数据相关的气象序列,303050,（无线电探空仪位置的压力层风数据）,,011001,风向,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/050/7/011002,03,与垂直探测数据相关的气象序列,303050,（无线电探空仪位置的压力层风数据）,,011002,风速,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/051/1/004086,03,与垂直探测数据相关的气象序列,303051,（无线电探空仪位置的压力层风数据）,,004086,时间周期或位移,自启动以来,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/051/2/008042,03,与垂直探测数据相关的气象序列,303051,（无线电探空仪位置的压力层风数据）,,008042,垂直探测意义,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/051/3/007004,03,与垂直探测数据相关的气象序列,303051,（无线电探空仪位置的压力层风数据）,,007004,压力,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/051/4/005015,03,与垂直探测数据相关的气象序列,303051,（无线电探空仪位置的压力层风数据）,,005015,纬度位移（高精度）,自启动以来,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/051/5/006015,03,与垂直探测数据相关的气象序列,303051,（无线电探空仪位置的压力层风数据）,,006015,纬度位移（高精度）,自启动以来,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/051/6/011061,03,与垂直探测数据相关的气象序列,303051,（无线电探空仪位置的压力层风数据）,,011061,1 公里层以下的绝对风切变,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/051/7/011062,03,与垂直探测数据相关的气象序列,303051,（无线电探空仪位置的压力层风数据）,,011062,1 公里层以下的绝对风切变,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/052/1/004086,03,与垂直探测数据相关的气象序列,303052,（无线电探空仪位置的压力层风数据）,,004086,时间周期或位移,自启动以来,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/052/2/008042,03,与垂直探测数据相关的气象序列,303052,（无线电探空仪位置的压力层风数据）,,008042,垂直探测意义,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/052/3/007009,03,与垂直探测数据相关的气象序列,303052,（无线电探空仪位置的压力层风数据）,,007009,位势高度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/052/4/005015,03,与垂直探测数据相关的气象序列,303052,（无线电探空仪位置的压力层风数据）,,005015,纬度位移（高精度）,自启动以来,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/052/5/006015,03,与垂直探测数据相关的气象序列,303052,（无线电探空仪位置的压力层风数据）,,006015,纬度位移（高精度）,自启动以来,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/052/6/011001,03,与垂直探测数据相关的气象序列,303052,（无线电探空仪位置的压力层风数据）,,011001,风向,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/052/7/011002,03,与垂直探测数据相关的气象序列,303052,（无线电探空仪位置的压力层风数据）,,011002,风速,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/053/1/004086,03,与垂直探测数据相关的气象序列,303053,（无线电探空仪位置的压力层风数据）,,004086,时间周期或位移,自启动以来,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/053/2/008042,03,与垂直探测数据相关的气象序列,303053,（无线电探空仪位置的压力层风数据）,,008042,垂直探测意义,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/053/3/007009,03,与垂直探测数据相关的气象序列,303053,（无线电探空仪位置的压力层风数据）,,007009,位势高度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/053/4/005015,03,与垂直探测数据相关的气象序列,303053,（无线电探空仪位置的压力层风数据）,,005015,纬度位移（高精度）,自启动以来,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/053/5/006015,03,与垂直探测数据相关的气象序列,303053,（无线电探空仪位置的压力层风数据）,,006015,纬度位移（高精度）,自启动以来,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/053/6/011061,03,与垂直探测数据相关的气象序列,303053,（无线电探空仪位置的压力层风数据）,,011061,1 公里层以下的绝对风切变,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/053/7/011062,03,与垂直探测数据相关的气象序列,303053,（无线电探空仪位置的压力层风数据）,,011062,1 公里层以下的绝对风切变,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/054/1/004086,03,与垂直探测数据相关的气象序列,303054,（无线电探空仪位置的压力层风数据）,,004086,时间周期或位移,自启动以来,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/054/2/008042,03,与垂直探测数据相关的气象序列,303054,（无线电探空仪位置的压力层风数据）,,008042,垂直探测意义,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/054/3/007004,03,与垂直探测数据相关的气象序列,303054,（无线电探空仪位置的压力层风数据）,,007004,压力,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/054/4/010009,03,与垂直探测数据相关的气象序列,303054,（无线电探空仪位置的压力层风数据）,,010009,位势高度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/054/5/005015,03,与垂直探测数据相关的气象序列,303054,（无线电探空仪位置的压力层风数据）,,005015,纬度位移（高精度）,自启动以来,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/054/6/006015,03,与垂直探测数据相关的气象序列,303054,（无线电探空仪位置的压力层风数据）,,006015,纬度位移（高精度）,自启动以来,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/054/7/012101,03,与垂直探测数据相关的气象序列,303054,（无线电探空仪位置的压力层风数据）,,012101,温度/空气温度,比例：2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/054/8/012103,03,与垂直探测数据相关的气象序列,303054,（无线电探空仪位置的压力层风数据）,,012103,露点温度,比例：2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/054/9/011001,03,与垂直探测数据相关的气象序列,303054,（无线电探空仪位置的压力层风数据）,,011001,风向,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/054/10/011002,03,与垂直探测数据相关的气象序列,303054,（无线电探空仪位置的压力层风数据）,,011002,风速,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/055/1/004086,03,与垂直探测数据相关的气象序列,303055,（无线电探空仪位置的高度层温度、露点、相对湿度和风数据）,,004086,时间周期或位移,自启动以来,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/055/2/008042,03,与垂直探测数据相关的气象序列,303055,（无线电探空仪位置的高度层温度、露点、相对湿度和风数据）,,008042,垂直探测意义,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/055/3/007009,03,与垂直探测数据相关的气象序列,303055,（无线电探空仪位置的高度层温度、露点、相对湿度和风数据）,,007009,位势高度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/055/4/005015,03,与垂直探测数据相关的气象序列,303055,（无线电探空仪位置的高度层温度、露点、相对湿度和风数据）,,005015,纬度位移（高精度）,自启动以来,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/055/5/006015,03,与垂直探测数据相关的气象序列,303055,（无线电探空仪位置的高度层温度、露点、相对湿度和风数据）,,006015,纬度位移（高精度）,自启动以来,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/055/6/012101,03,与垂直探测数据相关的气象序列,303055,（无线电探空仪位置的高度层温度、露点、相对湿度和风数据）,,012101,温度/空气温度,比例：2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/055/7/013009,03,与垂直探测数据相关的气象序列,303055,（无线电探空仪位置的高度层温度、露点、相对湿度和风数据）,,013009,相对湿度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/03/055/8/012103,03,与垂直探测数据相关的气象序列,303055,（无线电探空仪位置的高度层温度、露点、相对湿度和风数据）,,012103,露点温度,比例：2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
