Id,ClassNo,ClassName_zn,FXY,ElementName_zn,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_zn,noteIDs,Status,translated_by
bufr4/0/21/115,21,雷达波束数据,021115,SEAWINDS sigma-0 质量,Flag table,0,0,17,Flag table,0,6,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/116,21,雷达波束数据,021116,SEAWINDS sigma-0 质量,Flag table,0,0,17,Flag table,0,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/117,21,雷达波束数据,021117,Sigma-0 方差质量控制,Numeric,2,0,16,Numeric,2,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/118,21,雷达波束数据,021118,对σ-0进行衰减校正,dB,2,-10000,14,dB,2,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/119,21,雷达波束数据,021119,风散射计地球物理模型函数,Code table,0,0,6,Code table,0,2,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/120,21,雷达波束数据,021120,降雨概率,Numeric,3,0,10,Numeric,3,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/121,21,雷达波束数据,021121,海风北部降雨指数,Numeric,0,0,8,Numeric,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/122,21,雷达波束数据,021122,对σ-0进行衰减校正,dB,2,-10000,14,dB,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/123,21,雷达波束数据,021123,标准化雷达截面,dB,2,-30000,15,dB,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/128,21,雷达波束数据,021128,每秒用于推导先前参数的有效点数,Numeric,0,0,8,Numeric,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/130,21,雷达波束数据,021130,光谱总能量,Numeric,6,0,28,Numeric,6,9,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/131,21,雷达波束数据,021131,光谱总能量,Numeric,6,0,28,Numeric,6,9,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/132,21,雷达波束数据,021132,高分辨率网格上光谱最大值的方向,deg,3,0,19,deg,3,6,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/133,21,雷达波束数据,021133,高分辨率网格上光谱最大值的方向,m,3,0,29,m,3,9,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/134,21,雷达波束数据,021134,克雷斯协方差谱的距离分辨率,rad/m,3,0,19,rad/m,3,6,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/135,21,雷达波束数据,021135,交叉谱极坐标网格实部的箱数,Numeric,3,-524288,20,Numeric,3,7,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/136,21,雷达波束数据,021136,交叉谱极坐标网格实部的箱数,Numeric,3,-524288,20,Numeric,3,7,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/137,21,雷达波束数据,021137,Ku波段校正的海洋后向散射系数,dB,2,-32768,16,dB,2,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/138,21,雷达波束数据,021138,Ku波段校正的海洋后向散射系数,dB,2,-32768,16,dB,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/139,21,雷达波束数据,021139,库带净工具校正,dB,2,-2048,12,dB,2,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/140,21,雷达波束数据,021140,Ku波段校正的海洋后向散射系数,dB,2,-32768,16,dB,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/141,21,雷达波束数据,021141,Ku波段校正的海洋后向散射系数,dB,2,-32768,16,dB,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/142,21,雷达波束数据,021142,S带净工具校正用于AGC,dB,2,-1024,11,dB,2,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/143,21,雷达波束数据,021143,Ku频段雨衰减,dB,2,-1073741824,31,dB,2,10,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/144,21,雷达波束数据,021144,高度计雨旗,Flag table,0,0,2,Flag table,0,1,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/145,21,雷达波束数据,021145,库带自动增益控制,dB,2,0,13,dB,2,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/146,21,雷达波束数据,021146,库带自动增益控制,dB,2,0,8,dB,2,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/147,21,雷达波束数据,021147,库带自动增益控制的有效点数,Numeric,0,0,5,Numeric,0,2,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/148,21,雷达波束数据,021148,后缘变化标志,Flag table,0,0,9,Flag table,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/150,21,雷达波束数据,021150,光束共址,Code table,0,0,2,Code table,0,1,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/151,21,雷达波束数据,021151,在40度入射角下的sigma-0估计误差,dB,2,0,9,dB,2,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/152,21,雷达波束数据,021152,斜率在40度入射角,dB/deg,2,-80,7,dB/deg,2,2,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/153,21,雷达波束数据,021153,斜率在40度入射角,dB/deg,2,-40,6,dB/deg,2,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/154,21,雷达波束数据,021154,土壤湿度,dB,2,0,12,dB,2,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/155,21,雷达波束数据,021155,SEAWINDS 风矢量单元质量,Flag table,0,0,24,Flag table,0,8,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/156,21,雷达波束数据,021156,反向散射距离,Numeric,1,-4096,13,Numeric,1,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/157,21,雷达波束数据,021157,每单位长度大气的损耗,dB/m,10,0,22,dB/m,10,7,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/158,21,雷达波束数据,021158,ASCAT Kp估算质量,Code table,0,0,2,Code table,0,1,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/159,21,雷达波束数据,021159,ASCAT sigma-0 可用性,Code table,0,0,2,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/160,21,雷达波束数据,021160,ASCAT 使用合成数据,Numeric,3,0,10,Numeric,3,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/161,21,雷达波束数据,021161,ASCAT 使用合成数据,Numeric,3,0,10,Numeric,3,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/162,21,雷达波束数据,021162,ASCAT 卫星轨道和姿态质量,Numeric,3,0,10,Numeric,3,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/163,21,雷达波束数据,021163,ASCAT太阳能阵列反射污染,Numeric,3,0,10,Numeric,3,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/164,21,雷达波束数据,021164,ASCAT遥测存在性和质量,Numeric,3,0,10,Numeric,3,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/165,21,雷达波束数据,021165,ASCAT外推参考函数存在,Numeric,3,0,10,Numeric,3,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/166,21,雷达波束数据,021166,土地分数计算错误,Numeric,3,0,10,Numeric,3,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/167,21,雷达波束数据,021167,次表面散射概率,%,0,0,7,%,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/169,21,雷达波束数据,021169,冰存在指示器,Code table,0,0,2,Code table,0,1,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/170,21,雷达波束数据,021170,Ku波段校正的海洋后向散射系数,dB,2,-32768,16,dB,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/171,21,雷达波束数据,021171,Ku波段校正的海洋后向散射系数,dB,2,-32768,16,dB,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/172,21,雷达波束数据,021172,S带净工具校正用于AGC,dB,2,-2048,12,dB,2,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/173,21,雷达波束数据,021173,库带自动增益控制,dB,2,0,13,dB,2,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/174,21,雷达波束数据,021174,RMS C带自动增益控制,dB,2,0,9,dB,2,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/175,21,雷达波束数据,021175,库带自动增益控制的有效点数,Numeric,0,0,10,Numeric,0,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/176,21,雷达波束数据,021176,高频变异校正,m,3,0,16,m,3,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/177,21,雷达波束数据,021177,校正后的OCOG后向散射系数,dB,2,0,16,dB,2,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/178,21,雷达波束数据,021178,20 Hz OCOG后向散射系数的标准差,dB,2,0,16,dB,2,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/179,21,雷达波束数据,021179,20 Hz OCOG后向散射系数的标准差,Numeric,0,0,16,Numeric,0,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/180,21,雷达波束数据,021180,20 Hz有效点数的海洋后向散射系数,Numeric,0,0,8,Numeric,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/181,21,雷达波束数据,021181,20 Hz有效点数的海洋后向散射系数,dB,2,0,16,dB,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/182,21,雷达波束数据,021182,库带峰值性,Numeric,3,0,16,Numeric,3,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/183,21,雷达波束数据,021183,Ku波段校正的海洋后向散射系数,dB,2,-32768,16,dB,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/184,21,雷达波束数据,021184,Ku波段校正的海洋后向散射系数,dB,2,-32768,16,dB,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/185,21,雷达波束数据,021185,S带净工具校正用于AGC,dB,2,-2048,12,dB,2,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/186,21,雷达波束数据,021186,库带自动增益控制,dB,2,0,13,dB,2,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/187,21,雷达波束数据,021187,RMS C带自动增益控制,dB,2,0,8,dB,2,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/188,21,雷达波束数据,021188,库带自动增益控制的有效点数,Numeric,0,0,7,Numeric,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/189,21,雷达波束数据,021189,校正后的OCOG后向散射系数,dB,2,-32768,16,dB,2,6,请提供需要翻译的文本。,11,Operational,"AI Translator: rag_cache, Glossary Not Used"
