Id,ClassNo,ClassName_zn,FXY,ElementName_zn,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_zn,noteIDs,Status,translated_by
bufr4/0/12/118,12,温度/空气温度,012118,过去24小时内指定高度的最高温度,K,2,0,16,C,2,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/12/119,12,温度/空气温度,012119,过去24小时内指定高度的最高温度,K,2,0,16,C,2,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/12/120,12,温度/空气温度,012120,地温,K,2,0,16,C,2,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/12/121,12,温度/空气温度,012121,地温,K,2,0,16,C,2,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/12/122,12,温度/空气温度,012122,过去12小时地面最低温度,K,2,0,16,C,2,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/12/128,12,温度/空气温度,012128,路面温度,K,2,0,16,C,2,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/12/129,12,温度/空气温度,012129,路面温度,K,2,0,16,C,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/12/130,12,温度/空气温度,012130,土壤温度,K,2,0,16,C,2,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/12/131,12,温度/空气温度,012131,雪温,K,2,0,16,C,2,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/12/132,12,温度/空气温度,012132,冰面温度,K,2,0,16,C,2,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/12/133,12,温度/空气温度,012133,冰面温度,K,2,0,16,,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/12/151,12,温度/空气温度,012151,标准偏差温度,K,2,0,12,C,2,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/12/152,12,温度/空气温度,012152,最高日均温度,K,2,0,16,C,2,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/12/153,12,温度/空气温度,012153,最低日均温度,K,2,0,16,C,2,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/12/158,12,温度/空气温度,012158,观察冷目标时的噪声等效温差,K,2,0,12,C,2,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/12/159,12,温度/空气温度,012159,观察冷目标时的噪声等效温差,K,2,0,12,C,2,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/12/161,12,温度/空气温度,012161,皮肤温度,K,2,0,16,C,2,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/12/162,12,温度/空气温度,012162,等效黑体温度,K,2,0,16,C,2,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/12/163,12,温度/空气温度,012163,亮度温度,K,2,0,16,C,2,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/12/164,12,温度/空气温度,012164,仪器温度,K,2,0,16,K,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/12/165,12,温度/空气温度,012165,直射阳光亮度温度,K,0,0,23,K,0,7,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/12/166,12,温度/空气温度,012166,快照准确性,K,1,-4000,13,K,1,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/12/167,12,温度/空气温度,012167,辐射精度（纯偏振）,K,1,0,9,K,1,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/12/168,12,温度/空气温度,012168,辐射精度（纯偏振）,K,1,0,9,K,1,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/12/169,12,温度/空气温度,012169,亮度温度,K,3,-100000,18,K,3,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/12/171,12,温度/空气温度,012171,最冷集群温度,K,2,0,16,K,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/12/180,12,温度/空气温度,012180,对所有天顶清晰像素的12微米BT取平均值,K,2,0,16,K,2,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/12/181,12,温度/空气温度,012181,对所有天顶清晰像素的12微米BT取平均值,K,2,0,16,K,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/12/182,12,温度/空气温度,012182,对所有天顶清晰像素的12微米BT取平均值,K,2,0,16,K,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/12/183,12,温度/空气温度,012183,对所有前视清晰像素的12微米BT取平均值,K,2,0,16,K,2,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/12/184,12,温度/空气温度,012184,对所有前视清晰像素的12微米BT取平均值,K,2,0,16,K,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/12/185,12,温度/空气温度,012185,对所有前视清晰像素的12微米BT取平均值,K,2,0,16,K,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/12/186,12,温度/空气温度,012186,平均最低海面温度,K,2,0,16,K,2,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/12/187,12,温度/空气温度,012187,平均双视图海表温度,K,2,0,16,K,2,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/12/188,12,温度/空气温度,012188,插值的23.8 GHz亮度温度来自MWR,K,2,0,16,K,2,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/12/189,12,温度/空气温度,012189,插值的23.8 GHz亮度温度来自MWR,K,2,0,16,K,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/12/190,12,温度/空气温度,012190,亮度温度误差协方差,K2,3,-15000,15,K2,3,8,,,Operational,"AI Translator: azure, Glossary Not Used"
