Id,FXY,ElementName_zn,CodeFigure,EntryName_zn,EntryName_sub1_zn,EntryName_sub2_zn,Note_zn,noteIDs,Status,translated_by
bufr4/0/35/030/4,035030,预期数据可用性中的差异,4,在路由安排中缺乏灵活性,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/030/5,035030,预期数据可用性中的差异,5,GTS中心和电路运行中的缺陷,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/030/6,035030,预期数据可用性中的差异,6,数据丢失或在GTS上传输数据的延迟,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/030/7,035030,预期数据可用性中的差异,7,与计划中提供的路由不同的数据路由,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/030/8,035030,预期数据可用性中的差异,8,各种不当行为,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/030/9-14,035030,预期数据可用性中的差异,9-14,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/030/15,035030,预期数据可用性中的差异,15,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/031/1,035031,监测结果的限定符,1,足够且全部为可接受的质量,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/031/2,035031,监测结果的限定符,2,足够且全部为可接受的质量,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/031/3,035031,监测结果的限定符,3,不足但全部为可接受的质量,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/031/4,035031,监测结果的限定符,4,不足但全部为可接受的质量,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/031/5,035031,监测结果的限定符,5,某些消息不完整,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/031/6,035031,监测结果的限定符,6,无法自信地解释可疑或错误编码的组。,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/031/7,035031,监测结果的限定符,7,严重编码错误,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/031/8,035031,监测结果的限定符,8,传输顺序未被遵守,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/031/9,035031,监测结果的限定符,9,报告完全混乱，因此被丢弃。,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/031/10,035031,监测结果的限定符,10,确定并纠正的缺陷,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/031/11,035031,监测结果的限定符,11,确定并纠正的缺陷,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/031/12,035031,监测结果的限定符,12,确定并纠正的缺陷,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/031/13,035031,监测结果的限定符,13,测量误差,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/031/14,035031,监测结果的限定符,14,相互矛盾,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/031/15,035031,监测结果的限定符,15,时间不一致,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/031/16,035031,监测结果的限定符,16,预测误差,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/031/17,035031,监测结果的限定符,17,偏差,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/031/18,035031,监测结果的限定符,18,改进质量控制系统,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/031/19,035031,监测结果的限定符,19,扩展培训计划,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/031/20-98,035031,监测结果的限定符,20-98,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/031/99-126,035031,监测结果的限定符,99-126,未使用,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/031/127,035031,监测结果的限定符,127,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/032/1,035032,缺失数据的原因,1,由于无线电衰落导致数据组丢失,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/032/2,035032,缺失数据的原因,2,由于中心中断导致数据组丢失,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/032/3,035032,缺失数据的原因,3,由于电路中断导致数据组丢失,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/032/4,035032,缺失数据的原因,4,未实施或未维持所需的RBSN密度,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/032/5,035032,缺失数据的原因,5,合格人员短缺以填补岗位。,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/032/6,035032,缺失数据的原因,6,缺少耗材,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/032/7,035032,缺失数据的原因,7,仪器故障,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/032/8,035032,缺失数据的原因,8,不遵守电信程序,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/032/9,035032,缺失数据的原因,9,一些观测计划已停止,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/032/10-14,035032,缺失数据的原因,10-14,未使用,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/032/15,035032,缺失数据的原因,15,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/033/1,035033,观察和收集缺陷,1,没有缺陷,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/033/2,035033,观察和收集缺陷,2,未定期进行的观察,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/033/3,035033,观察和收集缺陷,3,未定期进行的观察,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/033/4,035033,观察和收集缺陷,4,已进行但未传播的观察,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/033/5,035033,观察和收集缺陷,5,观察结果已记录并发送给错误的用户,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/033/6,035033,观察和收集缺陷,6,未收到收款,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/033/7,035033,观察和收集缺陷,7,收集传输延迟,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/033/8,035033,观察和收集缺陷,8,未收到收款,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/033/9,035033,观察和收集缺陷,9,HF传播中的困难及适当频率的选择,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/033/10,035033,观察和收集缺陷,10,在偏远站点维护通信设备的困难,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/033/11,035033,观察和收集缺陷,11,没有替代安排用于传递气象观测,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/033/12-99,035033,观察和收集缺陷,12-99,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/033/100-122,035033,观察和收集缺陷,100-122,未使用,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/033/123,035033,观察和收集缺陷,123,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/034/1,035034,调查期间数据可用性的统计趋势,1,轻微改善,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/034/2,035034,调查期间数据可用性的统计趋势,2,轻微改善,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/034/3,035034,调查期间数据可用性的统计趋势,3,最显著改善,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/034/4,035034,调查期间数据可用性的统计趋势,4,稳定,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/034/5,035034,调查期间数据可用性的统计趋势,5,减少 (D),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/034/6,035034,调查期间数据可用性的统计趋势,6,改善夜间观测所需的努力,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/034/7,035034,调查期间数据可用性的统计趋势,7,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/035/0,035035,终止原因,0,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/035/1,035035,终止原因,1,气球爆裂,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/035/2,035035,终止原因,2,气球因结冰被迫降落,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/035/3,035035,终止原因,3,泄漏或漂浮的气球,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/035/4,035035,终止原因,4,信号弱或逐渐消失,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/035/5,035035,终止原因,5,电池故障,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/035/6,035035,终止原因,6,地面设备故障,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/035/7,035035,终止原因,7,信号干扰,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/035/8,035035,终止原因,8,无线电探空仪故障,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/035/9,035035,终止原因,9,过多缺失数据帧,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/035/10,035035,终止原因,10,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/035/11,035035,终止原因,11,过多缺失的温度,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/035/12,035035,终止原因,12,过度缺失压力,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/035/13,035035,终止原因,13,用户已终止,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/035/14,035035,终止原因,14,信号突然丢失,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/035/15,035035,终止原因,15,跟踪丢失,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/035/16,035035,终止原因,16,增加压力,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/035/17,035035,终止原因,17,无效和/或错过的数据时间限制已超出,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/35/035/18-29,035035,终止原因,18-29,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/035/30,035035,终止原因,30,其他,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/35/035/31,035035,终止原因,31,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
