Id,FXY,ElementName_zn,CodeFigure,EntryName_zn,EntryName_sub1_zn,EntryName_sub2_zn,Note_zn,noteIDs,Status,translated_by
bufr4/0/11/031/8,011031,扩展的湍流程度,8,无,云/清空气未指定,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/031/9,011031,扩展的湍流程度,9,光,云/清空气未指定,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/031/10,011031,扩展的湍流程度,10,适度,云/清空气未指定,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/031/11,011031,扩展的湍流程度,11,严重,云/清空气未指定,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/031/12,011031,扩展的湍流程度,12,极端，在晴空中,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/031/13,011031,扩展的湍流程度,13,极端，云中,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/031/14,011031,扩展的湍流程度,14,云/清空气未指定,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/031/15,011031,扩展的湍流程度,15,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/0,011037,湍流指数,0,平均值 < 0.1,峰值 <0.1,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/037/1,011037,湍流指数,1,平均值 < 0.1,峰值 <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/2,011037,湍流指数,2,平均值 < 0.1,峰值 <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/3,011037,湍流指数,3,平均值 < 0.1,峰值 <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/4,011037,湍流指数,4,平均值 < 0.1,峰值 <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/5,011037,湍流指数,5,平均值 < 0.1,峰值 <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/6,011037,湍流指数,6,平均值 < 0.1,峰值 <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/7,011037,湍流指数,7,平均值 < 0.1,峰值 <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/8,011037,湍流指数,8,平均值 < 0.1,峰值 <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/9,011037,湍流指数,9,平均值 < 0.1,峰值 <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/10,011037,湍流指数,10,平均值 < 0.1,峰值 <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/11,011037,湍流指数,11,平均值 < 0.1,峰值 <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/12,011037,湍流指数,12,平均值 < 0.1,峰值 <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/13,011037,湍流指数,13,平均值 < 0.1,峰值 <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/14,011037,湍流指数,14,平均值 < 0.1,峰值 <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/15,011037,湍流指数,15,平均值 < 0.1,峰值 <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/16,011037,湍流指数,16,平均值 < 0.1,峰值 <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/17,011037,湍流指数,17,平均值 < 0.1,峰值 <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/18,011037,湍流指数,18,平均值 < 0.1,峰值 <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/19,011037,湍流指数,19,平均值 < 0.1,峰值 <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/20,011037,湍流指数,20,平均值 < 0.1,峰值 <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/21,011037,湍流指数,21,平均值 < 0.1,峰值 <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/22,011037,湍流指数,22,平均值 < 0.1,峰值 <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/23,011037,湍流指数,23,平均值 < 0.1,峰值 <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/24,011037,湍流指数,24,平均值 < 0.1,峰值 <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/25,011037,湍流指数,25,平均值 < 0.1,峰值 <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/26,011037,湍流指数,26,平均值 < 0.1,峰值 <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/27,011037,湍流指数,27,平均值 < 0.1,峰值 <0.1,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/28,011037,湍流指数,28,无,无,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/29-62,011037,湍流指数,29-62,保留,保留,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/037/63,011037,湍流指数,63,缺失值,缺失值,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/038/0,011038,峰值涡耗散率发生时间,0,最小值 < 1,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/038/1,011038,峰值涡耗散率发生时间,1,最小值 < 1,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/038/2,011038,峰值涡耗散率发生时间,2,2 =< 最小值 < 3,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/038/3,011038,峰值涡耗散率发生时间,3,2 =< 最小值 < 3,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/038/4,011038,峰值涡耗散率发生时间,4,4 =< 最小值 < 5,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/038/5,011038,峰值涡耗散率发生时间,5,4 =< 最小值 < 5,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/038/6,011038,峰值涡耗散率发生时间,6,6 =< 最小值 < 7,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/038/7,011038,峰值涡耗散率发生时间,7,6 =< 最小值 < 7,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/038/8,011038,峰值涡耗散率发生时间,8,8 =< 最小值 < 9,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/038/9,011038,峰值涡耗散率发生时间,9,8 =< 最小值 < 9,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/038/10,011038,峰值涡耗散率发生时间,10,8 =< 最小值 < 9,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/038/11,011038,峰值涡耗散率发生时间,11,11 =< 最小值 < 12,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/038/12,011038,峰值涡耗散率发生时间,12,11 =< 最小值 < 12,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/038/13,011038,峰值涡耗散率发生时间,13,11 =< 最小值 < 12,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/038/14,011038,峰值涡耗散率发生时间,14,14 =< 最小值 < 15,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/038/15,011038,峰值涡耗散率发生时间,15,没有可用的时间信息,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/038/16-30,011038,峰值涡耗散率发生时间,16-30,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/038/31,011038,峰值涡耗散率发生时间,31,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/0,011039,峰值涡耗散率发生时间,0,最小值 < 1,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/1,011039,峰值涡耗散率发生时间,1,2 =< 最小值 < 3,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/2,011039,峰值涡耗散率发生时间,2,2 =< 最小值 < 3,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/3,011039,峰值涡耗散率发生时间,3,2 =< 最小值 < 3,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/4,011039,峰值涡耗散率发生时间,4,4 =< 最小值 < 5,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/5,011039,峰值涡耗散率发生时间,5,6 =< 最小值 < 7,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/6,011039,峰值涡耗散率发生时间,6,6 =< 最小值 < 7,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/7,011039,峰值涡耗散率发生时间,7,6 =< 最小值 < 7,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/8,011039,峰值涡耗散率发生时间,8,8 =< 最小值 < 9,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/9,011039,峰值涡耗散率发生时间,9,8 =< 最小值 < 9,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/10,011039,峰值涡耗散率发生时间,10,11 =< 最小值 < 12,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/11,011039,峰值涡耗散率发生时间,11,11 =< 最小值 < 12,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/12,011039,峰值涡耗散率发生时间,12,11 =< 最小值 < 12,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/13,011039,峰值涡耗散率发生时间,13,14 =< 最小值 < 15,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/14,011039,峰值涡耗散率发生时间,14,14 =< 最小值 < 15,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/15-59,011039,峰值涡耗散率发生时间,15-59,如上所述，59 =< 分钟 < 60,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/11/039/60,011039,峰值涡耗散率发生时间,60,没有可用的时间信息,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/61-62,011039,峰值涡耗散率发生时间,61-62,保留,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/11/039/63,011039,峰值涡耗散率发生时间,63,缺失值,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
