Id,ClassNo,ClassName_zn,FXY,ElementName_zn,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_zn,noteIDs,Status,translated_by
bufr4/0/07/034,07,非坐标位置（垂直）,007034,传感器的垂直距离,m,2,-65000,17,,,,（参见注释 3）,193,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/07/035,07,非坐标位置（垂直）,007035,z维度的最大尺寸,Numeric,0,0,12,Numeric,0,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/07/036,07,非坐标位置（垂直）,007036,z的级别索引,Numeric,0,0,12,Numeric,0,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/07/040,07,非坐标位置（垂直）,007040,冲量参数,m,1,62000000,22,m,1,8,（参见注释 3）,74,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/07/061,07,非坐标位置（垂直）,007061,水面/海面以下的深度,m,2,0,14,m,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/07/062,07,非坐标位置（垂直）,007062,水面/海面以下的深度,m,1,0,17,m,1,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/07/063,07,非坐标位置（垂直）,007063,水面/海面以下的深度,m,2,0,20,m,2,7,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/07/064,07,非坐标位置（垂直）,007064,相对于站点的传感器高度,m,0,0,4,m,0,2,（参见注释 3）,117,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/07/065,07,非坐标位置（垂直）,007065,水压在一定水平,Pa,-3,0,17,Pa,-3,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/07/070,07,非坐标位置（垂直）,007070,阻力伞深度,m,0,0,10,m,0,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/07/071,07,非坐标位置（垂直）,007071,高度（高分辨率）,m,3,-10000000,26,m,3,8,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/07/072,07,非坐标位置（垂直）,007072,扫描角度,deg,2,-9000,15,deg,2,6,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/07/073,07,非坐标位置（垂直）,007073,太空视角中的月球,deg,2,0,15,deg,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/07/074,07,非坐标位置（垂直）,007074,仪器参考框架中的太阳高度角,deg,2,-9000,15,deg,2,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/07/075,07,非坐标位置（垂直）,007075,散射角,deg,0,0,8,deg,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/07/076,07,非坐标位置（垂直）,007076,方位角,deg,0,0,8,deg,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/07/077,07,非坐标位置（垂直）,007077,相对于站点的传感器高度,m,0,-400,12,,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
