Id,Category,CategoryOfSequences_zn,FXY1,Title_zn,SubTitle_zn,FXY2,ElementName_zn,ElementDescription_zn,Note_zn,noteIDs,Status,translated_by
bufr4/3/22/001/27/224000,22,化学和气溶胶序列,322001,气溶胶光学厚度,,224000,一阶统计值如下,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/22/001/28/236000,22,化学和气溶胶序列,322001,气溶胶光学厚度,,236000,定义数据存在位图,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/22/001/29/101000,22,化学和气溶胶序列,322001,气溶胶光学厚度,,101000,6个描述符的延迟复制,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/001/30/031002,22,化学和气溶胶序列,322001,气溶胶光学厚度,,031002,描述符延迟复制因子,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/001/31/031031,22,化学和气溶胶序列,322001,气溶胶光学厚度,,031031,数据存在指示器,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/001/32/001033,22,化学和气溶胶序列,322001,气溶胶光学厚度,,001033,识别起源/生成中心,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/22/001/33/001032,22,化学和气溶胶序列,322001,气溶胶光学厚度,,001032,生成应用程序,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/22/001/34/008023,22,化学和气溶胶序列,322001,气溶胶光学厚度,,008023,一阶统计值如下,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/001/35/101000,22,化学和气溶胶序列,322001,气溶胶光学厚度,,101000,6个描述符的延迟复制,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/001/36/031002,22,化学和气溶胶序列,322001,气溶胶光学厚度,,031002,描述符延迟复制因子,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/001/37/224255,22,化学和气溶胶序列,322001,气溶胶光学厚度,,224255,一阶统计值标记算子,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/22/028/1/001007,22,化学和气溶胶序列,322028,(METOP GOME-2),,001007,卫星标识符、仪器和产品类型,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/2/002019,22,化学和气溶胶序列,322028,(METOP GOME-2),,002019,卫星仪器,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/22/028/3/004001,22,化学和气溶胶序列,322028,(METOP GOME-2),,004001,年,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/22/028/4/004002,22,化学和气溶胶序列,322028,(METOP GOME-2),,004002,月,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/22/028/5/004003,22,化学和气溶胶序列,322028,(METOP GOME-2),,004003,天,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/22/028/6/004004,22,化学和气溶胶序列,322028,(METOP GOME-2),,004004,小时,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/22/028/7/004005,22,化学和气溶胶序列,322028,(METOP GOME-2),,004005,分钟,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/22/028/8/004006,22,化学和气溶胶序列,322028,(METOP GOME-2),,004006,第二,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/22/028/9/005001,22,化学和气溶胶序列,322028,(METOP GOME-2),,005001,纬度/经度（高精度）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/10/006001,22,化学和气溶胶序列,322028,(METOP GOME-2),,006001,纬度/经度（高精度）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/11/027001,22,化学和气溶胶序列,322028,(METOP GOME-2),,027001,纬度/经度（高精度）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/12/028001,22,化学和气溶胶序列,322028,(METOP GOME-2),,028001,纬度/经度（高精度）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/13/027001,22,化学和气溶胶序列,322028,(METOP GOME-2),,027001,纬度/经度（高精度）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/14/028001,22,化学和气溶胶序列,322028,(METOP GOME-2),,028001,纬度/经度（高精度）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/15/027001,22,化学和气溶胶序列,322028,(METOP GOME-2),,027001,纬度/经度（高精度）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/16/028001,22,化学和气溶胶序列,322028,(METOP GOME-2),,028001,纬度/经度（高精度）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/17/027001,22,化学和气溶胶序列,322028,(METOP GOME-2),,027001,纬度/经度（高精度）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/18/028001,22,化学和气溶胶序列,322028,(METOP GOME-2),,028001,纬度/经度（高精度）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/19/010001,22,化学和气溶胶序列,322028,(METOP GOME-2),,010001,地表高度,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/22/028/20/014019,22,化学和气溶胶序列,322028,(METOP GOME-2),,014019,表面反照率,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/22/028/21/007025,22,化学和气溶胶序列,322028,(METOP GOME-2),,007025,太阳天顶角,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/22/010080,22,化学和气溶胶序列,322028,(METOP GOME-2),,010080,卫星天顶角,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/23/005023,22,化学和气溶胶序列,322028,(METOP GOME-2),,005023,太阳到卫星方位角差异,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/22/028/24/020010,22,化学和气溶胶序列,322028,(METOP GOME-2),,020010,云量（总计）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/25/008003,22,化学和气溶胶序列,322028,(METOP GOME-2),,008003,垂直意义（卫星观测）,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/22/028/26/007004,22,化学和气溶胶序列,322028,(METOP GOME-2),,007004,压力,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/22/028/27/014026,22,化学和气溶胶序列,322028,(METOP GOME-2),,014026,云顶反照率,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/22/028/28/020014,22,化学和气溶胶序列,322028,(METOP GOME-2),,020014,云顶高度,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/22/028/29/013093,22,化学和气溶胶序列,322028,(METOP GOME-2),,013093,云光学厚度,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/22/028/30/105000,22,化学和气溶胶序列,322028,(METOP GOME-2),,105000,6个描述符的延迟复制,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/31/031001,22,化学和气溶胶序列,322028,(METOP GOME-2),,031001,描述符延迟复制因子,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/32/007004,22,化学和气溶胶序列,322028,(METOP GOME-2),,007004,压力,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/33/007004,22,化学和气溶胶序列,322028,(METOP GOME-2),,007004,压力,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/34/008043,22,化学和气溶胶序列,322028,(METOP GOME-2),,008043,大气化学或物理成分类型,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/35/008044,22,化学和气溶胶序列,322028,(METOP GOME-2),,008044,CAS登记号,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/22/028/36/015021,22,化学和气溶胶序列,322028,(METOP GOME-2),,015021,综合质量密度,,,,Operational,"AI Translator: azure, Glossary Not Used"
