Id,Category,CategoryOfSequences_zn,FXY1,Title_zn,SubTitle_zn,FXY2,ElementName_zn,ElementDescription_zn,Note_zn,noteIDs,Status,translated_by
bufr4/3/12/010/3/002021,12,单级报告序列（常规数据）,312010,（轨道信息，第一部分）,,002021,使用的卫星数据处理技术,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/010/4/005041,12,单级报告序列（常规数据）,312010,（轨道信息，第一部分）,,005041,扫描线号,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/010/5/004001,12,单级报告序列（常规数据）,312010,（轨道信息，第一部分）,,004001,年,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/010/6/004043,12,单级报告序列（常规数据）,312010,（轨道信息，第一部分）,,004043,年的天,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/12/011/1/202131,12,单级报告序列（常规数据）,312011,（轨道信息，第一部分）,,202131,更改比例尺,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/011/2/201149,12,单级报告序列（常规数据）,312011,（轨道信息，第一部分）,,201149,数据宽度替换,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/011/3/004006,12,单级报告序列（常规数据）,312011,（轨道信息，第一部分）,,004006,第二,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/011/4/201000,12,单级报告序列（常规数据）,312011,（轨道信息，第一部分）,,201000,数据宽度替换,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/011/5/202126,12,单级报告序列（常规数据）,312011,（轨道信息，第一部分）,,202126,更改比例尺,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/011/6/010002,12,单级报告序列（常规数据）,312011,（轨道信息，第一部分）,,010002,高度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/011/7/202000,12,单级报告序列（常规数据）,312011,（轨道信息，第一部分）,,202000,更改比例尺,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/011/8/005043,12,单级报告序列（常规数据）,312011,（轨道信息，第一部分）,,005043,视野数,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/011/9/005053,12,单级报告序列（常规数据）,312011,（轨道信息，第一部分）,,005053,视野数,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/012/1/202129,12,单级报告序列（常规数据）,312012,（HIRS亮度温度 - 通道1-19）,,202129,更改比例尺,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/012/2/201132,12,单级报告序列（常规数据）,312012,（HIRS亮度温度 - 通道1-19）,,201132,数据宽度替换,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/012/3/101019,12,单级报告序列（常规数据）,312012,（HIRS亮度温度 - 通道1-19）,,101019,复制5个描述符2次,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/012/4/012063,12,单级报告序列（常规数据）,312012,（HIRS亮度温度 - 通道1-19）,,012063,亮度温度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/012/5/201000,12,单级报告序列（常规数据）,312012,（HIRS亮度温度 - 通道1-19）,,201000,数据宽度替换,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/012/6/202000,12,单级报告序列（常规数据）,312012,（HIRS亮度温度 - 通道1-19）,,202000,更改比例尺,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/013/1/005042,12,单级报告序列（常规数据）,312013,（HIRS亮度温度 - 通道1-19）,,005042,频道号码,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/013/2/202129,12,单级报告序列（常规数据）,312013,（HIRS亮度温度 - 通道1-19）,,202129,更改比例尺,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/013/3/201135,12,单级报告序列（常规数据）,312013,（HIRS亮度温度 - 通道1-19）,,201135,数据宽度替换,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/013/4/012063,12,单级报告序列（常规数据）,312013,（HIRS亮度温度 - 通道1-19）,,012063,亮度温度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/013/5/201000,12,单级报告序列（常规数据）,312013,（HIRS亮度温度 - 通道1-19）,,201000,数据宽度替换,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/013/6/202000,12,单级报告序列（常规数据）,312013,（HIRS亮度温度 - 通道1-19）,,202000,更改比例尺,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/014/1/312010,12,单级报告序列（常规数据）,312014,(HIRS卫星数据),,312010,（轨道信息，第一部分）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/014/2/312011,12,单级报告序列（常规数据）,312014,(HIRS卫星数据),,312011,（轨道信息，第一部分）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/014/3/105056,12,单级报告序列（常规数据）,312014,(HIRS卫星数据),,105056,复制5个描述符2次,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/014/4/301023,12,单级报告序列（常规数据）,312014,(HIRS卫星数据),,301023,纬度/经度（高精度）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/014/5/005042,12,单级报告序列（常规数据）,312014,(HIRS卫星数据),,005042,频道号码,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/014/6/005052,12,单级报告序列（常规数据）,312014,(HIRS卫星数据),,005052,频道号码,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/014/7/312012,12,单级报告序列（常规数据）,312014,(HIRS卫星数据),,312012,（HIRS亮度温度 - 通道1-19）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/014/8/312013,12,单级报告序列（常规数据）,312014,(HIRS卫星数据),,312013,（HIRS亮度温度 - 通道1-19）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/015/1/109011,12,单级报告序列（常规数据）,312015,（MSU亮度温度 - 通道1-4）,,109011,复制5个描述符2次,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/015/2/301023,12,单级报告序列（常规数据）,312015,（MSU亮度温度 - 通道1-4）,,301023,纬度/经度（高精度）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/015/3/005042,12,单级报告序列（常规数据）,312015,（MSU亮度温度 - 通道1-4）,,005042,频道号码,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/015/4/005052,12,单级报告序列（常规数据）,312015,（MSU亮度温度 - 通道1-4）,,005052,频道号码,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/015/5/202129,12,单级报告序列（常规数据）,312015,（MSU亮度温度 - 通道1-4）,,202129,更改比例尺,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/015/6/201132,12,单级报告序列（常规数据）,312015,（MSU亮度温度 - 通道1-4）,,201132,数据宽度替换,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/015/7/101004,12,单级报告序列（常规数据）,312015,（MSU亮度温度 - 通道1-4）,,101004,复制5个描述符2次,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/015/8/012063,12,单级报告序列（常规数据）,312015,（MSU亮度温度 - 通道1-4）,,012063,亮度温度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/015/9/202000,12,单级报告序列（常规数据）,312015,（MSU亮度温度 - 通道1-4）,,202000,更改比例尺,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/015/10/201000,12,单级报告序列（常规数据）,312015,（MSU亮度温度 - 通道1-4）,,201000,数据宽度替换,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/016/1/312010,12,单级报告序列（常规数据）,312016,(MSU卫星数据),,312010,（轨道信息，第一部分）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/016/2/312011,12,单级报告序列（常规数据）,312016,(MSU卫星数据),,312011,（轨道信息，第一部分）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/016/3/312015,12,单级报告序列（常规数据）,312016,(MSU卫星数据),,312015,（MSU亮度温度 - 通道1-4）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/017/1/109008,12,单级报告序列（常规数据）,312017,（MSU亮度温度 - 通道1-4）,,109008,复制5个描述符2次,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/017/2/301023,12,单级报告序列（常规数据）,312017,（MSU亮度温度 - 通道1-4）,,301023,纬度/经度（高精度）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/017/3/005042,12,单级报告序列（常规数据）,312017,（MSU亮度温度 - 通道1-4）,,005042,频道号码,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/017/4/005052,12,单级报告序列（常规数据）,312017,（MSU亮度温度 - 通道1-4）,,005052,频道号码,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/017/5/202129,12,单级报告序列（常规数据）,312017,（MSU亮度温度 - 通道1-4）,,202129,更改比例尺,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/017/6/201132,12,单级报告序列（常规数据）,312017,（MSU亮度温度 - 通道1-4）,,201132,数据宽度替换,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/017/7/101003,12,单级报告序列（常规数据）,312017,（MSU亮度温度 - 通道1-4）,,101003,复制5个描述符2次,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/017/8/012063,12,单级报告序列（常规数据）,312017,（MSU亮度温度 - 通道1-4）,,012063,亮度温度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/017/9/202000,12,单级报告序列（常规数据）,312017,（MSU亮度温度 - 通道1-4）,,202000,更改比例尺,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/017/10/201000,12,单级报告序列（常规数据）,312017,（MSU亮度温度 - 通道1-4）,,201000,数据宽度替换,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/018/1/312010,12,单级报告序列（常规数据）,312018,(MSU卫星数据),,312010,（轨道信息，第一部分）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/018/2/312011,12,单级报告序列（常规数据）,312018,(MSU卫星数据),,312011,（轨道信息，第一部分）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/018/3/312017,12,单级报告序列（常规数据）,312018,(MSU卫星数据),,312017,（MSU亮度温度 - 通道1-4）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/019/1/301047,12,单级报告序列（常规数据）,312019,波浪散射计产品随波数（光谱）的宽度变化,,301047,ERS 产品标题,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/12/019/2/301048,12,单级报告序列（常规数据）,312019,波浪散射计产品随波数（光谱）的宽度变化,,301048,雷达参数,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/12/019/3/015015,12,单级报告序列（常规数据）,312019,波浪散射计产品随波数（光谱）的宽度变化,,015015,归一化前的最大图像光谱分量,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/019/4/029002,12,单级报告序列（常规数据）,312019,波浪散射计产品随波数（光谱）的宽度变化,,029002,坐标网格类型,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/019/5/021076,12,单级报告序列（常规数据）,312019,波浪散射计产品随波数（光谱）的宽度变化,,021076,强度的表示,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/019/6/106012,12,单级报告序列（常规数据）,312019,波浪散射计产品随波数（光谱）的宽度变化,,106012,复制5个描述符2次,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/019/7/201129,12,单级报告序列（常规数据）,312019,波浪散射计产品随波数（光谱）的宽度变化,,201129,数据宽度替换,8比特长,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/019/8/006030,12,单级报告序列（常规数据）,312019,波浪散射计产品随波数（光谱）的宽度变化,,006030,波数（光谱）,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/12/019/9/201000,12,单级报告序列（常规数据）,312019,波浪散射计产品随波数（光谱）的宽度变化,,201000,数据宽度替换,取消,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/019/10/102012,12,单级报告序列（常规数据）,312019,波浪散射计产品随波数（光谱）的宽度变化,,102012,复制5个描述符2次,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/019/11/005030,12,单级报告序列（常规数据）,312019,波浪散射计产品随波数（光谱）的宽度变化,,005030,方向（光谱）,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/12/019/12/021075,12,单级报告序列（常规数据）,312019,波浪散射计产品随波数（光谱）的宽度变化,,021075,图像光谱强度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/019/13/021066,12,单级报告序列（常规数据）,312019,波浪散射计产品随波数（光谱）的宽度变化,,021066,波浪散射计产品置信数据,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/020/1/301047,12,单级报告序列（常规数据）,312020,波浪散射计产品,,301047,ERS 产品标题,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/020/2/301048,12,单级报告序列（常规数据）,312020,波浪散射计产品,,301048,雷达参数,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/020/3/015015,12,单级报告序列（常规数据）,312020,波浪散射计产品,,015015,归一化前的最大图像光谱分量,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/020/4/029002,12,单级报告序列（常规数据）,312020,波浪散射计产品,,029002,坐标网格类型,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/020/5/021076,12,单级报告序列（常规数据）,312020,波浪散射计产品,,021076,强度的表示,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/020/6/104012,12,单级报告序列（常规数据）,312020,波浪散射计产品,,104012,复制5个描述符2次,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/020/7/006030,12,单级报告序列（常规数据）,312020,波浪散射计产品,,006030,波数（光谱）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/020/8/102012,12,单级报告序列（常规数据）,312020,波浪散射计产品,,102012,复制5个描述符2次,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/020/9/005030,12,单级报告序列（常规数据）,312020,波浪散射计产品,,005030,方向（光谱）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/020/10/021075,12,单级报告序列（常规数据）,312020,波浪散射计产品,,021075,图像光谱强度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/020/11/021066,12,单级报告序列（常规数据）,312020,波浪散射计产品,,021066,波浪散射计产品置信数据,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/021/1/301047,12,单级报告序列（常规数据）,312021,波浪散射计产品,,301047,ERS 产品标题,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/021/2/101003,12,单级报告序列（常规数据）,312021,波浪散射计产品,,101003,复制5个描述符2次,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/021/3/301049,12,单级报告序列（常规数据）,312021,波浪散射计产品,,301049,雷达波束数据,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/021/4/011012,12,单级报告序列（常规数据）,312021,波浪散射计产品,,011012,风速,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/021/5/011011,12,单级报告序列（常规数据）,312021,波浪散射计产品,,011011,10米处的模型风向,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/021/6/021067,12,单级报告序列（常规数据）,312021,波浪散射计产品,,021067,风场产品置信度数据,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/022/1/301047,12,单级报告序列（常规数据）,312022,雷达高度计,,301047,ERS 产品标题,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/022/2/008022,12,单级报告序列（常规数据）,312022,雷达高度计,,008022,总数（关于累积或平均值）,平均数,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/12/022/3/011012,12,单级报告序列（常规数据）,312022,雷达高度计,,011012,风速,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/022/4/011050,12,单级报告序列（常规数据）,312022,雷达高度计,,011050,风向标准偏差,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/022/5/022070,12,单级报告序列（常规数据）,312022,雷达高度计,,022070,显著波高,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/022/6/022026,12,单级报告序列（常规数据）,312022,雷达高度计,,022026,标准差波高,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/022/7/312041,12,单级报告序列（常规数据）,312022,雷达高度计,,312041,高度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/022/8/010050,12,单级报告序列（常规数据）,312022,雷达高度计,,010050,标准差高度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/022/9/021068,12,单级报告序列（常规数据）,312022,雷达高度计,,021068,雷达高度计产品置信数据,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/022/10/021071,12,单级报告序列（常规数据）,312022,雷达高度计,,021071,尖峰性,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/022/11/021072,12,单级报告序列（常规数据）,312022,雷达高度计,,021072,卫星高度计校准状态,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/022/12/021073,12,单级报告序列（常规数据）,312022,雷达高度计,,021073,卫星高度计仪器模式,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/022/13/312042,12,单级报告序列（常规数据）,312022,雷达高度计,,312042,高度校正,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/12/022/14/021062,12,单级报告序列（常规数据）,312022,雷达高度计,,021062,反向散射,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/022/15/015011,12,单级报告序列（常规数据）,312022,雷达高度计,,015011,积分电子密度的Log10,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/023/1/301047,12,单级报告序列（常规数据）,312023,(ATSR 海面温度产品),,301047,ERS 产品标题,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/023/2/103003,12,单级报告序列（常规数据）,312023,(ATSR 海面温度产品),,103003,复制5个描述符2次,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/023/3/008022,12,单级报告序列（常规数据）,312023,(ATSR 海面温度产品),,008022,总数（关于累积或平均值）,平均数,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/023/4/012061,12,单级报告序列（常规数据）,312023,(ATSR 海面温度产品),,012061,皮肤温度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/023/5/022050,12,单级报告序列（常规数据）,312023,(ATSR 海面温度产品),,022050,标准偏差海表温度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/023/6/021069,12,单级报告序列（常规数据）,312023,(ATSR 海面温度产品),,021069,SST产品置信数据,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/023/7/021085,12,单级报告序列（常规数据）,312023,(ATSR 海面温度产品),,021085,ATSR 跨轨带编号的海表温度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/024/1/312020,12,单级报告序列（常规数据）,312024,波浪散射计产品,,312020,波浪散射计产品,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/024/2/008060,12,单级报告序列（常规数据）,312024,波浪散射计产品,,008060,样品扫描模式的重要性,范围,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/024/3/008022,12,单级报告序列（常规数据）,312024,波浪散射计产品,,008022,总数（关于累积或平均值）,样本数量,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/024/4/008060,12,单级报告序列（常规数据）,312024,波浪散射计产品,,008060,样品扫描模式的重要性,水平,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/024/5/008022,12,单级报告序列（常规数据）,312024,波浪散射计产品,,008022,总数（关于累积或平均值）,样本数量,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/024/6/025014,12,单级报告序列（常规数据）,312024,波浪散射计产品,,025014,方位杂波截止,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/024/7/022101,12,单级报告序列（常规数据）,312024,波浪散射计产品,,022101,总能量（波长 > 731m）在低波数处,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/024/8/022097,12,单级报告序列（常规数据）,312024,波浪散射计产品,,022097,图像光谱在低波数下的平均波长 > 731 米,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/024/9/022098,12,单级报告序列（常规数据）,312024,波浪散射计产品,,022098,波长扩展（波长 > 731 m）在低波数处,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/024/10/022099,12,单级报告序列（常规数据）,312024,波浪散射计产品,,022099,低波数处的平均方向（波长 > 731 m）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/024/11/022100,12,单级报告序列（常规数据）,312024,波浪散射计产品,,022100,波长扩展（波长 > 731 m）在低波数处,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/025/1/312019,12,单级报告序列（常规数据）,312025,波浪散射计产品随波数（光谱）的宽度变化,,312019,波浪散射计产品随波数（光谱）的宽度变化,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/025/2/008060,12,单级报告序列（常规数据）,312025,波浪散射计产品随波数（光谱）的宽度变化,,008060,样品扫描模式的重要性,范围,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/025/3/008022,12,单级报告序列（常规数据）,312025,波浪散射计产品随波数（光谱）的宽度变化,,008022,总数（关于累积或平均值）,样本数量,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/025/4/008060,12,单级报告序列（常规数据）,312025,波浪散射计产品随波数（光谱）的宽度变化,,008060,样品扫描模式的重要性,水平,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/025/5/008022,12,单级报告序列（常规数据）,312025,波浪散射计产品随波数（光谱）的宽度变化,,008022,总数（关于累积或平均值）,样本数量,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/025/6/025014,12,单级报告序列（常规数据）,312025,波浪散射计产品随波数（光谱）的宽度变化,,025014,方位杂波截止,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/025/7/022101,12,单级报告序列（常规数据）,312025,波浪散射计产品随波数（光谱）的宽度变化,,022101,总能量（波长 > 731m）在低波数处,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/025/8/022097,12,单级报告序列（常规数据）,312025,波浪散射计产品随波数（光谱）的宽度变化,,022097,图像光谱在低波数下的平均波长 > 731 米,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/025/9/022098,12,单级报告序列（常规数据）,312025,波浪散射计产品随波数（光谱）的宽度变化,,022098,波长扩展（波长 > 731 m）在低波数处,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/025/10/022099,12,单级报告序列（常规数据）,312025,波浪散射计产品随波数（光谱）的宽度变化,,022099,低波数处的平均方向（波长 > 731 m）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/025/11/022100,12,单级报告序列（常规数据）,312025,波浪散射计产品随波数（光谱）的宽度变化,,022100,波长扩展（波长 > 731 m）在低波数处,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/12/026/1/301046,12,单级报告序列（常规数据）,312026,(QUIKSCAT 数据),,301046,卫星标识符、运动方向、传感器、模型功能、软件、分辨率,,,,Operational,"AI Translator: azure, Glossary Not Used"
