Id,ClassNo,ClassName_zn,FXY,ElementName_zn,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_zn,noteIDs,Status,translated_by
bufr4/0/13/013,13,水文和水力要素,013013,雪深超过0.00米,m,2,-2,16,m,2,5,（参见注释 3）,26,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/014,13,水文和水力要素,013014,降雨/雪的水当量（平均速率）,kg m-2 s-1,4,0,12,kg m-2 s-1,4,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/015,13,水文和水力要素,013015,降雨/雪的水当量（平均速率）,m/s,7,0,12,m/s,7,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/016,13,水文和水力要素,013016,可降水量,kg m-2,0,0,7,kg m-2,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/019,13,水文和水力要素,013019,过去1小时总降水量,kg m-2,1,-1,14,kg m-2,1,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/020,13,水文和水力要素,013020,过去1小时总降水量,kg m-2,1,-1,14,kg m-2,1,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/021,13,水文和水力要素,013021,过去1小时总降水量,kg m-2,1,-1,14,kg m-2,1,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/022,13,水文和水力要素,013022,过去1小时总降水量,kg m-2,1,-1,14,kg m-2,1,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/023,13,水文和水力要素,013023,过去1小时总降水量,kg m-2,1,-1,14,kg m-2,1,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/031,13,水文和水力要素,013031,蒸发/蒸散,kg m-2,0,0,7,kg m-2,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/032,13,水文和水力要素,013032,蒸发/蒸散,kg m-2,1,0,8,kg m-2,1,3,（参见注释 3）,53,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/033,13,水文和水力要素,013033,蒸发/蒸散,kg m-2,1,0,10,kg m-2,1,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/038,13,水文和水力要素,013038,超绝热指示器,Code table,0,0,2,Code table,0,1,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/039,13,水文和水力要素,013039,地形类型（冰/雪）,Code table,0,0,3,Code table,0,1,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/040,13,水文和水力要素,013040,表面标志,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/041,13,水文和水力要素,013041,帕斯奎尔-吉福德稳定性类别,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/042,13,水文和水力要素,013042,包裹提升指数（至500 hPa）,K,0,-20,6,K,0,2,（参见注释 3 和 4）,"119,130",Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/043,13,水文和水力要素,013043,最佳抬升指数（至500 hPa）,K,0,-20,6,K,0,2,（参见注释 3 和 4）,"119,130",Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/044,13,水文和水力要素,013044,K 指数,K,0,-30,8,K,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/045,13,水文和水力要素,013045,KO 指数,K,0,-30,8,K,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/046,13,水文和水力要素,013046,最大浮力,K,0,-30,8,K,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/047,13,水文和水力要素,013047,修正后的Showalter稳定指数,K,0,-60,6,C,0,2,（参见注释 3）,129,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/048,13,水文和水力要素,013048,水分馏分,%,1,0,10,%,1,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/051,13,水文和水力要素,013051,频率组，降水,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/052,13,水文和水力要素,013052,每日最高降水量,kg m-2,1,-1,14,kg m-2,1,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/055,13,水文和水力要素,013055,降水强度，降水要素的大小,kg m-2 s-1,4,0,8,mm/h,1,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/056,13,水文和水力要素,013056,降水的特性,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/057,13,水文和水力要素,013057,降水开始或结束的时间,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/058,13,水文和水力要素,013058,降水元素的大小,m,4,0,7,mm,1,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/059,13,水文和水力要素,013059,闪电次数（雷暴）,Numeric,0,0,7,Numeric,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/060,13,水文和水力要素,013060,总累计降水量,kg m-2,1,-1,17,kg m-2,1,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/071,13,水文和水力要素,013071,上游水位,m,2,0,14,m,2,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/072,13,水文和水力要素,013072,上游水位,m,2,0,14,m,2,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/073,13,水文和水力要素,013073,最大水位,m,2,0,14,m,2,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/074,13,水文和水力要素,013074,地下水位,m,2,0,18,m,2,6,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/080,13,水文和水力要素,013080,水的pH值,pH unit,1,0,10,pH unit,1,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/081,13,水文和水力要素,013081,水导电率,S/m,3,0,14,S/m,3,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/082,13,水文和水力要素,013082,水温,K,1,0,12,K,1,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/083,13,水文和水力要素,013083,溶解氧,kg m-3,6,0,15,kg m-3,6,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/084,13,水文和水力要素,013084,浑浊度,lm,0,0,14,lm,0,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/085,13,水文和水力要素,013085,氧化还原电位 (ORP),V,3,0,14,V,3,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/090,13,水文和水力要素,013090,辐射计水汽含量,kg m-2,1,0,10,kg m-2,1,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/091,13,水文和水力要素,013091,辐射计液体含量,kg m-2,2,0,8,kg m-2,2,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/093,13,水文和水力要素,013093,云光学厚度,Numeric,0,0,8,Numeric,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/094,13,水文和水力要素,013094,云光学厚度,Numeric,3,-2000,14,Numeric,3,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/095,13,水文和水力要素,013095,总柱状水汽,kg m-2,4,0,19,kg m-2,4,6,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/096,13,水文和水力要素,013096,微波辐射计水汽含量,kg m-2,2,0,14,kg m-2,2,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/097,13,水文和水力要素,013097,微波辐射计水汽含量,kg m-2,2,0,14,kg m-2,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/098,13,水文和水力要素,013098,积分水汽密度,kg m-2,8,0,30,kg m-2,8,10,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/099,13,水文和水力要素,013099,云粒子密度积分的以10为底的对数,log(m-2),1,0,7,log(m-2),1,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/100,13,水文和水力要素,013100,云粒子密度积分的以10为底的对数,log(m2 m-2),1,-70,7,log(m2 m-2),1,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/101,13,水文和水力要素,013101,云粒子密度积分的以10为底的对数,log(m3 m-2),1,-140,7,log(m3 m-2),1,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/109,13,水文和水力要素,013109,冰/液态水路径,kg m-2,3,0,10,kg m-2,3,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/110,13,水文和水力要素,013110,混合比率,%,0,0,7,%,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/111,13,水文和水力要素,013111,土壤湿度,g/kg,0,0,10,g/kg,0,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/112,13,水文和水力要素,013112,物体湿润持续时间,s,0,0,17,s,0,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/114,13,水文和水力要素,013114,冰积速率（估算）,kg m-2 h-1,1,0,11,kg m-2 h-1,1,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/115,13,水文和水力要素,013115,冰沉积（厚度）,m,2,0,19,m,2,6,（参见注释 3）,88,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/116,13,水文和水力要素,013116,水膜厚度,m,4,0,10,m,3,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/117,13,水文和水力要素,013117,积雪观测、雪密度、雪水当量,kg m-3,0,0,10,kg m-3,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/118,13,水文和水力要素,013118,测量雪深的方法,m,3,-2,14,m,3,5,（参见注释 3）,41,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/119,13,水文和水力要素,013119,雪深超过0.00米,m,3,-10000,15,,,,（参见注释 3）,194,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/155,13,水文和水力要素,013155,降水强度（高精度）,kg m-2 s-1,5,-1,16,mm/h,2,5,（参见注释 3）,28,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/160,13,水文和水力要素,013160,辐射计液体含量,kg m-2,2,-350,10,kg m-2,2,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/161,13,水文和水力要素,013161,对流有效位能 (CAPE),J/kg,0,0,14,,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/162,13,水文和水力要素,013162,液态云,kg m-2,2,0,8,kg m-2,2,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/163,13,水文和水力要素,013163,雪水当量,kg m-2,0,0,16,kg m-2,0,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/164,13,水文和水力要素,013164,海冰干舷,m,3,-131072,18,m,3,6,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/13/165,13,水文和水力要素,013165,对流有效位能 (CAPE),J/kg,0,0,14,J/kg,0,5,（参见注释 3）,186,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/166,13,水文和水力要素,013166,总计指数,K,1,0,10,C,0,5,（参见注释 3）,187,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/167,13,水文和水力要素,013167,S指数 (STT),K,1,-1000,11,C,0,6,（参见注释 3）,188,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/168,13,水文和水力要素,013168,雾威胁指数,K,1,-100,8,C,0,5,（参见注释 3）,190,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/169,13,水文和水力要素,013169,MDPI（微爆发日潜力指数）,K/K,1,-100,8,K/K,0,5,（参见注释 3）,191,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/170,13,水文和水力要素,013170,TQ指数,K,1,-1000,11,C,0,6,（参见注释 3）,190,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/13/171,13,水文和水力要素,013171,对流抑制 (CIN),J/kg,0,-1000,10,J/kg,0,5,（参见注释 3）,192,Operational,"AI Translator: rag_cache, Glossary Not Used"
