Category,CategoryOfSequences_zn,FXY1,Title_zn,SubTitle_zn,FXY2,ElementName_zn,ElementDescription_zn,Note_zn,Status,translated_by
03,与垂直探测数据相关的气象序列,D03033,云,,B20010,云量（总计）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03033,云,,B20016,云顶压力,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03041,（风序列）,,B02152,使用的卫星数据处理技术,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03041,（风序列）,,B02023,（卫星标识符，风速计算方法，日期/时间，位置）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03041,（风序列）,,B07004,压力,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03041,（风序列）,,B11001,风向,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03041,（风序列）,,B11002,风速,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03041,（风序列）,,B02153,卫星频道中心频率,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03041,（风序列）,,B02154,卫星频道带宽,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03041,（风序列）,,B12071,最冷集群温度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03050,（无线电探空仪位置的压力层风数据）,,B04086,时间周期或位移,自启动以来,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03050,（无线电探空仪位置的压力层风数据）,,B08042,垂直探测意义,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03050,（无线电探空仪位置的压力层风数据）,,B07004,压力,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03050,（无线电探空仪位置的压力层风数据）,,B05015,纬度位移（高精度）,自启动以来,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03050,（无线电探空仪位置的压力层风数据）,,B06015,纬度位移（高精度）,自启动以来,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03050,（无线电探空仪位置的压力层风数据）,,B11001,风向,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03050,（无线电探空仪位置的压力层风数据）,,B11002,风速,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03051,（无线电探空仪位置的压力层风数据）,,B04086,时间周期或位移,自启动以来,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03051,（无线电探空仪位置的压力层风数据）,,B08042,垂直探测意义,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03051,（无线电探空仪位置的压力层风数据）,,B07004,压力,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03051,（无线电探空仪位置的压力层风数据）,,B05015,纬度位移（高精度）,自启动以来,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03051,（无线电探空仪位置的压力层风数据）,,B06015,纬度位移（高精度）,自启动以来,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03051,（无线电探空仪位置的压力层风数据）,,B11061,1 公里层以下的绝对风切变,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03051,（无线电探空仪位置的压力层风数据）,,B11062,1 公里层以下的绝对风切变,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03052,（无线电探空仪位置的压力层风数据）,,B04086,时间周期或位移,自启动以来,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03052,（无线电探空仪位置的压力层风数据）,,B08042,垂直探测意义,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03052,（无线电探空仪位置的压力层风数据）,,B07009,位势高度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03052,（无线电探空仪位置的压力层风数据）,,B05015,纬度位移（高精度）,自启动以来,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03052,（无线电探空仪位置的压力层风数据）,,B06015,纬度位移（高精度）,自启动以来,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03052,（无线电探空仪位置的压力层风数据）,,B11001,风向,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03052,（无线电探空仪位置的压力层风数据）,,B11002,风速,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03053,（无线电探空仪位置的压力层风数据）,,B04086,时间周期或位移,自启动以来,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03053,（无线电探空仪位置的压力层风数据）,,B08042,垂直探测意义,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03053,（无线电探空仪位置的压力层风数据）,,B07009,位势高度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03053,（无线电探空仪位置的压力层风数据）,,B05015,纬度位移（高精度）,自启动以来,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03053,（无线电探空仪位置的压力层风数据）,,B06015,纬度位移（高精度）,自启动以来,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03053,（无线电探空仪位置的压力层风数据）,,B11061,1 公里层以下的绝对风切变,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03053,（无线电探空仪位置的压力层风数据）,,B11062,1 公里层以下的绝对风切变,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03054,（无线电探空仪位置的压力层风数据）,,B04086,时间周期或位移,自启动以来,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03054,（无线电探空仪位置的压力层风数据）,,B08042,垂直探测意义,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03054,（无线电探空仪位置的压力层风数据）,,B07004,压力,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03054,（无线电探空仪位置的压力层风数据）,,B10009,位势高度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03054,（无线电探空仪位置的压力层风数据）,,B05015,纬度位移（高精度）,自启动以来,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03054,（无线电探空仪位置的压力层风数据）,,B06015,纬度位移（高精度）,自启动以来,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03054,（无线电探空仪位置的压力层风数据）,,B12101,温度/空气温度,比例：2,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03054,（无线电探空仪位置的压力层风数据）,,B12103,露点温度,比例：2,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03054,（无线电探空仪位置的压力层风数据）,,B11001,风向,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03054,（无线电探空仪位置的压力层风数据）,,B11002,风速,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03055,（无线电探空仪位置的高度层温度、露点、相对湿度和风数据）,,B04086,时间周期或位移,自启动以来,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03055,（无线电探空仪位置的高度层温度、露点、相对湿度和风数据）,,B08042,垂直探测意义,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03055,（无线电探空仪位置的高度层温度、露点、相对湿度和风数据）,,B07009,位势高度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03055,（无线电探空仪位置的高度层温度、露点、相对湿度和风数据）,,B05015,纬度位移（高精度）,自启动以来,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03055,（无线电探空仪位置的高度层温度、露点、相对湿度和风数据）,,B06015,纬度位移（高精度）,自启动以来,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03055,（无线电探空仪位置的高度层温度、露点、相对湿度和风数据）,,B12101,温度/空气温度,比例：2,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03055,（无线电探空仪位置的高度层温度、露点、相对湿度和风数据）,,B13009,相对湿度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03055,（无线电探空仪位置的高度层温度、露点、相对湿度和风数据）,,B12103,露点温度,比例：2,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03055,（无线电探空仪位置的高度层温度、露点、相对湿度和风数据）,,B11001,风向,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03055,（无线电探空仪位置的高度层温度、露点、相对湿度和风数据）,,B11002,风速,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03099,（温湿度传感器通用元数据）,,B03005,屏幕或屏蔽的水平宽度 (x),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03099,（温湿度传感器通用元数据）,,B03006,屏幕或屏蔽的水平深度 (y),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03099,（温湿度传感器通用元数据）,,B03007,屏幕或屏蔽的垂直高度 (z),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03099,（温湿度传感器通用元数据）,,B02096,温度传感器类型,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03099,（温湿度传感器通用元数据）,,B03022,仪器所有者,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03099,（温湿度传感器通用元数据）,,B03003,温湿度计外壳,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03099,（温湿度传感器通用元数据）,,B03020,温湿度计外壳,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03099,（温湿度传感器通用元数据）,,B03004,屏幕/遮蔽/辐射屏蔽类型,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03099,（温湿度传感器通用元数据）,,B03023,温度计/湿度计屏幕的百叶窗配置,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03099,（温湿度传感器通用元数据）,,B03008,人工通风屏幕或护罩,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
03,与垂直探测数据相关的气象序列,D03099,（温湿度传感器通用元数据）,,B03009,读取时的强制通风量,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
