Id,ClassNo,ClassName_zn,FXY,ElementName_zn,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_zn,noteIDs,Status,translated_by
bufr4/0/22/059,22,海洋学元素,022059,某一水平的含盐量,0/00,2,0,14,0/00,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/060,22,海洋学元素,022060,拉格朗日漂流器拖曳器状态,Code table,0,0,3,Code table,0,1,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/061,22,海洋学元素,022061,海况,Code table,0,0,4,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/062,22,海洋学元素,022062,某一水平的含盐量,0/00,2,0,14,0/00,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/063,22,海洋学元素,022063,总水深,m,0,0,14,m,0,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/064,22,海洋学元素,022064,某一水平的含盐量,0/00,3,0,17,0/00,3,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/065,22,海洋学元素,022065,水压在一定水平,Pa,-3,0,17,Pa,-3,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/066,22,海洋学元素,022066,水导电率,S/m,6,0,26,S/m,6,8,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/067,22,海洋学元素,022067,温度/盐度测量限定符,Code table,0,0,10,Code table,0,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/068,22,海洋学元素,022068,水温剖面记录仪类型,Code table,0,0,7,Code table,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/069,22,海洋学元素,022069,光谱波密度比率,m2/Hz,3,0,22,m2/Hz,3,7,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/070,22,海洋学元素,022070,显著波高,m,2,0,13,m,2,4,（参见注释 3）,146,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/071,22,海洋学元素,022071,光谱峰值波周期,s,1,0,9,s,1,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/072,22,海洋学元素,022072,光谱峰值波周期,m,0,0,13,m,0,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/073,22,海洋学元素,022073,显著波高,m,2,0,13,m,2,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/074,22,海洋学元素,022074,平均波浪周期,s,1,0,9,s,1,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/075,22,海洋学元素,022075,平均波长,m,0,0,13,m,0,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/076,22,海洋学元素,022076,主导波浪的来向,degree true,0,0,9,degree true,0,3,（参见注释 3）,137,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/077,22,海洋学元素,022077,波浪的方向分布,deg,0,0,9,deg,0,3,（参见注释 3）,137,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/078,22,海洋学元素,022078,波浪记录持续时间,s,0,0,12,s,0,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/079,22,海洋学元素,022079,波浪记录持续时间,m,0,0,16,m,0,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/080,22,海洋学元素,022080,波段中心频率,Hz,3,0,10,Hz,3,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/081,22,海洋学元素,022081,波段中心频率,/m,5,0,13,/m,5,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/082,22,海洋学元素,022082,按频率缩放的最大非方向性光谱波密度,m2 s,2,0,20,m2 s,2,7,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/083,22,海洋学元素,022083,最大非方向性光谱波数,m3,2,0,20,m3,2,7,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/22/084,22,海洋学元素,022084,按频率缩放的最大非方向性光谱波密度,Numeric,0,0,7,Numeric,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/085,22,海洋学元素,022085,光谱波密度比率,Numeric,0,0,7,Numeric,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/086,22,海洋学元素,022086,波浪的平均来向,degree true,0,0,9,degree true,0,3,（参见注释 3）,100,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/087,22,海洋学元素,022087,主导波浪的来向,degree true,0,0,9,degree true,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/088,22,海洋学元素,022088,从傅里叶系数中归一化的第一个极坐标,Numeric,2,0,7,Numeric,2,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/089,22,海洋学元素,022089,从傅里叶系数中归一化的第一个极坐标,Numeric,2,0,7,Numeric,2,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/090,22,海洋学元素,022090,按波频率的非方向性光谱估计,m2 s,2,0,20,m2 s,2,7,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/22/091,22,海洋学元素,022091,按波频率的非方向性光谱估计,m3,2,0,20,m3,2,7,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/092,22,海洋学元素,022092,按波频率的非方向性光谱估计,m2 rad-1 s,2,0,20,m2 rad-1 s,2,7,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/093,22,海洋学元素,022093,按波频率的非方向性光谱估计,m4,2,0,20,m4,2,7,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/094,22,海洋学元素,022094,波段总数,Numeric,0,0,7,Numeric,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/095,22,海洋学元素,022095,波浪的方向分布,deg,0,0,8,deg,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/096,22,海洋学元素,022096,光谱带宽,/s,3,0,4,/s,3,2,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/22/097,22,海洋学元素,022097,图像光谱在低波数下的平均波长 > 731 米,m,0,0,14,m,0,5,（参见注释 3）,107,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/098,22,海洋学元素,022098,波长扩展（波长 > 731 m）在低波数处,m,0,0,14,m,0,5,（参见注释 3）,107,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/099,22,海洋学元素,022099,低波数处的平均方向（波长 > 731 m）,degree true,0,0,9,degree true,0,3,（参见注释 3）,107,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/100,22,海洋学元素,022100,波长扩展（波长 > 731 m）在低波数处,deg,0,0,9,deg,0,3,（参见注释 3）,107,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/101,22,海洋学元素,022101,总能量（波长 > 731m）在低波数处,Numeric,0,0,31,Numeric,0,10,（参见注释 3）,107,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/102,22,海洋学元素,022102,按频率缩放的最大非方向性光谱波密度,m2 s,0,0,14,m2 s,0,5,（参见注释 3）,104,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/103,22,海洋学元素,022103,按频率缩放的最大非方向性光谱波密度,m3,0,0,14,m3,0,5,（参见注释 3）,104,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/104,22,海洋学元素,022104,按频率缩放的最大非方向性光谱波密度,m2 s,0,0,14,m2 s,0,5,（参见注释 3）,104,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/105,22,海洋学元素,022105,按频率缩放的最大非方向性光谱波密度,m3,0,0,14,m3,0,5,（参见注释 3）,104,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/106,22,海洋学元素,022106,按频率缩放的最大非方向性光谱波密度,m2 s rad-1,0,0,14,m2 s rad-1,0,5,（参见注释 3）,104,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/107,22,海洋学元素,022107,按频率缩放的最大非方向性光谱波密度,m4,0,0,14,m4,0,5,（参见注释 3）,104,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/108,22,海洋学元素,022108,光谱波密度比率,%,0,0,7,%,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/120,22,海洋学元素,022120,潮汐站自动水位检查,Code table,0,0,5,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/121,22,海洋学元素,022121,潮汐站自动水位检查,Code table,0,0,5,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/122,22,海洋学元素,022122,潮汐站自动气象数据检查,Code table,0,0,5,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/123,22,海洋学元素,022123,潮汐站自动气象数据检查,Code table,0,0,5,Code table,0,2,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/130,22,海洋学元素,022130,特定频段的有效点数,Numeric,0,0,10,Numeric,0,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/22/131,22,海洋学元素,022131,RMS特定频带显著波高,m,3,0,16,m,3,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/22/132,22,海洋学元素,022132,特定频段有效波高的有效点数,Numeric,0,0,10,Numeric,0,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/22/133,22,海洋学元素,022133,波段特定显著波高仪器校正,m,3,-1000,11,m,3,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/134,22,海洋学元素,022134,特定频段后向散射的有效点数,Numeric,0,0,10,Numeric,0,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/22/141,22,海洋学元素,022141,海面温度（15天运行平均）,K,2,0,15,K,2,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/142,22,海洋学元素,022142,显著波高,m2,3,-33554432,26,m2,3,8,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/143,22,海洋学元素,022143,20 Hz SWH 平方 STD,m2,3,-8388608,24,m2,3,8,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/22/144,22,海洋学元素,022144,20 Hz 有效点数 SWH 平方,Numeric,0,0,9,Numeric,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/22/145,22,海洋学元素,022145,20 Hz 海洋范围的 STD,m,3,-33554432,31,m,3,10,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/22/146,22,海洋学元素,022146,OCOG 范围,m,3,0,31,m,3,10,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/22/147,22,海洋学元素,022147,20 Hz OCOG范围的标准差,m,3,-8388608,31,m,3,10,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/22/148,22,海洋学元素,022148,20 Hz有效点数的海洋范围,Numeric,0,0,9,Numeric,0,3,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/22/149,22,海洋学元素,022149,显著波高,m2,3,-33554432,26,m2,3,8,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/150,22,海洋学元素,022150,Ku波段18 Hz有效点的数量,Numeric,0,0,10,Numeric,0,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/22/151,22,海洋学元素,022151,库带范围,m,3,0,31,m,3,10,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/152,22,海洋学元素,022152,20 Hz 海洋范围的 STD,m,3,0,16,m,3,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/153,22,海洋学元素,022153,S波段18 Hz有效点的数量,Numeric,0,0,10,Numeric,0,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/22/154,22,海洋学元素,022154,S波段海洋范围,m,3,0,31,m,3,10,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/22/155,22,海洋学元素,022155,20 Hz 海洋范围的 STD,m,3,0,16,m,3,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/156,22,海洋学元素,022156,库带显著波高,m,3,0,16,m,3,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/22/157,22,海洋学元素,022157,20 Hz 海洋范围的 STD,m,3,0,16,m,3,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/158,22,海洋学元素,022158,S波显著波高,m,3,0,16,m,3,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/22/159,22,海洋学元素,022159,18 Hz S波显著波高的标准差,m,3,0,16,m,3,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/22/160,22,海洋学元素,022160,归一化逆波龄,Numeric,6,0,21,Numeric,6,7,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/22/161,22,海洋学元素,022161,波谱,m4,4,0,27,m4,4,9,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/22/162,22,海洋学元素,022162,20 Hz Ku波段海洋测距的均方根值,m,3,0,16,m,3,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/22/163,22,海洋学元素,022163,Ku波段18 Hz有效点的数量,Numeric,0,0,10,Numeric,0,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/164,22,海洋学元素,022164,库带显著波高,m,3,0,16,m,3,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/165,22,海洋学元素,022165,Ku波段18 Hz有效点的数量,Numeric,0,0,10,Numeric,0,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/166,22,海洋学元素,022166,波段特定显著波高仪器校正,m,3,-1000,11,m,3,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/167,22,海洋学元素,022167,特定频段后向散射的有效点数,Numeric,0,0,10,Numeric,0,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/168,22,海洋学元素,022168,S波段海洋范围,m,3,0,31,m,3,10,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/169,22,海洋学元素,022169,20 Hz Ku波段海洋测距的均方根值,m,3,0,16,m,3,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/170,22,海洋学元素,022170,C波段20 Hz有效点的数量,Numeric,0,0,10,Numeric,0,4,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/22/171,22,海洋学元素,022171,C波段显著波高,m,3,0,16,m,3,5,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/22/172,22,海洋学元素,022172,RMS特定频带显著波高,m,3,0,16,m,3,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/173,22,海洋学元素,022173,C波段20 Hz有效点的数量,Numeric,0,0,10,Numeric,0,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/174,22,海洋学元素,022174,波段特定显著波高仪器校正,m,3,-1000,11,m,3,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/175,22,海洋学元素,022175,特定频段后向散射的有效点数,Numeric,0,0,10,Numeric,0,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/177,22,海洋学元素,022177,XBT/XCTD 发射器高度,m,0,0,6,m,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/178,22,海洋学元素,022178,XBT/XCTD 发射器类型,Code table,0,0,8,Code table,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/179,22,海洋学元素,022179,特定波段显著波高（负参考）,m,3,-500,16,m,3,6,（参见注释 3）,12,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/182,22,海洋学元素,022182,水柱高度,m,3,0,23,m,3,7,（参见注释 3）,139,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/184,22,海洋学元素,022184,水柱高度,m,3,-2000,12,m,3,4,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/185,22,海洋学元素,022185,BPR 传输计数,Numeric,0,0,10,Numeric,0,3,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/186,22,海洋学元素,022186,波浪的平均来向,degree true,0,0,9,degree true,0,3,（参见注释 3）,13,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/187,22,海洋学元素,022187,波浪的方向分布,deg,0,0,9,deg,0,3,（参见注释 3）,14,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/188,22,海洋学元素,022188,溶解氧,umol/kg,3,0,19,umol/kg,3,6,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/189,22,海洋学元素,022189,S波段海洋范围,m,3,0,31,m,3,10,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/190,22,海洋学元素,022190,显著波高,m,3,0,16,m,3,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/22/191,22,海洋学元素,022191,20 Hz Ku波段海洋测距的均方根值,m,4,0,16,m,4,5,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
