Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,Status,translated_by
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02006,Pression et variation de pression en 24 heures,,B10004,Pression,Pression au niveau de la station,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02006,Pression et variation de pression en 24 heures,,B10051,Pression ramenée au niveau moyen de la mer,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02006,Pression et variation de pression en 24 heures,,B10062,Variation de pression en 24 heures,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02006,Pression et variation de pression en 24 heures,,B10063,Caractéristique de la tendance barométrique,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02011,Station à basse altitude,,D02001,Pression et variation de pression en 3 heures,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02011,Station à basse altitude,,D02003,"Vent, température, humidité, visibilité, temps",,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02011,Station à basse altitude,,D02004,Information générale sur les nuages,Couche significative de nuages,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02012,Station à haute altitude,,D02002,Station à haute altitude,Pression et variation de pression,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02012,Station à haute altitude,,D02003,"Vent, température, humidité, visibilité, temps",,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02012,Station à haute altitude,,D02004,Information générale sur les nuages,Couche significative de nuages,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02013,Message d'observation en surface de base,,D02006,Pression et variation de pression en 24 heures,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02013,Message d'observation en surface de base,,D02003,"Vent, température, humidité, visibilité, temps",,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02013,Message d'observation en surface de base,,R01000,Répétition différée de 1 descripteur,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02013,Message d'observation en surface de base,,D02005,Couche nuageuse,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02021,Vagues,,B22001,Direction des vagues,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02021,Vagues,,B22011,Période des vagues,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02021,Vagues,,B22021,Hauteur des vagues,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02022,Vagues de la mer du vent,,B22002,Direction des vagues de la mer du vent,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02022,Vagues de la mer du vent,,B22012,Période des vagues de la mer du vent,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02022,Vagues de la mer du vent,,B22022,Hauteur des vagues de la mer du vent,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02023,Vagues de la houle,,B22003,Direction des vagues de la houle,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02023,Vagues de la houle,,B22013,Période des vagues de la houle,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02023,Vagues de la houle,,B22023,Hauteur des vagues de la houle,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02024,Vagues de la mer du vent et de la houle,,D02022,Vagues de la mer du vent,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02024,Vagues de la mer du vent et de la houle,,R01002,Répéter 1 descripteur 2 fois,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02024,Vagues de la mer du vent et de la houle,,D02023,Vagues de la houle,2 systèmes de houle,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02031,Information sur la pression,,D02001,Pression et variation de pression en 3 heures,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02031,Information sur la pression,,B10062,Variation de pression en 24 heures,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02031,Information sur la pression,,B07004,Pression,Pression isobare standard,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02031,Information sur la pression,,B10009,Hauteur géopotentielle,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02032,Données sur la température et l'humidité,,B07032,Hauteur du capteur au-dessus du sol,Mesure de la température et de l'humidité,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02032,Données sur la température et l'humidité,,B12101,Température/température de l'air,Échelle: 2,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02032,Données sur la température et l'humidité,,B12103,Point de rosée,Échelle: 2,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02032,Données sur la température et l'humidité,,B13003,Humidité relative,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02033,Données sur la visibilité,,B07032,Hauteur du capteur au-dessus du sol,Mesure de la visibilité,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02033,Données sur la visibilité,,B20001,Visibilité horizontale,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02034,Précipitations sur les 24 heures écoulées,,B07032,Hauteur du capteur au-dessus du sol,Mesure des précipitations,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02034,Précipitations sur les 24 heures écoulées,,B13023,Quantité totale de précipitations au cours des 24 heures précédentes,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02035,Données synoptiques de base «instantanées»,,D02032,Données sur la température et l'humidité,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02035,Données synoptiques de base «instantanées»,,D02033,Données sur la visibilité,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02035,Données synoptiques de base «instantanées»,,D02034,Précipitations sur les 24 heures écoulées,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02035,Données synoptiques de base «instantanées»,,B07032,Hauteur du capteur au-dessus du sol,Mis à valeur manquante (annuler),,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02035,Données synoptiques de base «instantanées»,,D02004,Information générale sur les nuages,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02035,Données synoptiques de base «instantanées»,,R01000,Répétition différée de 1 descripteur,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02035,Données synoptiques de base «instantanées»,,D02005,Couche nuageuse,Couche ou masse de nuages unique,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02036,Nuages dont la base se situe sous le niveau de la station,,R05000,Répétition différée de 5 descripteurs,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02036,Nuages dont la base se situe sous le niveau de la station,,B08002,Caractéristique verticale (observations en surface),,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02036,Nuages dont la base se situe sous le niveau de la station,,B20011,Nébulosité,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02036,Nuages dont la base se situe sous le niveau de la station,,B20012,Type de nuage,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02036,Nuages dont la base se situe sous le niveau de la station,,B20014,Hauteur du sommet des nuages,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02036,Nuages dont la base se situe sous le niveau de la station,,B20017,Description du sommet des nuages,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02037,"État du sol, hauteur de neige, température minimale au sol",,B20062,État du sol (recouvert ou non d'une couche de neige),,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02037,"État du sol, hauteur de neige, température minimale au sol",,B13013,Hauteur totale de la couche de neige,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02037,"État du sol, hauteur de neige, température minimale au sol",,B12113,"Température minimale au sol, au cours des 12 heures précédentes",Échelle: 2,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02038,Temps présent et temps passé,,B20003,Temps présent,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02038,Temps présent et temps passé,,B04024,Période ou décalage dans le temps,Heures,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02038,Temps présent et temps passé,,B20004,Temps passé (1),,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02038,Temps présent et temps passé,,B20005,Temps passé (2),,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02039,Données sur l'insolation (sur une période d'une heure et de 24 heures),,B04024,Période ou décalage dans le temps,Heures,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02039,Données sur l'insolation (sur une période d'une heure et de 24 heures),,B14031,Insolation totale,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02040,Mesure des précipitations,,B07032,Hauteur du capteur au-dessus du sol,Mesure des précipitations,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02040,Mesure des précipitations,,R02002,Répéter 2 descripteurs 2 fois,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02040,Mesure des précipitations,,B04024,Période ou décalage dans le temps,Heures,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02040,Mesure des précipitations,,B13011,Précipitations totales/valeur totale de l'équivalent en eau,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02041,Données sur les températures extrêmes,,B07032,Hauteur du capteur au-dessus du sol,Mesure de la température,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02041,Données sur les températures extrêmes,,B04024,Période ou décalage dans le temps,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02041,Données sur les températures extrêmes,,B04024,Période ou décalage dans le temps,,(voir notes 1 et 2),Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02041,Données sur les températures extrêmes,,B12111,"Température maximale, à une hauteur et sur une période déterminées",Échelle: 2,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02041,Données sur les températures extrêmes,,B04024,Période ou décalage dans le temps,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02041,Données sur les températures extrêmes,,B04024,Période ou décalage dans le temps,,(voir note 2),Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02041,Données sur les températures extrêmes,,B12112,"Température minimale, à une hauteur et sur une période déterminées",Échelle: 2,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02042,Données sur le vent,,B07032,Hauteur du capteur au-dessus du sol,Mesure du vent,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02042,Données sur le vent,,B02002,Type d'instrument pour la mesure du vent,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02042,Données sur le vent,,B08021,Caractéristique temporelle,= 2 Moyenne sur une certaine période,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02042,Données sur le vent,,B04025,Période ou décalage dans le temps,"= -10 minutes, ou nombre de minutes après un changement significatif du vent",,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02042,Données sur le vent,,B11001,Direction du vent,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02042,Données sur le vent,,B11002,Vitesse du vent,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02042,Données sur le vent,,B08021,Caractéristique temporelle,Mis à valeur manquante,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02042,Données sur le vent,,R03002,Répéter 3 descripteurs 2 fois,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02042,Données sur le vent,,B04025,Période ou décalage dans le temps,Minutes,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02042,Données sur le vent,,B11043,Direction de la rafale maximale,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02042,Données sur le vent,,B11041,Vitesse de la rafale maximale,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02043,Données synoptiques de base «pour la période»,,D02038,Temps présent et temps passé,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02043,Données synoptiques de base «pour la période»,,R01002,Répéter 1 descripteur 2 fois,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02043,Données synoptiques de base «pour la période»,,D02039,Données sur l'insolation (sur une période d'une heure et de 24 heures),,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02043,Données synoptiques de base «pour la période»,,D02040,Mesure des précipitations,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02043,Données synoptiques de base «pour la période»,,D02041,Données sur les températures extrêmes,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02043,Données synoptiques de base «pour la période»,,D02042,Données sur le vent,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02043,Données synoptiques de base «pour la période»,,B07032,Hauteur du capteur au-dessus du sol,Mis à valeur manquante (annuler),,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02044,Données sur l'évaporation,,B04024,Période ou décalage dans le temps,Heures,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02044,Données sur l'évaporation,,B02004,Type d'instrument utilisé pour la mesure de l'évaporation ou type de culture pour lequel est indiquée l'évapotranspiration,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02044,Données sur l'évaporation,,B13033,Évaporation / évapotranspiration,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02045,Données sur le rayonnement (sur une période d'une heure et de 24 heures),,B04024,Période ou décalage dans le temps,Heures,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02045,Données sur le rayonnement (sur une période d'une heure et de 24 heures),,B14002,"Rayonnement de grande longueur d'onde, intégré sur une période déterminée",,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02045,Données sur le rayonnement (sur une période d'une heure et de 24 heures),,B14004,"Rayonnement de courte longueur d'onde, intégré sur une période déterminée",,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02045,Données sur le rayonnement (sur une période d'une heure et de 24 heures),,B14016,"Bilan du rayonnement, intégré sur une période déterminée",,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02045,Données sur le rayonnement (sur une période d'une heure et de 24 heures),,B14028,"Rayonnement solaire global (précision élevée), intégré sur une période déterminée",,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02045,Données sur le rayonnement (sur une période d'une heure et de 24 heures),,B14029,"Rayonnement solaire diffus (précision élevée), intégré sur une période déterminée",,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02045,Données sur le rayonnement (sur une période d'une heure et de 24 heures),,B14030,"Rayonnement solaire direct (précision élevée), intégré sur une période déterminée",,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02046,Variation de température,,B04024,Période ou décalage dans le temps,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02046,Variation de température,,B04024,Période ou décalage dans le temps,,(voir note 3),Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02046,Variation de température,,B12049,Variation de température sur une période déterminée,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02047,Direction de la dérive des nuages,,R02003,Répéter 2 descripteurs 3 fois,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02047,Direction de la dérive des nuages,,B08002,Caractéristique verticale (observations en surface),,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02047,Direction de la dérive des nuages,,B20054,Direction vraie d'où viennent ou dans laquelle sont observés le phénomène indiqué ou les nuages,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02048,Direction et hauteur des nuages,,B05021,Direction ou azimut,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02048,Direction et hauteur des nuages,,B07021,Hauteur,Hauteur angulaire,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02048,Direction et hauteur des nuages,,B20012,Type de nuage,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02048,Direction et hauteur des nuages,,B05021,Direction ou azimut,Mis à valeur manquante (annuler),,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02048,Direction et hauteur des nuages,,B07021,Hauteur,Mis à valeur manquante (annuler),,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02049,Données sur les nuages transmises avec les sondages verticaux,,B08002,Caractéristique verticale (observations en surface),,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02049,Données sur les nuages transmises avec les sondages verticaux,,B20011,Nébulosité,Nuages de l'étage inférieur ou moyen Nh,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02049,Données sur les nuages transmises avec les sondages verticaux,,B20013,Hauteur de la base des nuages,h,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02049,Données sur les nuages transmises avec les sondages verticaux,,B20012,Type de nuage,Nuages de l'étage inférieur CL,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02049,Données sur les nuages transmises avec les sondages verticaux,,B20012,Type de nuage,Nuages de l'étage moyen CM,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02049,Données sur les nuages transmises avec les sondages verticaux,,B20012,Type de nuage,Nuages de l'étage supérieur CH,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02049,Données sur les nuages transmises avec les sondages verticaux,,B08002,Caractéristique verticale (observations en surface),Mis à valeur manquante,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02051,,,B10004,Pression,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02051,,,B10051,Pression ramenée au niveau moyen de la mer,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02051,,,B07004,Pression,Position verticale,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02051,,,B10003,Géopotentiel,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02051,,,B12004,Température de l'air à 2 m,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02051,,,B12051,Écart type de la température,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02051,,,B12016,"Température maximale à 2 m, au cours des 24 heures précédentes",,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02051,,,B12017,"Température minimale à 2 m, au cours des 24 heures précédentes",,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02051,,,B13004,Tension de vapeur,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02051,,,R02004,Répéter 2 descripteurs 4 fois,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02051,,,B08051,Identificateur pour le nombre de valeurs manquantes dans le calcul des statistiques,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02051,,,B08020,Nombre total de valeurs manquantes (pour le calcul du total ou de la moyenne),,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02052,Données sur la température et l'humidité depuis le navire,,B07032,Hauteur du capteur au-dessus du sol,Mesure de la température et de l'humidité,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02052,Données sur la température et l'humidité depuis le navire,,B07033,Hauteur du capteur au-dessus de la surface de l'eau,Mesure de la température et de l'humidité,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02052,Données sur la température et l'humidité depuis le navire,,B12101,Température/température de l'air,Échelle: 2,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02052,Données sur la température et l'humidité depuis le navire,,B02039,Méthode de mesure de la température du thermomètre mouillé,,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02052,Données sur la température et l'humidité depuis le navire,,B12102,Température du thermomètre mouillé,Échelle: 2,,Operational,AI Translator: MCP
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,D02052,Données sur la température et l'humidité depuis le navire,,B12103,Point de rosée,Échelle: 2,,Operational,AI Translator: MCP
