Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312013,Températures de luminance mesurées par HIRS canal 20,,201000,Changer le champ de données,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312013,Températures de luminance mesurées par HIRS canal 20,,202000,Changer d'échelle,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312014,Données satellitaires transmises par HIRS,,312010,"Information sur les orbites, partie I",,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312014,Données satellitaires transmises par HIRS,,312011,"Information sur les orbites, partie II",,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312014,Données satellitaires transmises par HIRS,,105056,Répéter 5 descripteurs 56 fois,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312014,Données satellitaires transmises par HIRS,,301023,Latitude/longitude (faible précision),,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312014,Données satellitaires transmises par HIRS,,005042,Numéro du canal,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312014,Données satellitaires transmises par HIRS,,005052,Incrément du numéro du canal,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312014,Données satellitaires transmises par HIRS,,312012,Températures de luminance mesurées par HIRS canaux 1 à 19,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312014,Données satellitaires transmises par HIRS,,312013,Températures de luminance mesurées par HIRS - canal 20,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312015,Températures de luminance mesurées par MSU canaux 1 à 4,,109011,Répéter 9 descripteurs 11 fois,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312015,Températures de luminance mesurées par MSU canaux 1 à 4,,301023,Latitude/longitude (faible précision),,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312015,Températures de luminance mesurées par MSU canaux 1 à 4,,005042,Numéro du canal,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312015,Températures de luminance mesurées par MSU canaux 1 à 4,,005052,Incrément du numéro du canal,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312015,Températures de luminance mesurées par MSU canaux 1 à 4,,202129,Changer d'échelle,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312015,Températures de luminance mesurées par MSU canaux 1 à 4,,201132,Changer le champ de données,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312015,Températures de luminance mesurées par MSU canaux 1 à 4,,101004,Répéter 1 descripteur 4 fois,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312015,Températures de luminance mesurées par MSU canaux 1 à 4,,012063,Température de luminance,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312015,Températures de luminance mesurées par MSU canaux 1 à 4,,202000,Changer d'échelle,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312015,Températures de luminance mesurées par MSU canaux 1 à 4,,201000,Changer le champ de données,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312016,Données satellitaires transmises par MSU,,312010,"Information sur les orbites, partie I",,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312016,Données satellitaires transmises par MSU,,312011,"Information sur les orbites, partie II",,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312016,Données satellitaires transmises par MSU,,312015,Températures de luminance mesurées par MSU - canaux 1 à 4,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312017,Températures de luminance mesurées par SSU canaux 1 à 3,,109008,Répéter 9 descripteurs 8 fois,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312017,Températures de luminance mesurées par SSU canaux 1 à 3,,301023,Latitude/longitude (faible précision),,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312017,Températures de luminance mesurées par SSU canaux 1 à 3,,005042,Numéro du canal,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312017,Températures de luminance mesurées par SSU canaux 1 à 3,,005052,Incrément du numéro du canal,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312017,Températures de luminance mesurées par SSU canaux 1 à 3,,202129,Changer d'échelle,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312017,Températures de luminance mesurées par SSU canaux 1 à 3,,201132,Changer le champ de données,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312017,Températures de luminance mesurées par SSU canaux 1 à 3,,101003,Répéter 1 descripteur 3 fois,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312017,Températures de luminance mesurées par SSU canaux 1 à 3,,012063,Température de luminance,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312017,Températures de luminance mesurées par SSU canaux 1 à 3,,202000,Changer d'échelle,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312017,Températures de luminance mesurées par SSU canaux 1 à 3,,201000,Changer le champ de données,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312018,Données satellitaires transmises par SSU,,312010,"Information sur les orbites, partie I",,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312018,Données satellitaires transmises par SSU,,312011,"Information sur les orbites, partie II",,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312018,Données satellitaires transmises par SSU,,312017,Températures de luminance mesurées par SSU - canaux 1 à 3,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312019,Produit SAR mode vague avec modification du champ pour déterminer le numéro d'onde (spectrale,,301047,) En-tête de produits de satellite ERS,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312019,Produit SAR mode vague avec modification du champ pour déterminer le numéro d'onde (spectrale,,301048,Paramètres de radar,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312019,Produit SAR mode vague avec modification du champ pour déterminer le numéro d'onde (spectrale,,015015,Valeur maximale du spectre de l'image avant normalisation,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312019,Produit SAR mode vague avec modification du champ pour déterminer le numéro d'onde (spectrale,,029002,Type de grille de coordonnées,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312019,Produit SAR mode vague avec modification du champ pour déterminer le numéro d'onde (spectrale,,021076,Représentation des intensités,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312019,Produit SAR mode vague avec modification du champ pour déterminer le numéro d'onde (spectrale,,106012,Répéter 6 descripteurs 12 fois,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312019,Produit SAR mode vague avec modification du champ pour déterminer le numéro d'onde (spectrale,,201129,Changer le champ de données,14 bits de long,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312019,Produit SAR mode vague avec modification du champ pour déterminer le numéro d'onde (spectrale,,006030,Numéro d'onde (spectrale),,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312019,Produit SAR mode vague avec modification du champ pour déterminer le numéro d'onde (spectrale,,201000,Changement du champ de données,Annuler,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312019,Produit SAR mode vague avec modification du champ pour déterminer le numéro d'onde (spectrale,,102012,Répéter 2 descripteurs 12 fois,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312019,Produit SAR mode vague avec modification du champ pour déterminer le numéro d'onde (spectrale,,005030,Direction (spectrale),,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312019,Produit SAR mode vague avec modification du champ pour déterminer le numéro d'onde (spectrale,,021075,Intensité spectrale de l'image,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312019,Produit SAR mode vague avec modification du champ pour déterminer le numéro d'onde (spectrale,,021066,Données sur le degré de confiance du produit SAR mode vague,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312020,Produit SAR mode vague,,301047,En-tête de produits de satellite ERS,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312020,Produit SAR mode vague,,301048,Paramètres de radar,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312020,Produit SAR mode vague,,015015,Valeur maximale du spectre de l'image avant normalisation,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312020,Produit SAR mode vague,,029002,Type de grille de coordonnées,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312020,Produit SAR mode vague,,021076,Représentation des intensités,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312020,Produit SAR mode vague,,104012,Répéter 4 descripteurs 12 fois,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312020,Produit SAR mode vague,,006030,Numéro d'onde (spectrale),,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312020,Produit SAR mode vague,,102012,Répéter 2 descripteurs 12 fois,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312020,Produit SAR mode vague,,005030,Direction (spectrale),,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312020,Produit SAR mode vague,,021075,Intensité spectrale de l'image,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312020,Produit SAR mode vague,,021066,Données sur le degré de confiance du produit SAR mode vague,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312021,Produit du diffusiomètre concernant le vent,,301047,En-tête de produits de satellite ERS,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312021,Produit du diffusiomètre concernant le vent,,101003,Répéter 1 descripteur 3 fois,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312021,Produit du diffusiomètre concernant le vent,,301049,Données du faisceau radar,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312021,Produit du diffusiomètre concernant le vent,,011012,Vitesse du vent à 10 m,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312021,Produit du diffusiomètre concernant le vent,,011011,Direction du vent à 10 m,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312021,Produit du diffusiomètre concernant le vent,,021067,Données sur le degré de confiance du produit concernant le vent,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312022,Produit du radioaltimètre,,301047,En-tête de produits de satellite ERS,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312022,Produit du radioaltimètre,,008022,Nombre total (dans le contexte d'une somme ou d'une moyenne),Nombre correspondant à une moyenne,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312022,Produit du radioaltimètre,,011012,Vitesse du vent à 10 m,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312022,Produit du radioaltimètre,,011050,Écart type de la vitesse du vent horizontal,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312022,Produit du radioaltimètre,,022070,Hauteur significative des vagues,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312022,Produit du radioaltimètre,,022026,Écart type de la hauteur significative des vagues,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312022,Produit du radioaltimètre,,312041,Altitude,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312022,Produit du radioaltimètre,,010050,Écart type de l'altitude,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312022,Produit du radioaltimètre,,021068,Données sur le degré de confiance du produit du radioaltimètre,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312022,Produit du radioaltimètre,,021071,Maxima,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312022,Produit du radioaltimètre,,021072,État d'étalonnage de l'altimètre sur satellite,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312022,Produit du radioaltimètre,,021073,Mode de l'altimètre sur satellite,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312022,Produit du radioaltimètre,,312042,Corrections d'altitude,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312022,Produit du radioaltimètre,,021062,Rétrodiffusion,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312022,Produit du radioaltimètre,,015011,Log10 de la densité électronique intégrée,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312023,Produit concernant la température de la mer en surface par ATSR,,301047,En-tête de produits de satellite ERS,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312023,Produit concernant la température de la mer en surface par ATSR,,103003,Répéter 3 descripteurs 3 fois,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312023,Produit concernant la température de la mer en surface par ATSR,,008022,Nombre total (dans le contexte d'une somme ou d'une moyenne),Nombre correspondant à une moyenne,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312023,Produit concernant la température de la mer en surface par ATSR,,012061,Température de la pellicule superficielle,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312023,Produit concernant la température de la mer en surface par ATSR,,022050,Écart type de la température de surface de la mer,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312023,Produit concernant la température de la mer en surface par ATSR,,021069,Données sur le degré de confiance du produit concernant la température de la mer en surface,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312023,Produit concernant la température de la mer en surface par ATSR,,021085,Nombre de bandes transversales de mesure de la température de la mer en surface par ATSR,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312024,Produit SAR mode vague — format étendu,,312020,Produit SAR mode vague,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312024,Produit SAR mode vague — format étendu,,008060,Signification du mode de balayage de l'échantillon,Distance,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312024,Produit SAR mode vague — format étendu,,008022,Nombre total (dans le contexte d'une somme ou d'une moyenne),Nombre de données dans l'échantillon,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312024,Produit SAR mode vague — format étendu,,008060,Signification du mode de balayage de l'échantillon,Horizontal,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312024,Produit SAR mode vague — format étendu,,008022,Nombre total (dans le contexte d'une somme ou d'une moyenne),Nombre de données dans l'échantillon,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312024,Produit SAR mode vague — format étendu,,025014,Coupure azimutale due au fouillis,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312024,Produit SAR mode vague — format étendu,,022101,Énergie totale aux petits nombres d'ondes (longueur d'onde > 731 m),,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312024,Produit SAR mode vague — format étendu,,022097,Longueur d'onde moyenne du spectre de l'image aux petits nombres d'ondes (longueur d'onde > 731 m),,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312024,Produit SAR mode vague — format étendu,,022098,Dispersion en longueur d'onde aux petits nombres d'ondes (longueur d'onde > 731 m),,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312024,Produit SAR mode vague — format étendu,,022099,Direction moyenne aux petits nombres d'ondes (longueur d'onde > 731 m),,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312024,Produit SAR mode vague — format étendu,,022100,Dispersion en direction aux petits nombres d'ondes (longueur d'onde > 731 m),,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312025,Produit SAR mode vague — format étendu avec modification du champ pour déterminer le numéro d'onde (spectrale,,312019,) Produit SAR mode vague avec modification du champ pour déterminer le numéro d'onde (spectrale),,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312025,Produit SAR mode vague — format étendu avec modification du champ pour déterminer le numéro d'onde (spectrale,,008060,Signification du mode de balayage de l'échantillon,Distance,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312025,Produit SAR mode vague — format étendu avec modification du champ pour déterminer le numéro d'onde (spectrale,,008022,Nombre total (dans le contexte d'une somme ou d'une moyenne),Nombre de données dans l'échantillon,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312025,Produit SAR mode vague — format étendu avec modification du champ pour déterminer le numéro d'onde (spectrale,,008060,Signification du mode de balayage de l'échantillon,Horizontal,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312025,Produit SAR mode vague — format étendu avec modification du champ pour déterminer le numéro d'onde (spectrale,,008022,Nombre total (dans le contexte d'une somme ou d'une moyenne),Nombre de données dans l'échantillon,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312025,Produit SAR mode vague — format étendu avec modification du champ pour déterminer le numéro d'onde (spectrale,,025014,Coupure azimutale due au fouillis,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312025,Produit SAR mode vague — format étendu avec modification du champ pour déterminer le numéro d'onde (spectrale,,022101,Énergie totale aux petits nombres d'ondes (longueur d'onde > 731 m),,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312025,Produit SAR mode vague — format étendu avec modification du champ pour déterminer le numéro d'onde (spectrale,,022097,Longueur d'onde moyenne du spectre de l'image aux petits nombres d'ondes (longueur d'onde > 731 m),,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312025,Produit SAR mode vague — format étendu avec modification du champ pour déterminer le numéro d'onde (spectrale,,022098,Dispersion en longueur d'onde aux petits nombres d'ondes (longueur d'onde > 731 m),,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312025,Produit SAR mode vague — format étendu avec modification du champ pour déterminer le numéro d'onde (spectrale,,022099,Direction moyenne aux petits nombres d'ondes (longueur d'onde > 731 m),,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),312025,Produit SAR mode vague — format étendu avec modification du champ pour déterminer le numéro d'onde (spectrale,,022100,Dispersion en direction aux petits nombres d'ondes (longueur d'onde > 731 m),,,,Operational
