Id,FXY,ElementName_fr,CodeFigure,EntryName_fr,EntryName_sub1_fr,EntryName_sub2_fr,Note_fr,noteIDs,Status
bufr4/0/19/104/9,019104,Évolution du caractère de l'œil durant les 30 minutes précédentes,9,L'œil est devenu plus distinct et s'est agrandi,,,,,Operational
bufr4/0/19/104/10,019104,Évolution du caractère de l'œil durant les 30 minutes précédentes,10,Le changement des caractéristiques et des dimensions de l'œil ne peut être déterminé,,,,,Operational
bufr4/0/19/104/11-14,019104,Évolution du caractère de l'œil durant les 30 minutes précédentes,11-14,Non utilisé,,,,,Operational
bufr4/0/19/104/15,019104,Évolution du caractère de l'œil durant les 30 minutes précédentes,15,Valeur manquante,,,,,Operational
bufr4/0/19/105/0,019105,Distance entre l'extrémité de la bande en spirale et le centre du cyclone tropical,0,De 0 à moins de 100 km,,,,,Operational
bufr4/0/19/105/1,019105,Distance entre l'extrémité de la bande en spirale et le centre du cyclone tropical,1,De 100 à moins de 200 km,,,,,Operational
bufr4/0/19/105/2,019105,Distance entre l'extrémité de la bande en spirale et le centre du cyclone tropical,2,De 200 à moins de 300 km,,,,,Operational
bufr4/0/19/105/3,019105,Distance entre l'extrémité de la bande en spirale et le centre du cyclone tropical,3,De 300 à moins de 400 km,,,,,Operational
bufr4/0/19/105/4,019105,Distance entre l'extrémité de la bande en spirale et le centre du cyclone tropical,4,De 400 à moins de 500 km,,,,,Operational
bufr4/0/19/105/5,019105,Distance entre l'extrémité de la bande en spirale et le centre du cyclone tropical,5,De 500 à moins de 600 km,,,,,Operational
bufr4/0/19/105/6,019105,Distance entre l'extrémité de la bande en spirale et le centre du cyclone tropical,6,De 600 à moins de 800 km,,,,,Operational
bufr4/0/19/105/7,019105,Distance entre l'extrémité de la bande en spirale et le centre du cyclone tropical,7,800 km ou plus,,,,,Operational
bufr4/0/19/105/8-9,019105,Distance entre l'extrémité de la bande en spirale et le centre du cyclone tropical,8-9,En réserve,,,,,Operational
bufr4/0/19/105/10,019105,Distance entre l'extrémité de la bande en spirale et le centre du cyclone tropical,10,Incertaine ou indéterminée,,,,,Operational
bufr4/0/19/105/11-14,019105,Distance entre l'extrémité de la bande en spirale et le centre du cyclone tropical,11-14,Non utilisé,,,,,Operational
bufr4/0/19/105/15,019105,Distance entre l'extrémité de la bande en spirale et le centre du cyclone tropical,15,Valeur manquante,,,,,Operational
bufr4/0/19/107/0,019107,Période sur laquelle a été calculé le déplacement du cyclone tropical,0,Moins de 1 heure,,,,,Operational
bufr4/0/19/107/1,019107,Période sur laquelle a été calculé le déplacement du cyclone tropical,1,De 1 à moins de 2 heures,,,,,Operational
bufr4/0/19/107/2,019107,Période sur laquelle a été calculé le déplacement du cyclone tropical,2,De 2 à moins de 3 heures,,,,,Operational
bufr4/0/19/107/3,019107,Période sur laquelle a été calculé le déplacement du cyclone tropical,3,De 3 à moins de 6 heures,,,,,Operational
bufr4/0/19/107/4,019107,Période sur laquelle a été calculé le déplacement du cyclone tropical,4,De 6 à moins de 9 heures,,,,,Operational
bufr4/0/19/107/5,019107,Période sur laquelle a été calculé le déplacement du cyclone tropical,5,De 9 à moins de 12 heures,,,,,Operational
bufr4/0/19/107/6,019107,Période sur laquelle a été calculé le déplacement du cyclone tropical,6,De 12 à moins de 15 heures,,,,,Operational
bufr4/0/19/107/7,019107,Période sur laquelle a été calculé le déplacement du cyclone tropical,7,De 15 à moins de 18 heures,,,,,Operational
bufr4/0/19/107/8,019107,Période sur laquelle a été calculé le déplacement du cyclone tropical,8,De 18 à moins de 21 heures,,,,,Operational
bufr4/0/19/107/9,019107,Période sur laquelle a été calculé le déplacement du cyclone tropical,9,De 21 à moins de 30 heures,,,,,Operational
bufr4/0/19/107/10-14,019107,Période sur laquelle a été calculé le déplacement du cyclone tropical,10-14,Non utilisé,,,,,Operational
bufr4/0/19/107/15,019107,Période sur laquelle a été calculé le déplacement du cyclone tropical,15,Valeur manquante,,,,,Operational
bufr4/0/19/108/0,019108,Précision de la position géographique du cyclone tropical,0,Le centre du cyclone est à moins de 10 km de la position signalée,,,,,Operational
bufr4/0/19/108/1,019108,Précision de la position géographique du cyclone tropical,1,Le centre du cyclone est à moins de 20 km de la position signalée,,,,,Operational
bufr4/0/19/108/2,019108,Précision de la position géographique du cyclone tropical,2,Le centre du cyclone est à moins de 50 km de la position signalée,,,,,Operational
bufr4/0/19/108/3,019108,Précision de la position géographique du cyclone tropical,3,Le centre du cyclone est à moins de 100 km de la position signalée,,,,,Operational
bufr4/0/19/108/4,019108,Précision de la position géographique du cyclone tropical,4,Le centre du cyclone est à moins de 200 km de la position signalée,,,,,Operational
bufr4/0/19/108/5,019108,Précision de la position géographique du cyclone tropical,5,Le centre du cyclone est à moins de 300 km de la position signalée,,,,,Operational
bufr4/0/19/108/6,019108,Précision de la position géographique du cyclone tropical,6,La position du centre du cyclone n'est pas déterminée,,,,,Operational
bufr4/0/19/108/7,019108,Précision de la position géographique du cyclone tropical,7,Valeur manquante,,,,,Operational
bufr4/0/19/109/0,019109,Diamètre moyen de la couverture nuageuse du cyclone tropical,0,Inférieur à 1º de latitude,,,,,Operational
bufr4/0/19/109/1,019109,Diamètre moyen de la couverture nuageuse du cyclone tropical,1,De 1º à moins de 2º de latitude,,,,,Operational
bufr4/0/19/109/2,019109,Diamètre moyen de la couverture nuageuse du cyclone tropical,2,De 2º à moins de 3º de latitude,,,,,Operational
bufr4/0/19/109/3,019109,Diamètre moyen de la couverture nuageuse du cyclone tropical,3,De 3º à moins de 4º de latitude,,,,,Operational
bufr4/0/19/109/4,019109,Diamètre moyen de la couverture nuageuse du cyclone tropical,4,De 4º à moins de 5º de latitude,,,,,Operational
bufr4/0/19/109/5,019109,Diamètre moyen de la couverture nuageuse du cyclone tropical,5,De 5º à moins de 6º de latitude,,,,,Operational
bufr4/0/19/109/6,019109,Diamètre moyen de la couverture nuageuse du cyclone tropical,6,De 6º à moins de 7° de latitude,,,,,Operational
bufr4/0/19/109/7,019109,Diamètre moyen de la couverture nuageuse du cyclone tropical,7,De 7° à moins de 8° de latitude,,,,,Operational
bufr4/0/19/109/8,019109,Diamètre moyen de la couverture nuageuse du cyclone tropical,8,De 8° à moins de 9° de latitude,,,,,Operational
bufr4/0/19/109/9,019109,Diamètre moyen de la couverture nuageuse du cyclone tropical,9,9° de latitude ou plus,,,,,Operational
bufr4/0/19/109/10,019109,Diamètre moyen de la couverture nuageuse du cyclone tropical,10,Indéterminé,,,,,Operational
bufr4/0/19/109/11-14,019109,Diamètre moyen de la couverture nuageuse du cyclone tropical,11-14,Non utilisé,,,,,Operational
bufr4/0/19/109/15,019109,Diamètre moyen de la couverture nuageuse du cyclone tropical,15,Valeur manquante,,,,,Operational
bufr4/0/19/110/0,019110,"Variation apparente de l'intensité du cyclone tropical, à 24 heures d'intervalle",0,Affaiblissement très prononcé,,,,,Operational
bufr4/0/19/110/1,019110,"Variation apparente de l'intensité du cyclone tropical, à 24 heures d'intervalle",1,Affaiblissement,,,,,Operational
bufr4/0/19/110/2,019110,"Variation apparente de l'intensité du cyclone tropical, à 24 heures d'intervalle",2,Pas de variation,,,,,Operational
bufr4/0/19/110/3,019110,"Variation apparente de l'intensité du cyclone tropical, à 24 heures d'intervalle",3,Intensification,,,,,Operational
bufr4/0/19/110/4,019110,"Variation apparente de l'intensité du cyclone tropical, à 24 heures d'intervalle",4,Forte intensification,,,,,Operational
bufr4/0/19/110/5-8,019110,"Variation apparente de l'intensité du cyclone tropical, à 24 heures d'intervalle",5-8,En réserve,,,,,Operational
bufr4/0/19/110/9,019110,"Variation apparente de l'intensité du cyclone tropical, à 24 heures d'intervalle",9,Pas d'observation antérieure,,,,,Operational
bufr4/0/19/110/10,019110,"Variation apparente de l'intensité du cyclone tropical, à 24 heures d'intervalle",10,Indéterminée,,,,,Operational
bufr4/0/19/110/11-14,019110,"Variation apparente de l'intensité du cyclone tropical, à 24 heures d'intervalle",11-14,Non utilisé,,,,,Operational
bufr4/0/19/110/15,019110,"Variation apparente de l'intensité du cyclone tropical, à 24 heures d'intervalle",15,Valeur manquante,,,,,Operational
bufr4/0/19/113/1,019113,Configuration nuageuse correspondant au nombre DT,1,Bandes incurvées,,,,,Operational
bufr4/0/19/113/2,019113,Configuration nuageuse correspondant au nombre DT,2,Cisaillement,,,,,Operational
bufr4/0/19/113/3,019113,Configuration nuageuse correspondant au nombre DT,3,Œil,,,,,Operational
bufr4/0/19/113/4,019113,Configuration nuageuse correspondant au nombre DT,4,Œil en bandes,,,,,Operational
bufr4/0/19/113/5,019113,Configuration nuageuse correspondant au nombre DT,5,Couverture nuageuse centrale dense (CDO),,,,,Operational
bufr4/0/19/113/6,019113,Configuration nuageuse correspondant au nombre DT,6,Centre noyé dans la masse,,,,,Operational
bufr4/0/19/113/7,019113,Configuration nuageuse correspondant au nombre DT,7,Couverture nuageuse centrale froide (CCC),,,,,Operational
bufr4/0/19/113/8-14,019113,Configuration nuageuse correspondant au nombre DT,8-14,En réserve,,,,,Operational
bufr4/0/19/113/15,019113,Configuration nuageuse correspondant au nombre DT,15,Valeur manquante,,,,,Operational
bufr4/0/19/117/1,019117,Type d'image de nuages correspondant au nombre PT,1,A (bandes incurvées),,,,,Operational
bufr4/0/19/117/2,019117,Type d'image de nuages correspondant au nombre PT,2,B (CDO),,,,,Operational
bufr4/0/19/117/3,019117,Type d'image de nuages correspondant au nombre PT,3,C (cisaillement),,,,,Operational
bufr4/0/19/117/4-6,019117,Type d'image de nuages correspondant au nombre PT,4-6,En réserve,,,,,Operational
bufr4/0/19/117/7,019117,Type d'image de nuages correspondant au nombre PT,7,Valeur manquante,,,,,Operational
bufr4/0/19/119/1,019119,Type du nombre T final,1,Nombre DT,,,,,Operational
bufr4/0/19/119/2,019119,Type du nombre T final,2,Nombre PT,,,,,Operational
bufr4/0/19/119/3,019119,Type du nombre T final,3,Nombre MET,,,,,Operational
bufr4/0/19/119/4-6,019119,Type du nombre T final,4-6,En réserve,,,,,Operational
bufr4/0/19/119/7,019119,Type du nombre T final,7,Valeur manquante,,,,,Operational>> b1238dc (put french translation for comparison)
