Id,ClassNo,ClassName_fr,FXY,ElementName_fr,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_fr,noteIDs,Status,translated_by
bufr4/0/22/037,22,Classe 22 Éléments océanographiques,022037,Hauteur de marée par rapport aux zéros terrestres locaux,,3,-10000,15,,3,5,,,Operational,Original
bufr4/0/22/038,22,Classe 22 Éléments océanographiques,022038,Hauteur de marée par rapport aux zéros hydrographiques locaux,,3,-10000,15,,3,5,,,Operational,Original
bufr4/0/22/039,22,Classe 22 Éléments océanographiques,022039,Hauteur de marée résiduelle météorologique (montée ou retrait des eaux),,3,-5000,13,,3,4,(voir note 4),55,Operational,Original
bufr4/0/22/040,22,Classe 22 Éléments océanographiques,022040,Hauteur de marée résiduelle météorologique (montée ou retrait des eaux),,3,-5000,14,,3,5,(voir note 4),55,Operational,Original
bufr4/0/22/041,22,Classe 22 Éléments océanographiques,022041,Température de surface de la mer (moyenne mobile sur 15 jours),,1,0,12,,1,4,,,Operational,Original
bufr4/0/22/042,22,Classe 22 Éléments océanographiques,022042,Température de la mer/de l'eau,,1,0,12,,1,4,,,Operational,Original
bufr4/0/22/043,22,Classe 22 Éléments océanographiques,022043,Température de la mer/de l'eau,,2,0,15,,2,5,,,Operational,Original
bufr4/0/22/044,22,Classe 22 Éléments océanographiques,022044,Vitesse du son,,1,0,14,,1,5,,,Operational,Original
bufr4/0/22/045,22,Classe 22 Éléments océanographiques,022045,Température de la mer/de l'eau,,3,0,19,,3,6,,,Operational,Original
bufr4/0/22/046,22,Classe 22 Éléments océanographiques,022046,Fraction de glace de mer,,2,0,7,,2,3,,,Operational,Original
bufr4/0/22/049,22,Classe 22 Éléments océanographiques,022049,Température de surface de la mer,,2,0,15,,2,5,,,Operational,Original
bufr4/0/22/050,22,Classe 22 Éléments océanographiques,022050,Écart type de la température de surface de la mer,,2,0,8,,2,3,,,Operational,Original
bufr4/0/22/055,22,Classe 22 Éléments océanographiques,022055,Numéro de cycle du flotteur,,0,0,10,,0,3,,,Operational,Original
bufr4/0/22/056,22,Classe 22 Éléments océanographiques,022056,Direction du profil,,0,0,2,,0,1,,,Operational,Original
bufr4/0/22/059,22,Classe 22 Éléments océanographiques,022059,Salinité de surface de la mer,,2,0,14,,2,5,,,Operational,Original
bufr4/0/22/060,22,Classe 22 Éléments océanographiques,022060,État de l'ancre flottante - flotteur lagrangien,,0,0,3,,0,1,,,Operational,Original
bufr4/0/22/061,22,Classe 22 Éléments océanographiques,022061,État de la mer,,0,0,4,,0,2,,,Operational,Original
bufr4/0/22/062,22,Classe 22 Éléments océanographiques,022062,Salinité,,2,0,14,,2,5,,,Operational,Original
bufr4/0/22/063,22,Classe 22 Éléments océanographiques,022063,Profondeur totale de l'eau,,0,0,14,,0,5,,,Operational,Original
bufr4/0/22/064,22,Classe 22 Éléments océanographiques,022064,Salinité,,3,0,17,,3,6,,,Operational,Original
bufr4/0/22/065,22,Classe 22 Éléments océanographiques,022065,Pression d'eau,,-3,0,17,,-3,6,,,Operational,Original
bufr4/0/22/066,22,Classe 22 Éléments océanographiques,022066,Conductivité de l'eau,,6,0,26,,6,8,,,Operational,Original
bufr4/0/22/067,22,Classe 22 Éléments océanographiques,022067,Type d'instrument pour la mesure du profil de la température/salinité de l'eau,,0,0,10,,0,4,,,Operational,Original
bufr4/0/22/068,22,Classe 22 Éléments océanographiques,022068,Types d'enregistreurs du profil de la température de l'eau,,0,0,7,,0,3,,,Operational,Original
bufr4/0/22/069,22,Classe 22 Éléments océanographiques,022069,Densité spectrale des vagues,,3,0,22,,3,7,,,Operational,Original
bufr4/0/22/070,22,Classe 22 Éléments océanographiques,022070,Hauteur significative des vagues,,2,0,13,,2,4,,,Operational,Original
bufr4/0/22/071,22,Classe 22 Éléments océanographiques,022071,Période spectrale maximale des vagues,,1,0,9,,1,3,,,Operational,Original
bufr4/0/22/072,22,Classe 22 Éléments océanographiques,022072,Longueur spectrale maximale des vagues,,0,0,13,,0,4,,,Operational,Original
bufr4/0/22/073,22,Classe 22 Éléments océanographiques,022073,Hauteur maximale des vagues,,2,0,13,,2,4,,,Operational,Original
bufr4/0/22/074,22,Classe 22 Éléments océanographiques,022074,Période moyenne des vagues,,1,0,9,,1,3,,,Operational,Original
bufr4/0/22/075,22,Classe 22 Éléments océanographiques,022075,Longueur moyenne des vagues,,0,0,13,,0,4,,,Operational,Original
bufr4/0/22/076,22,Classe 22 Éléments océanographiques,022076,Direction d'où viennent les vagues dominantes,,0,0,9,,0,3,,,Operational,Original
bufr4/0/22/077,22,Classe 22 Éléments océanographiques,022077,Dispersion directionnelle de la vague dominante,,0,0,9,,0,3,,,Operational,Original
bufr4/0/22/078,22,Classe 22 Éléments océanographiques,022078,Durée de l'enregistrement des vagues,,0,0,12,,0,4,,,Operational,Original
bufr4/0/22/079,22,Classe 22 Éléments océanographiques,022079,Longueur de l'enregistrement des vagues,,0,0,16,,0,5,,,Operational,Original
bufr4/0/22/080,22,Classe 22 Éléments océanographiques,022080,Fréquence centrale des bandes d'ondes,,3,0,10,,3,4,,,Operational,Original
bufr4/0/22/081,22,Classe 22 Éléments océanographiques,022081,Nombre d'ondes central des bandes d'ondes,,5,0,13,,5,4,,,Operational,Original
bufr4/0/22/082,22,Classe 22 Éléments océanographiques,022082,Densité maximale d'ondes à spectres non directionnels,,2,0,20,,2,7,,,Operational,Original
bufr4/0/22/083,22,Classe 22 Éléments océanographiques,022083,Nombre maximal d'ondes à spectres non directionnels,,2,0,20,,2,7,,,Operational,Original
bufr4/0/22/084,22,Classe 22 Éléments océanographiques,022084,Bandes contenant une densité maximale d'ondes à spectres non directionnels,,0,0,7,,0,3,,,Operational,Original
bufr4/0/22/085,22,Classe 22 Éléments océanographiques,022085,Rapport de densité d'ondes à spectres,,0,0,7,,0,3,,,Operational,Original
bufr4/0/22/086,22,Classe 22 Éléments océanographiques,022086,Direction d'où viennent les vagues (valeur moyenne),,0,0,9,,0,3,,,Operational,Original
bufr4/0/22/087,22,Classe 22 Éléments océanographiques,022087,Direction principale d'où viennent les vagues,,0,0,9,,0,3,,,Operational,Original
bufr4/0/22/088,22,Classe 22 Éléments océanographiques,022088,Première coordonnée polaire normalisée dérivée des coefficients de Fourier,,2,0,7,,2,3,,,Operational,Original
bufr4/0/22/089,22,Classe 22 Éléments océanographiques,022089,Deuxième coordonnée polaire normalisée dérivée des coefficients de Fourier,,2,0,7,,2,3,,,Operational,Original
bufr4/0/22/090,22,Classe 22 Éléments océanographiques,022090,Estimation du spectre non directionnel par fréquence d'ondes,,2,0,20,,2,7,,,Operational,Original
bufr4/0/22/091,22,Classe 22 Éléments océanographiques,022091,Estimation du spectre non directionnel par nombre d'ondes,,2,0,20,,2,7,,,Operational,Original
bufr4/0/22/092,22,Classe 22 Éléments océanographiques,022092,Estimation du spectre directionnel par fréquence d'ondes,,2,0,20,,2,7,,,Operational,Original
bufr4/0/22/093,22,Classe 22 Éléments océanographiques,022093,Estimation du spectre directionnel par nombre d'ondes,,2,0,20,,2,7,,,Operational,Original
bufr4/0/22/094,22,Classe 22 Éléments océanographiques,022094,Nombre total de bandes d'ondes,,0,0,7,,0,3,,,Operational,Original
bufr4/0/22/095,22,Classe 22 Éléments océanographiques,022095,Dispersion directionnelle de chaque vague,,0,0,8,,0,3,,,Operational,Original
bufr4/0/22/096,22,Classe 22 Éléments océanographiques,022096,Largeur spectrale des bandes,,3,0,4,,3,2,,,Operational,Original
bufr4/0/22/097,22,Classe 22 Éléments océanographiques,022097,Longueur d'onde moyenne du spectre de l'image aux petits nombres d'ondes (longueur d'onde > 731 m),,0,0,14,,0,5,,,Operational,Original
bufr4/0/22/098,22,Classe 22 Éléments océanographiques,022098,Dispersion en longueur d'onde aux petits nombres d'ondes (longueur d'onde > 731 m),,0,0,14,,0,5,,,Operational,Original
bufr4/0/22/099,22,Classe 22 Éléments océanographiques,022099,Direction moyenne aux petits nombres d'ondes (longueur d'onde > 731 m),,0,0,9,,0,3,,,Operational,Original
bufr4/0/22/100,22,Classe 22 Éléments océanographiques,022100,Dispersion en direction aux petits nombres d'ondes (longueur d'onde > 731 m),,0,0,9,,0,3,,,Operational,Original
bufr4/0/22/101,22,Classe 22 Éléments océanographiques,022101,Énergie totale aux petits nombres d'ondes (longueur d'onde > 731 m),,0,0,31,,0,10,,,Operational,Original
bufr4/0/22/102,22,Classe 22 Éléments océanographiques,022102,"Densité maximale d'ondes à spectres non directionnels, pondérée en fonction de la fréquence",,0,0,14,,0,5,(voir note 10),104,Operational,Original
bufr4/0/22/103,22,Classe 22 Éléments océanographiques,022103,"Densité maximale d'ondes à spectres non directionnels, pondérée en fonction du nombre d'ondes",,0,0,14,,0,5,(voir note 10),104,Operational,Original
bufr4/0/22/104,22,Classe 22 Éléments océanographiques,022104,"Densité d'ondes à spectres non directionnels, pondérée en fonction de la fréquence",,0,0,14,,0,5,(voir note 10),104,Operational,Original
bufr4/0/22/105,22,Classe 22 Éléments océanographiques,022105,"Densité d'ondes à spectres non directionnels, pondérée en fonction du nombre d'ondes",,0,0,14,,0,5,(voir note 10),104,Operational,Original
bufr4/0/22/106,22,Classe 22 Éléments océanographiques,022106,"Densité d'ondes à spectres directionnels, pondérée en fonction de la fréquence",,0,0,14,,0,5,(voir note 10),104,Operational,Original
bufr4/0/22/107,22,Classe 22 Éléments océanographiques,022107,"Densité d'ondes à spectres directionnels, pondérée en fonction du nombre d'ondes",,0,0,14,,0,5,(voir note 10),104,Operational,Original
bufr4/0/22/108,22,Classe 22 Éléments océanographiques,022108,Rapport de densité d'ondes à spectres,,0,0,7,,0,3,,,Operational,Original
bufr4/0/22/120,22,Classe 22 Éléments océanographiques,022120,Vérification automatique du niveau d'eau à la station d'observation des marées,,0,0,5,,0,2,,,Operational,Original
bufr4/0/22/121,22,Classe 22 Éléments océanographiques,022121,Vérification manuelle du niveau d'eau à la station d'observation des marées,,0,0,5,,0,2,,,Operational,Original
bufr4/0/22/122,22,Classe 22 Éléments océanographiques,022122,Vérification automatique des données météorologiques à la station d'observation des marées,,0,0,5,,0,2,,,Operational,Original
bufr4/0/22/123,22,Classe 22 Éléments océanographiques,022123,Vérification manuelle des données météorologiques à la station d'observation des marées,,0,0,5,,0,2,,,Operational,Original
bufr4/0/22/130,22,Classe 22 Éléments océanographiques,022130,Nombre de points corrects dans une bande précise,,0,0,10,,0,4,,,Operational,Original
bufr4/0/22/131,22,Classe 22 Éléments océanographiques,022131,Moyenne quadratique de la hauteur significative des vagues dans une bande précise,,3,0,16,,3,5,,,Operational,Original
bufr4/0/22/132,22,Classe 22 Éléments océanographiques,022132,Nombre de points corrects de la hauteur significative des vagues dans une bande précise,,0,0,10,,0,4,,,Operational,Original
bufr4/0/22/133,22,Classe 22 Éléments océanographiques,022133,Correction finale de l'erreur instrumentale pour la hauteur significative des vagues dans une bande précise,,3,-1000,11,,3,4,,,Operational,Original
bufr4/0/22/134,22,Classe 22 Éléments océanographiques,022134,Nombre de points corrects pour la rétrodiffusion dans une bande précise,,0,0,10,,0,4,,,Operational,Original
bufr4/0/22/141,22,Classe 22 Éléments océanographiques,022141,Température de surface de la mer (moyenne mobile sur 15 jours),,2,0,15,,2,5,,,Operational,Original
bufr4/0/22/142,22,Classe 22 Éléments océanographiques,022142,Carré de la hauteur significative des vagues,,3,-33554432,26,,3,8,,,Operational,Original
bufr4/0/22/143,22,Classe 22 Éléments océanographiques,022143,Carré type de la hauteur significative des vagues à 20 Hz,,3,-8388608,24,,3,8,,,Operational,Original
bufr4/0/22/144,22,Classe 22 Éléments océanographiques,022144,Nombre de points corrects à 20 Hz pour la hauteur significative des vagues au carré,,0,0,9,,0,3,,,Operational,Original
bufr4/0/22/145,22,Classe 22 Éléments océanographiques,022145,Intervalle océanique type à 20 Hz,,3,-33554432,31,,3,10,,,Operational,Original
bufr4/0/22/146,22,Classe 22 Éléments océanographiques,022146,Intervalle pour centre de gravité excentré,,3,0,31,,3,10,,,Operational,Original
bufr4/0/22/147,22,Classe 22 Éléments océanographiques,022147,Intervalle type à 20 Hz pour centre de gravité excentré,,3,-8388608,31,,3,10,,,Operational,Original
bufr4/0/22/148,22,Classe 22 Éléments océanographiques,022148,Nombre de points corrects à 20 Hz pour l'intervalle océanique,,0,0,9,,0,3,,,Operational,Original
bufr4/0/22/149,22,Classe 22 Éléments océanographiques,022149,Hauteur significative des vagues au carré à 20 Hz,,3,-33554432,26,,3,8,,,Operational,Original
bufr4/0/22/150,22,Classe 22 Éléments océanographiques,022150,Nombre de points corrects à 18 Hz en bande Ku,,0,0,10,,0,4,,,Operational,Original
bufr4/0/22/151,22,Classe 22 Éléments océanographiques,022151,Intervalle océanique en bande Ku,,3,0,31,,3,10,,,Operational,Original
bufr4/0/22/152,22,Classe 22 Éléments océanographiques,022152,Intervalle océanique type à 18 Hz en bande Ku,,3,0,16,,3,5,,,Operational,Original
bufr4/0/22/153,22,Classe 22 Éléments océanographiques,022153,Nombre de points corrects à 18 Hz en bande S,,0,0,10,,0,4,,,Operational,Original
bufr4/0/22/154,22,Classe 22 Éléments océanographiques,022154,Intervalle océanique en bande S,,3,0,31,,3,10,,,Operational,Original
bufr4/0/22/155,22,Classe 22 Éléments océanographiques,022155,Intervalle océanique type à 18 Hz en bande S,,3,0,16,,3,5,,,Operational,Original
bufr4/0/22/156,22,Classe 22 Éléments océanographiques,022156,Hauteur significative des vagues en bande Ku,,3,0,16,,3,5,,,Operational,Original
bufr4/0/22/157,22,Classe 22 Éléments océanographiques,022157,Intervalle océanique type à 18 Hz en bande Ku,,3,0,16,,3,5,,,Operational,Original
bufr4/0/22/158,22,Classe 22 Éléments océanographiques,022158,Hauteur significative des vagues en bande S,,3,0,16,,3,5,,,Operational,Original
bufr4/0/22/159,22,Classe 22 Éléments océanographiques,022159,Hauteur significative des vagues type à 18 Hz en bande S,,3,0,16,,3,5,,,Operational,Original
bufr4/0/22/160,22,Classe 22 Éléments océanographiques,022160,Age de vague inverse normalisé,,6,0,21,,6,7,,,Operational,Original
bufr4/0/22/161,22,Classe 22 Éléments océanographiques,022161,Spectres des vagues,,4,0,27,,4,9,,,Operational,Original
bufr4/0/22/162,22,Classe 22 Éléments océanographiques,022162,Moyenne quadratique de l'intervalle océanique à 20 Hz en bande Ku,,3,0,16,,3,5,,,Operational,Original
bufr4/0/22/163,22,Classe 22 Éléments océanographiques,022163,Nombre de points corrects à 20 Hz en bande Ku,,0,0,10,,0,4,,,Operational,Original
bufr4/0/22/164,22,Classe 22 Éléments océanographiques,022164,Moyenne quadratique de la hauteur significative des vagues à 20 Hz en bande Ku,,3,0,16,,3,5,,,Operational,Original
bufr4/0/22/165,22,Classe 22 Éléments océanographiques,022165,Nombre de points corrects à 20 Hz pour la hauteur significative des vagues en bande Ku,,0,0,10,,0,4,,,Operational,Original
bufr4/0/22/166,22,Classe 22 Éléments océanographiques,022166,Correction finale de l'erreur instrumentale pour la hauteur significative des vagues dans la bande Ku,,3,-1000,11,,3,4,,,Operational,Original
bufr4/0/22/167,22,Classe 22 Éléments océanographiques,022167,Nombre de points corrects de rétrodiffusion en bande Ku,,0,0,10,,0,4,,,Operational,Original
bufr4/0/22/168,22,Classe 22 Éléments océanographiques,022168,Intervalle océanique en bande C,,3,0,31,,3,10,,,Operational,Original
bufr4/0/22/169,22,Classe 22 Éléments océanographiques,022169,Moyenne quadratique de l'intervalle océanique en bande C,,3,0,16,,3,5,,,Operational,Original
bufr4/0/22/170,22,Classe 22 Éléments océanographiques,022170,Nombre de points corrects à 20 Hz en bande C,,0,0,10,,0,4,,,Operational,Original
bufr4/0/22/171,22,Classe 22 Éléments océanographiques,022171,Hauteur significative des vagues en bande C,,3,0,16,,3,5,,,Operational,Original
bufr4/0/22/172,22,Classe 22 Éléments océanographiques,022172,Moyenne quadratique de la hauteur significative des vagues à 20 Hz en bande C,,3,0,16,,3,5,,,Operational,Original
bufr4/0/22/173,22,Classe 22 Éléments océanographiques,022173,Nombre de points corrects à 20 Hz pour la hauteur significative des vagues en bande C,,0,0,10,,0,4,,,Operational,Original
bufr4/0/22/174,22,Classe 22 Éléments océanographiques,022174,Correction finale de l'erreur instrumentale pour la hauteur significative des vagues dans la bande C,,3,-1000,11,,3,4,,,Operational,Original
bufr4/0/22/175,22,Classe 22 Éléments océanographiques,022175,Nombre de points corrects de rétrodiffusion en bande C,,0,0,10,,0,4,,,Operational,Original
bufr4/0/22/177,22,Classe 22 Éléments océanographiques,022177,Altitude du lanceur de XBT/XCTD,,0,0,6,,0,3,,,Operational,Original
bufr4/0/22/178,22,Classe 22 Éléments océanographiques,022178,Type de lanceur de XBT/XCTD,,0,0,8,,0,3,,,Operational,Original
bufr4/0/22/179,22,Classe 42 Éléments océanographiques,022179,Hauteur significative des vagues de bande précise (référence négative),m,3,-500,16,m,3,6,(voir note 13),12,Operational,AI Translator: MCP
bufr4/0/22/182,22,Classe 22 Éléments océanographiques,022182,Hauteur de la colonne d'eau,,3,0,23,,3,7,(voir note 9),139,Operational,Original
bufr4/0/22/184,22,Classe 22 Éléments océanographiques,022184,Écart de la hauteur de la colonne d'eau par rapport à la valeur de référence,,3,-2000,12,,3,4,,,Operational,Original
bufr4/0/22/185,22,Classe 22 Éléments océanographiques,022185,Nombre de transmissions du BPR,,0,0,10,,0,3,,,Operational,Original
bufr4/0/22/186,22,Classe 22 Éléments océanographiques,022186,Direction d'où viennent les vagues,,0,0,9,,0,3,(voir note 11),13,Operational,Original
bufr4/0/22/187,22,Classe 22 Éléments océanographiques,022187,Dispersion directionnelle de la vague,,0,0,9,,0,3,(voir note 12),14,Operational,Original
bufr4/0/22/188,22,Classe 22 Éléments océanographiques,022188,Oxygène dissous,,3,0,19,,3,6,,,Operational,Original
bufr4/0/22/189,22,Classe 22 Éléments océanographiques,022189,Intervalle océanique dans une bande précise,,3,0,31,,3,10,,,Operational,Original
bufr4/0/22/190,22,Classe 22 Éléments océanographiques,022190,Hauteur significative des vagues dans une bande précise,,3,0,16,,3,5,,,Operational,Original
bufr4/0/22/191,22,Classe 22 Éléments océanographiques,022191,Moyenne quadratique de l'intervalle océanique dans une bande précise,,4,0,16,,4,5,,,Operational,Original
