Id,ClassNo,ClassName_fr,FXY,ElementName_fr,BUFR_Unit_fr,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit_fr,CREX_Scale,CREX_DataWidth_Char,Note_fr,noteIDs,Status
bufr4/0/33/044,33,Classe 33 Informations sur la qualité,033044,Qualité des données de l'ASAR,Table d'indicateurs,0,0,15,Table d'indicateurs,0,5,,,Operational
bufr4/0/33/045,33,Classe 33 Informations sur la qualité,033045,Probabilité du phénomène qui suit (voir les notes 1 et 3),%,0,0,7,%,0,3,,,Operational
bufr4/0/33/046,33,Classe 33 Informations sur la qualité,033046,"Probabilité conditionnelle du phénomène qui suit en fonction du phénomène associé indiqué (voir les notes 1, 2 et 3)",%,0,0,7,%,0,3,,,Operational
bufr4/0/33/047,33,Classe 33 Informations sur la qualité,033047,Degré de confiance des mesures,Table d'indicateurs,0,0,31,Table d'indicateurs,0,11,,,Operational
bufr4/0/33/048,33,Classe 33 Informations sur la qualité,033048,Degré de confiance pour l'inversion SAR,Table de code,0,0,2,Table de code,0,1,,,Operational
bufr4/0/33/049,33,Classe 33 Informations sur la qualité,033049,Degré de confiance pour l'extraction du vent,Table de code,0,0,2,Table de code,0,1,,,Operational
bufr4/0/33/050,33,Classe 33 Informations sur la qualité,033050,Indicateur de qualité global pour le GTSPP,Table de code,0,0,4,Table de code,0,2,,,Operational
bufr4/0/33/052,33,Classe 33 Informations sur la qualité,033052,Qualité du retraitement des données océaniques en bande S,Table d'indicateurs,0,0,21,Table d'indicateurs,0,7,,,Operational
bufr4/0/33/053,33,Classe 33 Informations sur la qualité,033053,Qualité du retraitement des données océaniques en bande Ku,Table d'indicateurs,0,0,21,Table d'indicateurs,0,7,,,Operational
bufr4/0/33/060,33,Classe 33 Informations sur la qualité,033060,GqisFlagQual - indicateur de qualité du système IASI pour chaque mesure,Table de code,0,0,2,Table de code,0,1,,,Operational
bufr4/0/33/061,33,Classe 33 Informations sur la qualité,033061,GqisQuallndex - indicateur de caractéristique de bruit de l'instrument (par étalonnage spectral et étalonnage radiométrique),%,0,0,7,%,0,3,,,Operational
bufr4/0/33/062,33,Classe 33 Informations sur la qualité,033062,GqisQuallndexLoc - indicateur d'indice de qualité géométrique,%,0,0,7,%,0,3,,,Operational
bufr4/0/33/063,33,Classe 33 Informations sur la qualité,033063,GqisQuallndexRad - indicateur de caractéristique de bruit de l'instrument (par étalonnage radiométrique),%,0,0,7,%,0,3,,,Operational
bufr4/0/33/064,33,Classe 33 Informations sur la qualité,033064,GqisQuallndexSpect - indicateur de caractéristique de bruit de l'instrument (par étalonnage spectral),%,0,0,7,%,0,3,,,Operational
bufr4/0/33/065,33,Classe 33 Informations sur la qualité,033065,GqisSysTecSondQuai – sortie de la fonction qualité du Centre d'expertise technique du système,Numérique,0,0,24,Numérique,0,8,,,Operational
bufr4/0/33/066,33,Classe 33 Informations sur la qualité,033066,Indicateur de qualité du vecteur de mouvement atmosphérique,Table d'indicateurs,0,0,24,Table d'indicateurs,0,8,,,Operational
bufr4/0/33/070,33,Classe 33 Informations sur la qualité,033070,Qualité de l'ozone totale,Table de code,0,0,4,Table de code,0,2,,,Operational
bufr4/0/33/071,33,Classe 33 Informations sur la qualité,033071,Qualité du profil de l'ozone,Table de code,0,0,4,Table de code,0,2,,,Operational
bufr4/0/33/072,33,Classe 33 Informations sur la qualité,033072,Erreur relative à l'ozone,Table de code,0,0,5,Table de code,0,2,,,Operational
bufr4/0/33/075,33,Classe 33 Informations sur la qualité,033075,Indicateur de qualité au niveau du balayage,Table d'indicateurs,0,0,13,Table d'indicateurs,0,5,,,Operational
bufr4/0/33/076,33,Classe 33 Informations sur la qualité,033076,Indicateur de qualité de l'étalonnage,Table d'indicateurs,0,0,9,Table d'indicateurs,0,3,,,Operational
bufr4/0/33/077,33,Classe 33 Informations sur la qualité,033077,Indicateur de qualité du champ de vision,Table d'indicateurs,0,0,19,Table d'indicateurs,0,7,,,Operational
bufr4/0/33/078,33,Classe 33 Informations sur la qualité,033078,Qualité de la localisation géographique,Table de code,0,0,4,Table de code,0,2,,,Operational
bufr4/0/33/079,33,Classe 33 Informations sur la qualité,033079,Indicateur de qualité au niveau des granules,Table d'indicateurs,0,0,16,Table d'indicateurs,0,6,,,Operational
bufr4/0/33/080,33,Classe 33 Informations sur la qualité,033080,Indicateur de qualité au niveau du balayage,Table d'indicateurs,0,0,20,Table d'indicateurs,0,7,,,Operational
bufr4/0/33/081,33,Classe 33 Informations sur la qualité,033081,Indicateur de qualité des données du canal,Table d'indicateurs,0,0,12,Table d'indicateurs,0,4,,,Operational
bufr4/0/33/082,33,Classe 33 Informations sur la qualité,033082,Indicateur de qualité de la localisation géographique,Table d'indicateurs,0,0,16,Table d'indicateurs,0,6,,,Operational
bufr4/0/33/083,33,Classe 33 Informations sur la qualité,033083,Indicateur de qualité des données sur la luminance énergétique,Table d'indicateurs,0,0,16,Table d'indicateurs,0,6,,,Operational
bufr4/0/33/084,33,Classe 33 Informations sur la qualité,033084,Indicateur de qualité au niveau du pixel,Table d'indicateurs,0,0,16,Table d'indicateurs,0,6,,,Operational
bufr4/0/33/085,33,Classe 33 Informations sur la qualité,033085,Indicateur de qualité de l'épaisseur optique des aérosols,Table d'indicateurs,0,0,18,Table d'indicateurs,0,6,,,Operational
bufr4/0/33/086,33,Classe 33 Informations sur la qualité,033086,Qualité de l'extraction au niveau du pixel,Table de code,0,0,3,Table de code,0,1,,,Operational
bufr4/0/33/087,33,Classe 33 Informations sur la qualité,033087,Portée du satellite dans l'anomalie de l'Atlantique Sud (sur la base de données climatologiques),Table de code,0,0,4,Table de code,0,1,,,Operational
bufr4/0/33/088,33,Classe 33 Informations sur la qualité,033088,Indicateur de qualité de la colonne totale d'ozone,Table d'indicateurs,0,0,18,Table d'indicateurs,0,6,,,Operational
bufr4/0/33/089,33,Classe 33 Informations sur la qualité,033089,Indicateurs de qualité de l'équivalent en bruit du différentiel de température pour un étalonnage sur cible chaude,K,2,0,12,K,2,4,,,Operational
bufr4/0/33/090,33,Classe 33 Informations sur la qualité,033090,Indicateurs de qualité de l'équivalent en bruit du différentiel de température pour un étalonnage sur cible froide,K,2,0,12,K,2,4,,,Operational
bufr4/0/33/091,33,Classe 33 Informations sur la qualité,033091,Indicateurs de qualité de l'équivalent en bruit du différentiel de température pour un étalonnage global,K,2,0,12,K,2,4,,,Operational
bufr4/0/33/092,33,Classe 33 Informations sur la qualité,033092,Indicateur de qualité des données sur l'océan dans une bande précise,Table d'indicateurs,0,0,9,Table d'indicateurs,0,3,,,Operational
