Id,FXY,ElementName_fr,CodeFigure,EntryName_fr,EntryName_sub1_fr,EntryName_sub2_fr,Note_fr,noteIDs,Status
bufr4/0/02/013/0,002013,Correction du rayonnement solaire et infrarouge,0,Pas de correction,,,,,Operational
bufr4/0/02/013/1,002013,Correction du rayonnement solaire et infrarouge,1,Correction solaire CIMO et correction infrarouge CIMO,,,,,Operational
bufr4/0/02/013/2,002013,Correction du rayonnement solaire et infrarouge,2,Correction solaire CIMO et correction infrarouge,,,,,Operational
bufr4/0/02/013/3,002013,Correction du rayonnement solaire et infrarouge,3,Correction solaire CIMO seulement,,,,,Operational
bufr4/0/02/013/4,002013,Correction du rayonnement solaire et infrarouge,4,Correction solaire et infrarouge automatique par système de radiosonde,,,,,Operational
bufr4/0/02/013/5,002013,Correction du rayonnement solaire et infrarouge,5,Correction solaire automatique par système de radiosonde,,,,,Operational
bufr4/0/02/013/6,002013,Correction du rayonnement solaire et infrarouge,6,"Correction solaire et infrarouge, selon indications données par pays",,,,,Operational
bufr4/0/02/013/7,002013,Correction du rayonnement solaire et infrarouge,7,"Correction solaire, selon indications données par pays",,,,,Operational
bufr4/0/02/013/8,002013,Correction du rayonnement solaire et infrarouge,8,"Correction du rayonnement solaire et infrarouge, selon les indications du GRUAN*",,,,,Operational
bufr4/0/02/013/9,002013,Correction du rayonnement solaire et infrarouge,9,"Correction du rayonnement solaire, selon les indications du GRUAN",,,,,Operational
bufr4/0/02/013/10-14,002013,Correction du rayonnement solaire et infrarouge,10-14,En réserve,,,,,Operational
bufr4/0/02/013/15,002013,Correction du rayonnement solaire et infrarouge,15,Valeur manquante,,,,,Operational
bufr4/0/02/013/*,002013,Correction du rayonnement solaire et infrarouge,*,GRUAN: Réseau aérologique de référence du SMOC,,,,,Operational
bufr4/0/02/014,002014,Technique de poursuite/état du système utilisé,,,,,(Voir la table de code commune C-7 dans la Partie C/c.),,Operational
bufr4/0/02/015/0,002015,Degré d'équipement de la radiosonde,0,En réserve,,,,,Operational
bufr4/0/02/015/1,002015,Degré d'équipement de la radiosonde,1,Radiosonde uniquement pour la mesure de la pression,,,,,Operational
bufr4/0/02/015/2,002015,Degré d'équipement de la radiosonde,2,"Radiosonde uniquement pour la mesure de la pression, équipée d'un transpondeur",,,,,Operational
bufr4/0/02/015/3,002015,Degré d'équipement de la radiosonde,3,"Radiosonde uniquement pour la mesure de la pression, équipée d'un réflecteur radar",,,,,Operational
bufr4/0/02/015/4,002015,Degré d'équipement de la radiosonde,4,"Radiosonde ne mesurant pas la pression, équipée d'un transpondeur",,,,,Operational
bufr4/0/02/015/5,002015,Degré d'équipement de la radiosonde,5,"Radiosonde ne mesurant pas la pression, équipée d'un réflecteur radar",,,,,Operational
bufr4/0/02/015/6-14,002015,Degré d'équipement de la radiosonde,6-14,En réserve,,,,,Operational
bufr4/0/02/015/15,002015,Degré d'équipement de la radiosonde,15,Valeur manquante,,,,,Operational
bufr4/0/02/016/1,002016,Configuration de la radiosonde,1,Régulateur de traîne,,,,,Operational
bufr4/0/02/016/2,002016,Configuration de la radiosonde,2,Charge légère,,,,,Operational
bufr4/0/02/016/3,002016,Configuration de la radiosonde,3,Parachute,,,,,Operational
bufr4/0/02/016/4,002016,Configuration de la radiosonde,4,Lâcher à partir d'un toit,,,,,Operational
bufr4/0/02/016/5-bits-mis-à-1,002016,Configuration de la radiosonde,5 bits mis à 1,Valeur manquante,,,,,Operational
bufr4/0/02/017/0,002017,Algorithmes de correction pour les mesures d'humidité,0,Pas de correction,,,,,Operational
bufr4/0/02/017/1,002017,Algorithmes de correction pour les mesures d'humidité,1,Correction du décalage dans le temps fournie par le fabricant,,,,,Operational
bufr4/0/02/017/2,002017,Algorithmes de correction pour les mesures d'humidité,2,Correction du rayonnement solaire fournie par le fabricant,,,,,Operational
bufr4/0/02/017/3,002017,Algorithmes de correction pour les mesures d'humidité,3,Correction du rayonnement solaire et du décalage dans le temps fournie par le fabricant,,,,,Operational
bufr4/0/02/017/4-6,002017,Algorithmes de correction pour les mesures d'humidité,4-6,En réserve,,,,,Operational
bufr4/0/02/017/7,002017,Algorithmes de correction pour les mesures d'humidité,7,"Correction du rayonnement solaire et du décalage dans le temps, selon les indications du GRUAN",,,,,Operational
bufr4/0/02/017/8-30,002017,Algorithmes de correction pour les mesures d'humidité,8-30,En réserve,,,,,Operational
bufr4/0/02/017/31,002017,Algorithmes de correction pour les mesures d'humidité,31,Valeur manquante,,,,,Operational
bufr4/0/02/019,002019,Instruments satellitaires,,,,,(Voir la table de code commune C-8 dans la Partie C/c.),,Operational
bufr4/0/02/020/0,002020,Classification des satellites,0,Nimbus,,,,,Operational
bufr4/0/02/020/1,002020,Classification des satellites,1,VTPR,,,,,Operational
bufr4/0/02/020/2,002020,Classification des satellites,2,"Tiros 1 (Tiros, NOAA-6 à NOAA-13)",,,,,Operational
bufr4/0/02/020/3,002020,Classification des satellites,3,Tiros 2 (NOAA-14 et suivants),,,,,Operational
bufr4/0/02/020/10,002020,Classification des satellites,10,EOS,,,,,Operational
bufr4/0/02/020/20,002020,Classification des satellites,20,GPM-core,,,,,Operational
bufr4/0/02/020/31,002020,Classification des satellites,31,DMSP,,,,,Operational
bufr4/0/02/020/61,002020,Classification des satellites,61,Système polaire EUMETSAT (EPS),,,,,Operational
bufr4/0/02/020/91,002020,Classification des satellites,91,ERS,,,,,Operational
bufr4/0/02/020/92,002020,Classification des satellites,92,Sentinel-3,,,,,Operational
bufr4/0/02/020/121,002020,Classification des satellites,121,ADEOS,,,,,Operational
bufr4/0/02/020/122,002020,Classification des satellites,122,GCOM,,,,,Operational
bufr4/0/02/020/241,002020,Classification des satellites,241,GOES,,,,,Operational
bufr4/0/02/020/261,002020,Classification des satellites,261,JASON,,,,,Operational
bufr4/0/02/020/271,002020,Classification des satellites,271,GMS,,,,,Operational
bufr4/0/02/020/272,002020,Classification des satellites,272,MTSAT,,,,,Operational
bufr4/0/02/020/273,002020,Classification des satellites,273,Himawari,,,,,Operational
bufr4/0/02/020/281,002020,Classification des satellites,281,COMS,,,,,Operational
bufr4/0/02/020/301,002020,Classification des satellites,301,INSAT,,,,,Operational
bufr4/0/02/020/331,002020,Classification des satellites,331,Programme opérationnel METEOSAT (MOP),,,,,Operational
bufr4/0/02/020/332,002020,Classification des satellites,332,Programme METEOSAT de transition (MTP),,,,,Operational
bufr4/0/02/020/333,002020,Classification des satellites,333,Programme de satellites METEOSAT de la seconde génération (MSG),,,,,Operational
bufr4/0/02/020/351,002020,Classification des satellites,351,GOMS,,,,,Operational
bufr4/0/02/020/380,002020,Classification des satellites,380,FY-1,,,,,Operational
bufr4/0/02/020/381,002020,Classification des satellites,381,FY-2,,,,,Operational
bufr4/0/02/020/382,002020,Classification des satellites,382,FY-3,,,,,Operational
bufr4/0/02/020/383,002020,Classification des satellites,383,FY-4,,,,,Operational
bufr4/0/02/020/384-400,002020,Classification des satellites,384-400,En réserve,,,,,Operational
bufr4/0/02/020/401,002020,Classification des satellites,401,GPS,,,,,Operational
bufr4/0/02/020/402,002020,Classification des satellites,402,GLONASS,,,,,Operational
bufr4/0/02/020/403,002020,Classification des satellites,403,GALILEO,,,,,Operational
bufr4/0/02/020/404,002020,Classification des satellites,404,BDS (Système de navigation par satellite Beidou),,,,,Operational
bufr4/0/02/020/405-510,002020,Classification des satellites,405-510,En réserve,,,,,Operational
bufr4/0/02/020/511,002020,Classification des satellites,511,Valeur manquante,,,,,Operational
bufr4/0/02/021/1,002021,Données instrumentales satellitaires utilisées dans le traitement,1,Sondeur en infrarouge à grand pouvoir séparateur (HIRS),,,,,Operational
bufr4/0/02/021/2,002021,Données instrumentales satellitaires utilisées dans le traitement,2,Sondeur à hyperfréquence (MSU),,,,,Operational
bufr4/0/02/021/3,002021,Données instrumentales satellitaires utilisées dans le traitement,3,Sondeur stratosphérique (SSU),,,,,Operational
bufr4/0/02/021/4,002021,Données instrumentales satellitaires utilisées dans le traitement,4,AMI mode vent,,,,,Operational
bufr4/0/02/021/5,002021,Données instrumentales satellitaires utilisées dans le traitement,5,AMI mode onde,,,,,Operational
bufr4/0/02/021/6,002021,Données instrumentales satellitaires utilisées dans le traitement,6,AMI mode image,,,,,Operational
bufr4/0/02/021/7,002021,Données instrumentales satellitaires utilisées dans le traitement,7,Altimètre RADAR,,,,,Operational
bufr4/0/02/021/8,002021,Données instrumentales satellitaires utilisées dans le traitement,8,ATSR (radiomètre à balayage dans le sens de la trace au sol),,,,,Operational
bufr4/0/02/021/9-bits-mis-à-1,002021,Données instrumentales satellitaires utilisées dans le traitement,9 bits mis à 1,Valeur manquante,,,,,Operational
bufr4/0/02/022/1,002022,Technique utilisée pour le traitement des données satellitaires,1,Technique de traitement non définie,,,,,Operational
bufr4/0/02/022/2,002022,Technique utilisée pour le traitement des données satellitaires,2,Régression statistique automatique,,,,,Operational
bufr4/0/02/022/3,002022,Technique utilisée pour le traitement des données satellitaires,3,Mesure ciel clair,,,,,Operational
bufr4/0/02/022/4,002022,Technique utilisée pour le traitement des données satellitaires,4,Mesure ciel partiellement couvert,,,,,Operational
bufr4/0/02/022/5,002022,Technique utilisée pour le traitement des données satellitaires,5,Mesure ciel couvert,,,,,Operational
bufr4/0/02/022/6-7,002022,Technique utilisée pour le traitement des données satellitaires,6-7,En réserve,,,,,Operational
bufr4/0/02/022/8-bits-mis-à-1,002022,Technique utilisée pour le traitement des données satellitaires,8 bits mis à 1,Valeur manquante,,,,,Operational
bufr4/0/02/022/NOTE-1,002022,Technique utilisée pour le traitement des données satellitaires,NOTE 1,"L'expression «mesure ciel clair» indique que les valeurs de sondage ont été obtenues à partir des valeurs de la luminance énergétique par ciel clair dérivées de mesures réelles sur point à ciel dégagé. On s'est servi de données HIRS troposphériques et stratosphériques, ainsi que de données MSU et SSU.",,,,,Operational
bufr4/0/02/022/NOTE-2,002022,Technique utilisée pour le traitement des données satellitaires,NOTE 2,"L'expression «mesure ciel partiellement couvert» indique que les valeurs de sondage ont été obtenues à partir des valeurs de la luminance énergétique par ciel clair, elles-mêmes calculées à partir de données concernant des points partiellement couverts. On s'est servi de données HIRS troposphériques et stratosphériques, ainsi que de données MSU et SSU.",,,,,Operational
bufr4/0/02/022/NOTE-3,002022,Technique utilisée pour le traitement des données satellitaires,NOTE 3,"L'expression «mesure ciel couvert» indique que les valeurs de sondage sont obtenues uniquement à partir de données HIRS stratosphériques, de données MSU et de données SSU. Le ciel étant couvert, on n'a pas utilisé de données HIRS troposphériques.",,,,,Operational
bufr4/0/02/023/0,002023,Méthode de calcul du vent à partir de données satellitaires,0,En réserve,,,,,Operational
bufr4/0/02/023/1,002023,Méthode de calcul du vent à partir de données satellitaires,1,Vent dérivé du déplacement des nuages observé dans le canal infrarouge,,,,,Operational
bufr4/0/02/023/2,002023,Méthode de calcul du vent à partir de données satellitaires,2,Vent dérivé du déplacement des nuages observé dans le canal visible,,,,,Operational
bufr4/0/02/023/3,002023,Méthode de calcul du vent à partir de données satellitaires,3,Vent dérivé des déplacements des nuages observés dans le canal de la vapeur d'eau,,,,,Operational
bufr4/0/02/023/4,002023,Méthode de calcul du vent à partir de données satellitaires,4,Vent dérivé des mouvements observés dans plusieurs canaux spectraux combinés,,,,,Operational
bufr4/0/02/023/5,002023,Méthode de calcul du vent à partir de données satellitaires,5,Vent dérivé des mouvements observés dans le canal de la vapeur d'eau en ciel clair,,,,,Operational
bufr4/0/02/023/6,002023,Méthode de calcul du vent à partir de données satellitaires,6,Vent dérivé des mouvements observés dans le canal de l'ozone,,,,,Operational
bufr4/0/02/023/7,002023,Méthode de calcul du vent à partir de données satellitaires,7,Vent dérivé du déplacement observé dans le canal de la vapeur d'eau (ciel couvert ou ciel clair non précisé),,,,,Operational
bufr4/0/02/023/8-12,002023,Méthode de calcul du vent à partir de données satellitaires,8-12,En réserve,,,,,Operational
bufr4/0/02/023/13,002023,Méthode de calcul du vent à partir de données satellitaires,13,Racine carrée moyenne,,,,,Operational
bufr4/0/02/023/14,002023,Méthode de calcul du vent à partir de données satellitaires,14,En réserve,,,,,Operational
bufr4/0/02/023/15,002023,Méthode de calcul du vent à partir de données satellitaires,15,Valeur manquante,,,,,Operational
bufr4/0/02/024/0,002024,Méthode de calcul de l'humidité moyenne intégrée,0,En réserve,,,,,Operational
bufr4/0/02/024/1,002024,Méthode de calcul de l'humidité moyenne intégrée,1,Table indiquant toute la variation de l'humidité dans la couche,,,,,Operational
bufr4/0/02/024/2,002024,Méthode de calcul de l'humidité moyenne intégrée,2,Technique de régression appliquée à 2 valeurs hygrométriques de la couche,,,,,Operational
bufr4/0/02/024/3-14,002024,Méthode de calcul de l'humidité moyenne intégrée,3-14,En réserve,,,,,Operational
bufr4/0/02/024/15,002024,Méthode de calcul de l'humidité moyenne intégrée,15,Valeur manquante,,,,,Operational
bufr4/0/02/025/1,002025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,1,En réserve,,,,,Operational
bufr4/0/02/025,002025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,,"Groupe 1 — Eau précipitable pour les couches: surface à 700 hPa, 700 à 500 hPa, et 500 à 300 hPa",,,,,Operational
bufr4/0/02/025/2,002025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,2,HIRS,,,,,Operational
bufr4/0/02/025/3,002025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,3,MSU,,,,,Operational
bufr4/0/02/025/4-5,002025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,4-5,En réserve,,,,,Operational
bufr4/0/02/025,002025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,,Groupe 2 — Température et pression au niveau de la tropopause,,,,,Operational
bufr4/0/02/025/6,002025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,6,HIRS,,,,,Operational
bufr4/0/02/025/7,002025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,7,MSU,,,,,Operational
bufr4/0/02/025/8-9,002025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,8-9,En réserve,,,,,Operational
bufr4/0/02/025,002025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,,Groupe 3 — Ozone total,,,,,Operational
bufr4/0/02/025/10,002025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,10,"HIRS (1, 2, 3, 8, 9, 16, 17)",,,,,Operational
bufr4/0/02/025/11,002025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,11,"HIRS (1, 2, 3, 9, 17)",,,,,Operational
bufr4/0/02/025/12,002025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,12,MSU,,,,,Operational
bufr4/0/02/025/13-14,002025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,13-14,En réserve,,,,,Operational
bufr4/0/02/025,002025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,,"Groupe 4 — Température moyenne pour les couches: surface à 850 hPa, 850 à 700 hPa, 700 à 500 hPa, 500 à 400 hPa, 400 à 300 hPa, 300 à 200 hPa, et 200 à 100 hPa",,,,,Operational
bufr4/0/02/025/15,002025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,15,HIRS,,,,,Operational
bufr4/0/02/025/16,002025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,16,HIRS*,,,,,Operational
bufr4/0/02/025/17,002025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,17,MSU,,,,,Operational
bufr4/0/02/025/18,002025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,18,SKINTK (océan uniquement),,,,,Operational
bufr4/0/02/025/19-20,002025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,19-20,En réserve,,,,,Operational
bufr4/0/02/025,002025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,,"Groupe 5 — Combinaison de canaux utilisés pour obtenir des températures moyennes pour les couches: 100 à 70 hPa, 70 à 50 hPa, 50 à 30 hPa, 30 à 10 hPa, 10 à 5 hPa, 5 à 2 hPa, 2 à 1 hPa, 1 à 0,4 hPa",,,,,Operational
bufr4/0/02/025/21,002025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,21,HIRS*,,,,,Operational
bufr4/0/02/025/22,002025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,22,SSU,,,,,Operational
bufr4/0/02/025/23,002025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,23,"MSU (3, 4)",,,,,Operational
bufr4/0/02/025/24,002025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,24,En réserve,,,,,Operational
bufr4/0/02/025/25-bits-mis-à-1,002025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,25 bits mis à 1,Valeur manquante,,,,,Operational
bufr4/0/02/025/NOTE,002025,Canal (canaux) de satellite utilisé(s) pour les calculs d'indicateurs,NOTE,"HIRS* signifie: canaux HIRS 1 (669 cm-1), 2 (679 cm-1), 3 (690 cm-1), 4 (2358 cm-1)",,,,,Operational
bufr4/0/02/030/0,002030,Méthode de mesure du courant,0,En réserve,,,,,Operational
bufr4/0/02/030/1*,002030,Méthode de mesure du courant,1*,Profileur acoustique de courant Doppler,,,,,Operational
bufr4/0/02/030/2,002030,Méthode de mesure du courant,2,GEK (électrocinétographe géomagnétique),,,,,Operational
bufr4/0/02/030/3,002030,Méthode de mesure du courant,3,Direction et dérive du navire déterminées par des relevés effectués à intervalles de 3 à 6 heures,,,,,Operational
bufr4/0/02/030/4,002030,Méthode de mesure du courant,4,"Direction et dérive du navire déterminées par des relevés effectués à intervalles de plus de 6 heures, mais de moins de 12 heures",,,,,Operational
bufr4/0/02/030/5,002030,Méthode de mesure du courant,5,Dérive de la bouée,,,,,Operational
bufr4/0/02/030/6,002030,Méthode de mesure du courant,6,Profileur acoustique de courant Doppler,,,,,Operational
bufr4/0/02/030/7,002030,Méthode de mesure du courant,7,Valeur manquante,,,,,Operational
bufr4/0/02/030/*,002030,Méthode de mesure du courant,*,Valeur caduque; le chiffre du code 6 devrait être utilisé.,,,,,Operational
bufr4/0/02/031/0,002031,Durée et heure de la mesure du courant,0,En réserve,,,,,Operational
bufr4/0/02/031/1,002031,Durée et heure de la mesure du courant,1,Mesure instantanée,,,,,Operational
bufr4/0/02/031/2,002031,Durée et heure de la mesure du courant,2,Valeur moyenne mesurée sur 3 min ou moins,La mesure a été faite entre H-1 et H,,,,Operational
bufr4/0/02/031/3,002031,Durée et heure de la mesure du courant,3,"Valeur moyenne mesurée sur plus de 3 min, mais pas au-delà de 6 min",La mesure a été faite entre H-1 et H,,,,Operational
bufr4/0/02/031/4,002031,Durée et heure de la mesure du courant,4,"Valeur moyenne mesurée sur plus de 6 min, mais pas au-delà de 12 min",La mesure a été faite entre H-1 et H,,,,Operational
bufr4/0/02/031/5,002031,Durée et heure de la mesure du courant,5,Mesure instantanée,La mesure a été faite entre H-2 et H-1,,,,Operational
bufr4/0/02/031/6,002031,Durée et heure de la mesure du courant,6,Valeur moyenne mesurée sur 3 min ou moins,La mesure a été faite entre H-2 et H-1,,,,Operational
bufr4/0/02/031/7,002031,Durée et heure de la mesure du courant,7,"Valeur moyenne mesurée sur plus de 3 min, mais pas au-delà de 6 min",La mesure a été faite entre H-2 et H-1,,,,Operational
bufr4/0/02/031/8,002031,Durée et heure de la mesure du courant,8,"Valeur moyenne mesurée sur plus de 6 min, mais pas au-delà de 12 min",La mesure a été faite entre H-2 et H-1,,,,Operational
bufr4/0/02/031/9,002031,Durée et heure de la mesure du courant,9,La méthode vectorielle ou la méthode Doppler d'établissement du profil du courant ne sont pas utilisées,,,,,Operational
bufr4/0/02/031/10,002031,Durée et heure de la mesure du courant,10,En réserve,,,,,Operational
bufr4/0/02/031/11,002031,Durée et heure de la mesure du courant,11,1 heure ou moins,,,,,Operational
bufr4/0/02/031/12,002031,Durée et heure de la mesure du courant,12,"Plus de 1 heure, mais pas au-delà de 2 heures",,,,,Operational
bufr4/0/02/031/13,002031,Durée et heure de la mesure du courant,13,"Plus de 2 heures, mais pas au-delà de 4 heures",,,,,Operational
bufr4/0/02/031/14,002031,Durée et heure de la mesure du courant,14,"Plus de 4 heures, mais pas au-delà de 8 heures",,,,,Operational
bufr4/0/02/031/15,002031,Durée et heure de la mesure du courant,15,"Plus de 8 heures, mais pas au-delà de 12 heures",,,,,Operational
