Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,Status,translated_by
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01013,"Heure, minute, seconde",,B04004,Heure,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01013,"Heure, minute, seconde",,B04005,Minute,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01013,"Heure, minute, seconde",,B04006,Seconde,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01014,Période,,R02002,Répéter 2 descripteurs 2 fois,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01014,Période,,D01011,"et trajectoire et évolution prévues) Année, mois, jour",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01014,Période,,D01012,"Heure, minute",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01018,Indicatif d'appel du navire crypté et méthode de cryptage,,B01114,Indicateur d’identification chiffré du navire ou d’une station terrestre mobile (chiffrement Base64),Voir Notes 2-4,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01018,Indicatif d'appel du navire crypté et méthode de cryptage,,B25185,Méthode de chiffrement,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01018,Indicatif d'appel du navire crypté et méthode de cryptage,,B25186,Version de la clef de chiffrement,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01021,"Latitude, longitude (précision élevée)",,B05001,Latitude (précision élevée),,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01021,"Latitude, longitude (précision élevée)",,B06001,Longitude (précision élevée),,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01022,"Latitude/longitude (précision élevée), hauteur de la station",,B05001,Latitude (précision élevée),,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01022,"Latitude/longitude (précision élevée), hauteur de la station",,B06001,Longitude (précision élevée),,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01022,"Latitude/longitude (précision élevée), hauteur de la station",,B07001,Hauteur de la station,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01023,Latitude/longitude (faible précision),,B05002,Latitude (faible précision),,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01023,Latitude/longitude (faible précision),,B06002,Longitude (faible précision),,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01024,"Latitude/longitude (faible précision), hauteur de la station",,B05002,Latitude (faible précision),,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01024,"Latitude/longitude (faible précision), hauteur de la station",,B06002,Longitude (faible précision),,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01024,"Latitude/longitude (faible précision), hauteur de la station",,B07001,Hauteur de la station,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01025,"Latitude/longitude (faible précision), jour/heure",,D01023,Latitude/longitude (faible précision),,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01025,"Latitude/longitude (faible précision), jour/heure",,B04003,Jour,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01025,"Latitude/longitude (faible précision), jour/heure",,D01012,"Heure, minute",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01026,"Latitude/longitude (précision élevée), période (jour, heure, minute)",,D01021,"Latitude, longitude (précision élevée)",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01026,"Latitude/longitude (précision élevée), période (jour, heure, minute)",,B04003,Jour,Période en jours,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01026,"Latitude/longitude (précision élevée), période (jour, heure, minute)",,B04003,Jour,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01026,"Latitude/longitude (précision élevée), période (jour, heure, minute)",,B04004,Heure,Période en heures,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01026,"Latitude/longitude (précision élevée), période (jour, heure, minute)",,B04004,Heure,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01026,"Latitude/longitude (précision élevée), période (jour, heure, minute)",,B04005,Minute,Période en minutes,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01026,"Latitude/longitude (précision élevée), période (jour, heure, minute)",,B04005,Minute,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01027,(Description d'une catactéristique météorologique en trois ou en deux dimensions),,B08007,Caractéristique dimensionnelle,"= 0 Point, = 1 Ligne, = 2 Surface, = 3 Volume",,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01027,Description d'une caractéristique météorologique en trois ou en deux dimensions,,R01000,Répétition différée de 1 descripteur,,(voir note 5),Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01027,Description d'une caractéristique météorologique en trois ou en deux dimensions,,D01028,"Coupe horizontale d'une caractéristique météorologique décrite sous la forme d'un polygone, d'un cercle, d'une ligne ou d'un point",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01027,Description d'une caractéristique météorologique en trois ou en deux dimensions,,B08007,Caractéristique dimensionnelle,Mis à valeur manquante (annuler),,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01029,(Identification),,B01018,Nom abrégé de la station ou du site,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01029,(Identification),,B02001,Type de station,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01029,(Identification),,D01011,"et trajectoire et évolution prévues) Année, mois, jour",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01030,Identification – avec position,,B01018,Nom abrégé de la station ou du site,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01030,Identification – avec position,,B02001,Type de station,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01030,Identification – avec position,,D01011,"et trajectoire et évolution prévues) Année, mois, jour",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01030,Identification – avec position,,D01024,"Latitude/longitude (faible précision), hauteur de la station",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01031,"Identification et type de station, date/heure, position (précision élevée), hauteur de la station",,D01001,Indicateur régional OMM et chiffre indicatif OMM de la station,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01031,"Identification et type de station, date/heure, position (précision élevée), hauteur de la station",,B02001,Type de station,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01031,"Identification et type de station, date/heure, position (précision élevée), hauteur de la station",,D01011,"et trajectoire et évolution prévues) Année, mois, jour",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01031,"Identification et type de station, date/heure, position (précision élevée), hauteur de la station",,D01012,"Heure, minute",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01031,"Identification et type de station, date/heure, position (précision élevée), hauteur de la station",,D01022,"Latitude/longitude (précision élevée), hauteur de la station",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01032,— faible degré de précision de la position),,D01001,Indicateur régional OMM et chiffre indicatif OMM de la station,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01032,— faible degré de précision de la position),,B02001,Type de station,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01032,— faible degré de précision de la position),,D01011,"et trajectoire et évolution prévues) Année, mois, jour",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01032,— faible degré de précision de la position),,D01012,"Heure, minute",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01032,— faible degré de précision de la position),,D01024,"Latitude/longitude (faible précision), hauteur de la station",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01033,Bouée/plate-forme — fixe,,B01005,Indicateur d’identification de la bouée ou de la plate-forme,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01033,Bouée/plate-forme — fixe,,B02001,Type de station,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01033,Bouée/plate-forme — fixe,,D01011,"et trajectoire et évolution prévues) Année, mois, jour",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01033,Bouée/plate-forme — fixe,,D01012,"Heure, minute",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01033,Bouée/plate-forme — fixe,,D01021,"Latitude, longitude (précision élevée)",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01034,Bouée/plate-forme — fixe,,B01005,Indicateur d’identification de la bouée ou de la plate-forme,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01034,Bouée/plate-forme — fixe,,B02001,Type de station,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01034,Bouée/plate-forme — fixe,,D01011,"et trajectoire et évolution prévues) Année, mois, jour",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01034,Bouée/plate-forme — fixe,,D01012,"Heure, minute",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01034,Bouée/plate-forme — fixe,,D01023,Latitude/longitude (faible précision),,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01035,(Bouée/plateforme - mobile) (voir Note 8),,B01005,Indicateur d’identification de la bouée ou de la plate-forme,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01035,(Bouée/plate-forme — mobile),,B01012,Direction de déplacement de la plate-forme d’observation mobile*,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01035,Bouée/plate-forme — mobile,,B01013,Vitesse de déplacement de la plate-forme d’observation mobile*,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01035,Bouée/plate-forme — mobile,,B02001,Type de station,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01035,Bouée/plate-forme — mobile,,D01011,"et trajectoire et évolution prévues) Année, mois, jour",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01035,Bouée/plate-forme — mobile,,D01012,"Heure, minute",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01035,Bouée/plate-forme — mobile,,D01023,Latitude/longitude (faible précision),,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01036,Navire,,D01003,Indicatif d'appel du navire et déplacement,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01036,Navire,,B02001,Type de station,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01036,Navire,,D01011,"et trajectoire et évolution prévues) Année, mois, jour",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01036,Navire,,D01012,"Heure, minute",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01036,Navire,,D01023,Latitude/longitude (faible précision),,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01037,Station terrestre pour sondages verticaux,,D01001,Indicateur régional OMM et chiffre indicatif OMM de la station,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01037,Station terrestre pour sondages verticaux,,B02011,Type de radiosonde,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01037,Station terrestre pour sondages verticaux,,B02012,Méthode de calcul des données de radiosondage,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01037,Station terrestre pour sondages verticaux,,D01011,"et trajectoire et évolution prévues) Année, mois, jour",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01037,Station terrestre pour sondages verticaux,,D01012,"Heure, minute",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01037,Station terrestre pour sondages verticaux,,D01022,"Latitude/longitude (précision élevée), hauteur de la station",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01038,Station terrestre pour sondages verticaux,,D01001,Indicateur régional OMM et chiffre indicatif OMM de la station,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01038,Station terrestre pour sondages verticaux,,B02011,Type de radiosonde,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01038,Station terrestre pour sondages verticaux,,B02012,Méthode de calcul des données de radiosondage,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01038,Station terrestre pour sondages verticaux,,D01011,"et trajectoire et évolution prévues) Année, mois, jour",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01038,Station terrestre pour sondages verticaux,,D01012,"Heure, minute",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01038,Station terrestre pour sondages verticaux,,D01024,"Latitude/longitude (faible précision), hauteur de la station",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01039,Navire pour sondages verticaux,,D01003,Indicatif d'appel du navire et déplacement,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01039,Navire pour sondages verticaux,,B02011,Type de radiosonde,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01039,Navire pour sondages verticaux,,B02012,Méthode de calcul des données de radiosondage,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01039,Navire pour sondages verticaux,,D01011,"et trajectoire et évolution prévues) Année, mois, jour",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01039,Navire pour sondages verticaux,,D01012,"Heure, minute",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01039,Navire pour sondages verticaux,,D01023,Latitude/longitude (faible précision),,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01040,Navire pour sondages verticaux,,D01003,Indicatif d'appel du navire et déplacement,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01040,Navire pour sondages verticaux,,B02011,Type de radiosonde,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01040,Navire pour sondages verticaux,,B02012,Méthode de calcul des données de radiosondage,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01040,Navire pour sondages verticaux,,D01011,"et trajectoire et évolution prévues) Année, mois, jour",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01040,Navire pour sondages verticaux,,D01012,"Heure, minute",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01040,Navire pour sondages verticaux,,D01024,"Latitude/longitude (faible précision), hauteur de la station",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01041,"Indicateur d'identification du satellite, instrument, technique de traitement des données, date/heure",,B01007,Indicateur d’identification du satellite,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01041,"Indicateur d'identification du satellite, instrument, technique de traitement des données, date/heure",,B02021,Données instrumentales satellitaires utilisées dans le traitement*,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01041,"Indicateur d'identification du satellite, instrument, technique de traitement des données, date/heure",,B02022,Technique utilisée pour le traitement des données satellitaires,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01041,"Indicateur d'identification du satellite, instrument, technique de traitement des données, date/heure",,D01011,"et trajectoire et évolution prévues) Année, mois, jour",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01041,"Indicateur d'identification du satellite, instrument, technique de traitement des données, date/heure",,D01012,"Heure, minute",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01042,"Indicateur d'identification du satellite, instrument, technique de traitement des données, date/heure, position",,D01041,"Indicateur d'identification du satellite, instrument, technique de traitement des données, date/heure",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01042,"Indicateur d'identification du satellite, instrument, technique de traitement des données, date/heure, position",,D01021,"Latitude, longitude (précision élevée)",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01043,"Indicateur d'identification du satellite, méthode de calcul du vent, date/heure, position",,B01007,Indicateur d’identification du satellite,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01043,"Indicateur d'identification du satellite, méthode de calcul du vent, date/heure, position",,B02023,Méthode de calcul du vent à partir de données satellitaires,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01043,"Indicateur d'identification du satellite, méthode de calcul du vent, date/heure, position",,D01011,"et trajectoire et évolution prévues) Année, mois, jour",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01043,"Indicateur d'identification du satellite, méthode de calcul du vent, date/heure, position",,D01013,"Heure, minute, seconde",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01043,"Indicateur d'identification du satellite, méthode de calcul du vent, date/heure, position",,D01021,"Latitude, longitude (précision élevée)",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01044,"Indicateur d'identification du satellite, méthode de calcul de l'humidité, date/heure, position",,B01007,Indicateur d’identification du satellite,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01044,"Indicateur d'identification du satellite, méthode de calcul de l'humidité, date/heure, position",,B02024,Méthode de calcul de l’humidité moyenne intégrée,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01044,"Indicateur d'identification du satellite, méthode de calcul de l'humidité, date/heure, position",,D01011,"et trajectoire et évolution prévues) Année, mois, jour",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01044,"Indicateur d'identification du satellite, méthode de calcul de l'humidité, date/heure, position",,D01013,"Heure, minute, seconde",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01044,"Indicateur d'identification du satellite, méthode de calcul de l'humidité, date/heure, position",,D01021,"Latitude, longitude (précision élevée)",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01049,Données du faisceau radar,,B02111,Angle d’incidence du radar,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01049,Données du faisceau radar,,B02112,Angle d’ouverture du faisceau radar,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01049,Données du faisceau radar,,B21062,Rétrodiffusion,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01049,Données du faisceau radar,,B21063,Résolution radiométrique (valeur de bruit),,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01049,Données du faisceau radar,,B21065,Compteur de paquets manquants,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01051,"Numéro de vol, système de navigation, date/heure, position, phase de vol",,B01006,Numéro de vol de l’aéronef,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01051,"Numéro de vol, système de navigation, date/heure, position, phase de vol",,B02061,Système de navigation pour l’aéronautique,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01051,"Numéro de vol, système de navigation, date/heure, position, phase de vol",,D01011,"et trajectoire et évolution prévues) Année, mois, jour",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01051,"Numéro de vol, système de navigation, date/heure, position, phase de vol",,D01012,"Heure, minute",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01051,"Numéro de vol, système de navigation, date/heure, position, phase de vol",,D01021,"Latitude, longitude (précision élevée)",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01051,"Numéro de vol, système de navigation, date/heure, position, phase de vol",,B08004,Phase de vol de l'aéronef,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01055,"Identification et type de station, date/heure, position (précision élevée), déplacement",,B01005,Indicateur d’identification de la bouée ou de la plate-forme,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01055,"Identification et type de station, date/heure, position (précision élevée), déplacement",,B02001,Type de station,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01055,"Identification et type de station, date/heure, position (précision élevée), déplacement",,D01011,"et trajectoire et évolution prévues) Année, mois, jour",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01055,"Identification et type de station, date/heure, position (précision élevée), déplacement",,D01012,"Heure, minute",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01055,"Identification et type de station, date/heure, position (précision élevée), déplacement",,D01021,"Latitude, longitude (précision élevée)",,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01055,"Identification et type de station, date/heure, position (précision élevée), déplacement",,B01012,Direction de déplacement de la plate-forme d’observation mobile*,,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01055,"Identification et type de station, date/heure, position (précision élevée), déplacement",,B01014,Vitesse de dérive de la plate-forme (précision élevée),,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01056,"Séquence pour l'identification de la plate-forme, le type, le moment et le lieu d'établissement du rapport d'observation",,B01087,Extension de l’indicatif OMM de la plate-forme d’observation maritime,Numéro OMM (extension à 7 chiffres),,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01056,"Séquence pour l'identification de la plate-forme, le type, le moment et le lieu d'établissement du rapport d'observation",,B01011,Indicateur d’identification du navire ou d’une station terrestre mobile,Indicatif d'appel (lorsque attribué),,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01056,"Séquence pour l'identification de la plate-forme, le type, le moment et le lieu d'établissement du rapport d'observation",,B01015,Nom de la station ou du site,Nom de la plate-forme,,Operational,AI Translator: MCP
01,Catégorie 01 — Séquences correspondant à la position et à l'identification,D01056,"Séquence pour l'identification de la plate-forme, le type, le moment et le lieu d'établissement du rapport d'observation",,B02008,Type de plate-forme en mer,,,Operational,AI Translator: MCP
