Id,ClassNo,ClassName_fr,FXY,ElementName_fr,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_fr,noteIDs,Status,translated_by
bufr4/0/11/042,11,Classe 11 – Vent et turbulence,011042,Vitesse maximale du vent (vent moyen sur 10 minutes),,1,0,12,,1,4,,,Operational,Original
bufr4/0/11/043,11,Classe 11 – Vent et turbulence,011043,Direction de la rafale maximale,,0,0,9,,0,3,,,Operational,Original
bufr4/0/11/044,11,Classe 11 – Vent et turbulence,011044,Direction moyenne du vent entre la surface et 1500 m (5000 pieds),,0,0,9,,0,3,,,Operational,Original
bufr4/0/11/045,11,Classe 11 – Vent et turbulence,011045,Vitesse moyenne du vent entre la surface et 1500 m (5000 pieds),,1,0,12,,1,4,,,Operational,Original
bufr4/0/11/046,11,Classe 11 – Vent et turbulence,011046,Vitesse maximale du vent instantané,,1,0,12,,1,4,,,Operational,Original
bufr4/0/11/047,11,Classe 11 – Vent et turbulence,011047,Vitesse maximale du vent instantané sur 10 minutes,,1,0,12,,1,4,,,Operational,Original
bufr4/0/11/049,11,Classe 11 – Vent et turbulence,011049,Écart type de la direction du vent,,0,0,9,,0,3,,,Operational,Original
bufr4/0/11/050,11,Classe 11 – Vent et turbulence,011050,Écart type de la vitesse du vent horizontal,,1,0,12,,1,4,,,Operational,Original
bufr4/0/11/051,11,Classe 11 – Vent et turbulence,011051,Écart type de la vitesse du vent vertical,,1,0,8,,1,3,,,Operational,Original
bufr4/0/11/052,11,Classe 11 – Vent et turbulence,011052,Incertitude formelle concernant la vitesse du vent,,2,0,13,,2,5,,,Operational,Original
bufr4/0/11/053,11,Classe 11 – Vent et turbulence,011053,Incertitude formelle concernant la direction du vent,,2,0,15,,2,5,,,Operational,Original
bufr4/0/11/054,11,Classe 11 – Vent et turbulence,011054,Direction moyenne du vent entre 1 500 m et 3 000 m,,0,0,9,,0,3,,,Operational,Original
bufr4/0/11/055,11,Classe 11 – Vent et turbulence,011055,Vitesse moyenne du vent entre 1 500 m et 3 000 m,,1,0,12,,1,4,,,Operational,Original
bufr4/0/11/061,11,Classe 11 – Vent et turbulence,011061,Cisaillement du vent (valeur absolue) sur une couche inférieure de 1 km,,1,0,12,,1,4,,,Operational,Original
bufr4/0/11/062,11,Classe 11 – Vent et turbulence,011062,Cisaillement du vent (valeur absolue) sur une couche supérieure de 1 km,,1,0,12,,1,4,,,Operational,Original
bufr4/0/11/070,11,Classe 11 – Vent et turbulence,011070,Indicatif de la piste touchée par le cisaillement du vent (y compris ALL),,0,0,32,,0,4,,,Operational,Original
bufr4/0/11/071,11,Classe 11 – Vent et turbulence,011071,Flux de quantités de mouvement vertical de turbulence,,3,-128,14,,3,5,,,Operational,Original
bufr4/0/11/072,11,Classe 11 – Vent et turbulence,011072,Flux de la poussée verticale de turbulence,,3,-128,11,,3,4,,,Operational,Original
bufr4/0/11/073,11,Classe 11 – Vent et turbulence,011073,Énergie cinétique de turbulence,,2,-1024,13,,2,4,,,Operational,Original
bufr4/0/11/074,11,Classe 11 – Vent et turbulence,011074,Énergie de dissipation,,2,-1024,10,,2,4,,,Operational,Original
bufr4/0/11/075,11,Classe 11 – Vent et turbulence,011075,Intensité moyenne de la turbulence (taux de dissipation des tourbillons),,2,0,8,,2,3,,,Operational,Original
bufr4/0/11/076,11,Classe 11 – Vent et turbulence,011076,Intensité maximale de la turbulence (taux de dissipation des tourbillons),,2,0,8,,2,3,,,Operational,Original
bufr4/0/11/077,11,Classe 11 – Vent et turbulence,011077,Intervalle d'enregistrement ou temps moyen pour établir le taux de dissipation des tourbillons,,0,0,12,,0,4,,,Operational,Original
bufr4/0/11/080,11,Classe 11 – Vent et turbulence,011080,Nombre de vues utilisées pour la récupération du vent,Numeric,0,0,3,,,,,,Operational,AI Translator: MCP
bufr4/0/11/081,11,Classe 11 – Vent et turbulence,011081,Direction du vent à 10 m donnée par modèle,,2,0,16,,2,5,,,Operational,Original
bufr4/0/11/082,11,Classe 11 – Vent et turbulence,011082,Vitesse du vent à 10 m donnée par modèle,,2,0,14,,2,4,,,Operational,Original
bufr4/0/11/083,11,Classe 11 – Vent et turbulence,011083,Vitesse du vent,,0,0,9,,0,3,,,Operational,Original
bufr4/0/11/084,11,Classe 11 – Vent et turbulence,011084,Vitesse du vent,,0,0,8,,0,3,,,Operational,Original
bufr4/0/11/085,11,Classe 11 – Vent et turbulence,011085,Vitesse de la rafale maximale,,0,0,9,,0,3,,,Operational,Original
bufr4/0/11/086,11,Classe 11 – Vent et turbulence,011086,Vitesse de la rafale maximale,,0,0,8,,0,3,,,Operational,Original
bufr4/0/11/095,11,Classe 11 – Vent et turbulence,011095,Composante u du vecteur vent - modèle,,1,-4096,13,,1,4,,,Operational,Original
bufr4/0/11/096,11,Classe 11 – Vent et turbulence,011096,Composante v du vecteur vent - modèle,,1,-4096,13,,1,4,,,Operational,Original
bufr4/0/11/097,11,Classe 11 – Vent et turbulence,011097,Vitesse du vent indiquée par l'altimètre,,2,0,12,,2,4,,,Operational,Original
bufr4/0/11/098,11,Classe 11 – Vent et turbulence,011098,Vitesse du vent indiquée par le radiomètre,,2,0,12,,2,4,,,Operational,Original
bufr4/0/11/100,11,Classe 11 – Vent et turbulence,011100,Vitesse vraie de l'aéronef,,1,0,12,,1,4,,,Operational,Original
bufr4/0/11/101,11,Classe 11 – Vent et turbulence,011101,Vitesse sol de l'aéronef (composante u),,1,-4096,13,,1,4,,,Operational,Original
bufr4/0/11/102,11,Classe 11 – Vent et turbulence,011102,Vitesse sol de l'aéronef (composante v),,1,-4096,13,,1,4,,,Operational,Original
bufr4/0/11/103,11,Classe 11 – Vent et turbulence,011103,Vitesse sol de l'aéronef (composante w),,1,-512,10,,1,3,,,Operational,Original
bufr4/0/11/104,11,Classe 11 – Vent et turbulence,011104,"Cap vrai de l'aéronef, du navire ou de la plate-forme mobile",,0,0,9,,0,3,,,Operational,Original
bufr4/0/11/105,11,Classe 11 – Vent et turbulence,011105,Version de l'algorithme du taux de dissipation des tourbillons,,0,0,6,,0,2,,,Operational,Original
bufr4/0/11/106,11,Classe 11 – Vent et turbulence,011106,Niveau de confiance minimum associé au fonctionnement,,1,0,4,,1,2,,,Operational,Original
bufr4/0/11/107,11,Classe 11 – Vent et turbulence,011107,Nombre maximum d'entrées fausses,,0,0,5,,0,2,,,Operational,Original
bufr4/0/11/108,11,Classe 11 – Vent et turbulence,011108,Localisation de la valeur de crête,,1,0,4,,1,2,,,Operational,Original
bufr4/0/11/109,11,Classe 11 – Vent et turbulence,011109,Nombre de valeurs justes du taux de dissipation des tourbillons,,0,0,4,,0,2,,,Operational,Original
bufr4/0/11/110,11,Classe 11 – Vent et turbulence,011110,Incertitude relative à la composante u,,1,-4096,13,,1,4,,,Operational,Original
bufr4/0/11/111,11,Classe 11 – Vent et turbulence,011111,Incertitude relative à la composante v,,1,-4096,13,,1,4,,,Operational,Original
bufr4/0/11/112,11,Classe 11 – Vent et turbulence,011112,Incertitude relative à la composante w,,2,-4096,13,,2,4,,,Operational,Original
bufr4/0/11/113,11,Classe 11 – Vent et turbulence,011113,Suivi de la corrélation du vecteur,,3,-1000,12,,3,4,,,Operational,Original
