Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,Status,translated_by
06,Table D/06 BUFR,D06013,Séquence pour la représentation de l'instrument de mesure de la hauteur d'eau et du résiduel dans les séries chronologiques,,B22120,Vérification automatique du niveau d'eau à la station d'observation des marées,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06013,Séquence pour la représentation de l'instrument de mesure de la hauteur d'eau et du résiduel dans les séries chronologiques,,B22121,Vérification manuelle du niveau d'eau à la station d'observation des marées,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06013,Séquence pour la représentation de l'instrument de mesure de la hauteur d'eau et du résiduel dans les séries chronologiques,,B04015,Incrément temporel,Ajouté pour réinitialiser l'heure de référence,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06013,Séquence pour la représentation de l'instrument de mesure de la hauteur d'eau et du résiduel dans les séries chronologiques.,,B04065,Incrément temporel de courte durée,Ajouté à chaque valeur dans les séries chonologiques,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06013,Séquence pour la représentation de l'instrument de mesure de la hauteur d'eau et du résiduel dans les séries chronologiques,,R02000,Répétition différée de 2 descripteurs,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06013,Séquence pour la représentation de l'instrument de mesure de la hauteur d'eau et du résiduel dans les séries chronologiques,,B22038,Hauteur de marée par rapport aux zéros hydrographiques locaux,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06013,Séquence pour la représentation de l'instrument de mesure de la hauteur d'eau et du résiduel dans les séries chronologiques,,B22040,Hauteur de marée résiduelle météorologique (montée ou retrait des eaux),,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06014,"Séquence pour la représentation du niveau d'eau dans les séries chronologiques, similaire à D 06 013 mais sans résidu.",,D06012,"Séquence pour la représentation du type de capteur, de la caractéristique du capteur et du mode de fonctionnement",,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06014,"Séquence pour la représentation du niveau d'eau dans les séries chronologiques, similaire à D 06 013 mais sans résidu.",,D01011,"et trajectoire et évolution prévues) Année, mois, jour",Date de référence pour les séries chronologiques,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06014,"Séquence pour la représentation du niveau d'eau dans les séries chronologiques, similaire à D 06 013 mais sans résidu.",,D01013,"Heure, minute, seconde",Heure de référence pour les séries chronologiques,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06014,"Séquence pour la représentation du niveau d'eau dans les séries chronologiques, similaire à D 06 013 mais sans résidu.",,B22120,Vérification automatique du niveau d'eau à la station d'observation des marées,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06014,"Séquence pour la représentation du niveau d'eau dans les séries chronologiques, similaire à D 06 013 mais sans résidu.",,B22121,Vérification manuelle du niveau d'eau à la station d'observation des marées,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06014,"Séquence pour la représentation du niveau d'eau dans les séries chronologiques, similaire à D 06 013 mais sans résidu.",,B04015,Incrément temporel,Ajouté pour réinitialiser l'heure de référence,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06014,"Séquence pour la représentation du niveau d'eau dans les séries chronologiques, similaire à D 06 013 mais sans résidu.",,B04065,Incrément temporel de courte durée,Ajouté à chaque valeur dans les séries chonologiques,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06014,"Séquence pour la représentation de l'instrument de mesure de la hauteur d'eau dans les séries chronologiques, similaire à D 06 013 mais sans résidu.",,R01000,Répétition différée de 1 descripteur,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06014,"Séquence pour la représentation du niveau d'eau dans les séries chronologiques, similaire à D 06 013 mais sans résidu.",,B22038,Hauteur de marée par rapport aux zéros hydrographiques locaux,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06016,Séquence pour la représentation des données météorologiques auxiliaires associées aux données du niveau d'eau.,,D01011,"et trajectoire et évolution prévues) Année, mois, jour",Date de référence pour les séries chronologiques,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06016,Séquence pour la représentation des données météorologiques auxiliaires associées aux données du niveau d'eau,,D01013,"Heure, minute, seconde",Heure de référence pour les séries chronologiques,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06016,Séquence pour la représentation des données météorologiques auxiliaires associées aux données du niveau d'eau,,B10004,Pression,Pression au niveau de la station,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06016,Séquence pour la représentation des données météorologiques auxiliaires associées aux données du niveau d'eau,,B10051,Pression ramenée au niveau moyen de la mer,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06016,Séquence pour la représentation des données météorologiques auxiliaires associées aux données du niveau d'eau,,D02032,Données sur la température et l'humidité,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06016,Séquence pour la représentation des données météorologiques auxiliaires associées aux données du niveau d'eau.,,B07032,Hauteur du capteur au-dessus du sol,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06016,Séquence pour la représentation des données météorologiques auxiliaires associées aux données du niveau d'eau,,B02002,Type d'instrument pour la mesure du vent,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06016,Séquence pour la représentation des données météorologiques auxiliaires associées aux données du niveau d'eau.,,B08021,Caractéristique temporelle,= 2 Moyenne sur une certaine période,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06016,Séquence pour la représentation des données météorologiques auxiliaires associées aux données du niveau d'eau,,B04025,Période ou décalage dans le temps,"Ex. = 1 pour 1 minute, = 10 pour 10 minutes",,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06016,Séquence pour la représentation des données météorologiques auxiliaires associées aux données du niveau d'eau,,B11001,Direction du vent,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06016,Séquence pour la représentation des données météorologiques auxiliaires associées aux données du niveau d'eau,,B11002,Vitesse du vent,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06016,Séquence pour la représentation des données météorologiques auxiliaires associées aux données du niveau d'eau.,,B04025,Période ou décalage dans le temps,En minutes,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06016,Séquence pour la représentation des données météorologiques auxiliaires associées aux données du niveau d'eau,,B11043,Direction de la rafale maximale,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06016,Séquence pour la représentation des données météorologiques auxiliaires associées aux données du niveau d'eau,,B11041,Vitesse de la rafale maximale,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06016,Séquence pour la représentation des données météorologiques auxiliaires associées aux données de niveau d'eau.,,B25026,Tension de la batterie (grande portée),Tension de la batterie de la station météorologique automatique,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06016,Séquence pour la représentation des données météorologiques auxiliaires associées aux données du niveau d'eau.,,B12060,Température à l'intérieur de la station météorologique automatique,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06019,"Identification du message sur les marées, vérification du niveau d'eau, incrément temporel",,B01075,Identification de la station d’observation des marées,Alphanumérique,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06019,"Identification du message sur les marées, vérification du niveau d'eau, incrément temporel",,D01011,"et trajectoire et évolution prévues) Année, mois, jour",,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06019,"Identification du message sur les marées, vérification du niveau d'eau, incrément temporel",,D01012,"Heure, minute",,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06019,"Identification du message sur les marées, vérification du niveau d'eau, incrément temporel",,B22042,Température de la mer/de l'eau,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06019,"Identification du message sur les marées, vérification du niveau d'eau, incrément temporel",,B22120,Vérification automatique du niveau d'eau à la station d'observation des marées,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06019,"Identification du message sur les marées, vérification du niveau d'eau, incrément temporel",,B22121,Vérification manuelle du niveau d'eau à la station d'observation des marées,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06019,"Identification du message sur les marées, vérification du niveau d'eau, incrément temporel",,C01002,largeur de données,2 caractères de long,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06019,"Identification du message sur les marées, vérification du niveau d'eau, incrément temporel",,B04015,Incrément temporel,,(voir note 1),Operational,AI Translator: MCP
06,Table D/06 BUFR,D06019,"Identification du message sur les marées, vérification du niveau d'eau, incrément temporel",,B04065,Incrément temporel de courte durée,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06020,"Identification du message sur les marées, vérification du niveau d'eau, période ou décalage dans le temps, incrément temporel",,B01075,Identification de la station d’observation des marées,Alphanumérique,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06020,"Identification du message sur les marées, vérification du niveau d'eau, période ou décalage dans le temps, incrément temporel",,D01011,"et trajectoire et évolution prévues) Année, mois, jour",,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06020,"Identification du message sur les marées, vérification du niveau d'eau, période ou décalage dans le temps, incrément temporel",,D01012,"Heure, minute",,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06020,"Identification du message sur les marées, vérification du niveau d'eau, période ou décalage dans le temps, incrément temporel",,B22042,Température de la mer/de l'eau,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06020,"Identification du message sur les marées, vérification du niveau d'eau, période ou décalage dans le temps, incrément temporel",,B22120,Vérification automatique du niveau d'eau à la station d'observation des marées,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06020,"Identification du message sur les marées, vérification du niveau d'eau, période ou décalage dans le temps, incrément temporel",,B22121,Vérification manuelle du niveau d'eau à la station d'observation des marées,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06020,"Identification du message sur les marées, vérification du niveau d'eau, période ou décalage dans le temps, incrément temporel",,B04075,Période ou décalage dans le temps de courte durée,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06020,"Identification du message sur les marées, vérification du niveau d'eau, période ou décalage dans le temps, incrément temporel",,B04065,Incrément temporel de courte durée,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06021,Paramètres météorologiques dans l'identification de la station d'observation des marées,,B01075,Identification de la station d’observation des marées,Alphanumérique,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06021,Paramètres météorologiques dans la station de marée,,D01011,"et trajectoire et évolution prévues) Année, mois, jour",,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06021,Paramètres météorologiques dans l'identification de la station d'observation des marées,,D01012,"Heure, minute",,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06021,Paramètres météorologiques dans l'identification de la station d'observation des marées,,B22122,Vérification automatique des données météorologiques à la station d'observation des marées,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06021,Paramètres météorologiques dans l'identification de la station d'observation des marées,,B22123,Vérification manuelle des données météorologiques à la station d'observation des marées,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06021,Paramètres météorologiques dans l'identification de la station d'observation des marées,,B12001,Température/température de l'air,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06021,Paramètres météorologiques dans l'identification de la station d'observation des marées,,D03002,Vent au niveau de pression,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06022,hauteur des marées,,B01075,Identification de la station d’observation des marées,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06022,hauteur des marées,,D01011,"et trajectoire et évolution prévues) Année, mois, jour",,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06022,hauteur des marées,,D01012,"Heure, minute",,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06022,hauteur des marées,,B22038,Hauteur de marée par rapport aux zéros hydrographiques locaux,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06022,hauteur des marées,,B22039,Hauteur de marée résiduelle météorologique (montée ou retrait des eaux),,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06023,,,B01015,Nom de la station ou du site,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06023,,,D01023,Latitude/longitude (faible précision),,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06023,,,D01011,"et trajectoire et évolution prévues) Année, mois, jour",,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06023,,,D01012,"Heure, minute",,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06023,,,B22038,Hauteur de marée par rapport aux zéros hydrographiques locaux,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06023,,,B22039,Hauteur de marée résiduelle météorologique (montée ou retrait des eaux),,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06023,,,B22120,Vérification automatique du niveau d'eau à la station d'observation des marées,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06023,,,B22121,Vérification manuelle du niveau d'eau à la station d'observation des marées,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06024,Série d'élévation des marées (voir Note 3),,D06020,"Identification du message sur les marées, vérification du niveau d'eau, période ou décalage dans le temps, incrément temporel",,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06024,Série d'élévation des marées,,R02006,Répéter 2 descripteurs 6 fois,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06024,Série d'élévation de marée,,B22038,Hauteur de marée par rapport aux zéros hydrographiques locaux,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06024,Série d'élévation des marées,,B22039,Hauteur de marée résiduelle météorologique (montée ou retrait des eaux),,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06025,Série d'élévation des marées,,D06019,"Identification du message sur les marées, vérification du niveau d'eau, incrément temporel",,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06025,Série d'élévation des marées,,R02006,Répéter 2 descripteurs 6 fois,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06025,Série d'élévation de marée,,B22038,Hauteur de marée par rapport aux zéros hydrographiques locaux,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06025,Série d'élévation des marées,,B22039,Hauteur de marée résiduelle météorologique (montée ou retrait des eaux),,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06027,"Séquence pour la représentation de l'identification de la bouée DART, de l'identification de l'émetteur, du type de tsunamimètre et de l'heure de la transmission du message au système au sol",,B01005,Indicateur d’identification de la bouée ou de la plate-forme,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06027,"Séquence pour la représentation de l'identification de la bouée DART, de l'identification de l'émetteur, du type de tsunamimètre et de l'heure de la transmission du message au système au sol",,B01052,Indicateur d’identification de l’émetteur de la plate-forme,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06027,"Séquence pour la représentation de l'identification de la bouée DART, de l'identification de l'émetteur, du type de tsunamimètre et de l'heure de la transmission du message au système au sol",,B02047,Type du tsunamimètre installé à grande profondeur,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06027,"Séquence pour la représentation de l'identification de la bouée DART, de l'identification de l'émetteur, du type de tsunamimètre et de l'heure de la transmission du message au système au sol",,D01011,"et trajectoire et évolution prévues) Année, mois, jour",Date de la transmission du message au système au sol,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06027,"Séquence pour la représentation de l'identification de la bouée DART, de l'identification de l'émetteur, du type de tsunamimètre et de l'heure de la transmission du message au système au sol",,D01013,"Heure, minute, seconde",,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06028,Séquence pour la représentation du temps d'observation et le rapport quotidien de la position de la bouée DART.,,D06027,"Séquence pour la représentation de l'identification de la bouée DART, de l'identification de l'émetteur, du type de tsunamimètre et de l'heure de la transmission du message au système au sol",,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06028,Séquence pour la représentation du temps d'observation et le rapport quotidien de la position de la bouée DART.,,D01011,"et trajectoire et évolution prévues) Année, mois, jour",Date de l'observation,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06028,Séquence pour la représentation du temps d'observation et du rapport quotidien de position de bouée DART,,D01013,"Heure, minute, seconde",,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06028,Séquence pour la représentation du temps d'observation et le rapport quotidien de la position de la bouée DART.,,D01021,"Latitude, longitude (précision élevée)",,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06029,Séquence pour la représentation des informations d'échantillonnage provenant du tsunamimètre relatives aux hauteurs de la colonne d'eau dans les séries chronologiques,,B25170,Intervalle d'échantillonnage (temps),Secondes,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06029,Séquence pour la représentation des informations d'échantillonnage provenant du tsunamimètre relatives aux hauteurs de la colonne d'eau dans les séries chronologiques,,B25171,Période à laquelle correspond la valeur moyenne de l'échantillon,Secondes,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06029,Séquence pour la représentation des informations d'échantillonnage provenant du tsunamimètre relatives aux hauteurs de la colonne d'eau dans les séries chronologiques,,B25172,Nombre d'échantillons,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06030,Séquence pour la représentation de l'identification de la bouée DART dans le rapport standard horaire,,D06027,"Séquence pour la représentation de l'identification de la bouée DART, de l'identification de l'émetteur, du type de tsunamimètre et de l'heure de la transmission du message au système au sol",,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06030,Séquence pour la représentation de l'identification de la bouée DART dans le rapport standard horaire,,D06029,Séquence pour la représentation des informations d'échantillonnage provenant du tsunamimètre relatives aux hauteurs de la colonne d'eau dans les séries chronologiques,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06030,Séquence pour la représentation du rapport horaire standard de l'identification de la bouée DART,,R11000,Répétition différée de 11 descripteurs,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06030,Séquence pour la représentation de l'identification de la bouée DART dans le rapport horaire standard,,B33002,Classe 33 Informations sur la qualité,État du message,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06030,Séquence pour la représentation du rapport horaire standard de l'identification de la bouée DART,,D01011,"et trajectoire et évolution prévues) Année, mois, jour",Date et heure de référence pour les séries chronologiques,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06030,Séquence pour la représentation de l'identification de la bouée DART dans le rapport standard horaire.,,D01013,"Heure, minute, seconde",,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06030,Séquence pour la représentation du rapport horaire standard de l'identification de la bouée DART,,B25025,Voltage de la batterie,Unité centrale du BPR,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06030,Séquence pour la représentation de l'identification de la bouée DART dans le rapport standard horaire.,,B25025,Voltage de la batterie,DSP du modem acoustique,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06030,Séquence pour la représentation de l'identification de la bouée DART dans le rapport horaire standard.,,B25026,Tension de la batterie (grande portée),Modem acoustique,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06030,Séquence pour la représentation de l'identification de la bouée DART dans le rapport horaire standard.,,B22185,Nombre de transmissions du BPR,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06030,Séquence pour la représentation de l'identification de la bouée DART dans le rapport standard horaire,,B04015,Incrément temporel,Ajouté pour réinitialiser l'heure de référence,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06030,Séquence pour la représentation de l'identification de la bouée DART dans le rapport standard horaire.,,B04065,Incrément temporel de courte durée,Ajouté à chaque valeur dans les séries chonologiques,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06030,Séquence pour la représentation du rapport horaire standard de la bouée DART.,,R01004,Répéter 1 descripteur 4 fois,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06030,Séquence pour la représentation du rapport horaire standard de l'identification de la bouée DART,,B22182,Hauteur de la colonne d'eau,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06031,Séquence pour la représentation des rapports d'événements de tsunami des bouées DART et des rapports étendus d'événements de tsunami.,,D06027,"Séquence pour la représentation de l'identification de la bouée DART, de l'identification de l'émetteur, du type de tsunamimètre et de l'heure de la transmission du message au système au sol",,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06031,Séquence pour la représentation des rapports d'événements de tsunami de l'identification de la bouée DART et des rapports d'événements de tsunami étendus.,,D06029,Séquence pour la représentation des informations d'échantillonnage provenant du tsunamimètre relatives aux hauteurs de la colonne d'eau dans les séries chronologiques,,,Operational,AI Translator: MCP
06,Table D/06 BUFR,D06031,Séquence pour la représentation des rapports d'événements de tsunami de l'identification de la bouée DART et des rapports d'événements de tsunami étendus.,,B01053,Numéro de séquence pour les messages provenant du tsunamimètre déclenchés par un tsunami,,,Operational,AI Translator: MCP
