Id,ClassNo,ClassName_fr,FXY,ElementName_fr,BUFR_Unit_fr,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit_fr,CREX_Scale,CREX_DataWidth_Char,Note_fr,noteIDs,Status
bufr4/0/33/032,33,Informations de qualité,033032,Indicateurs de qualité de canal pour ATOVS,Table d'indicateurs,0,0,24,Table d'indicateurs,0,8,,,Operational
bufr4/0/33/033,33,Informations de qualité,033033,Indicateurs de qualité de canal pour ATOVS,Table d'indicateurs,0,0,24,Table d'indicateurs,0,8,,,Operational
bufr4/0/33/035,33,Informations de qualité,033035,Contrôle qualité manuel/automatique,Table de code,0,0,4,Table de code,0,2,,,Operational
bufr4/0/33/036,33,Informations de qualité,033036,Seuil de confiance nominal,%,0,0,7,%,0,3,,,Operational
bufr4/0/33/037,33,Informations de qualité,033037,Erreur de corrélation du vent,Table d'indicateurs,0,0,20,Table d'indicateurs,0,7,,,Operational
bufr4/0/33/038,33,Informations de qualité,033038,Indicateurs de qualité pour les données GNSS au sol,Table d'indicateurs,0,0,10,Table d'indicateurs,0,4,,,Operational
bufr4/0/33/039,33,Informations de qualité,033039,Indicateurs de qualité pour les données d'occultation radio,Table d'indicateurs,0,0,16,Table d'indicateurs,0,6,,,Operational
bufr4/0/33/040,33,Informations de qualité,033040,Intervalle de confiance,%,0,0,7,%,0,3,,,Operational
bufr4/0/33/041,33,Informations de qualité,033041,Attribut de la valeur suivante,Table de code,0,0,2,Table de code,0,1,,,Operational
bufr4/0/33/042,33,Informations de qualité,033042,Type de limite représentée par la valeur suivante,Table de code,0,0,3,Table de code,0,1,,,Operational
bufr4/0/33/043,33,Informations de qualité,033043,Confiance AST,Table d'indicateurs,0,0,8,Table d'indicateurs,0,3,,,Operational
bufr4/0/33/044,33,Informations de qualité,033044,Informations sur la qualité ASAR,Table d'indicateurs,0,0,15,Table d'indicateurs,0,5,,,Operational
bufr4/0/33/045,33,Informations de qualité,033045,Probabilité de l'événement suivant,%,0,0,7,%,0,3,(voir les Notes 3 et 4),,Operational
bufr4/0/33/046,33,Informations de qualité,033046,Probabilité conditionnelle de l'événement suivant par rapport à l'événement de conditionnement spécifié,%,0,0,7,%,0,3,(voir les Notes 3 et 4),,Operational
bufr4/0/33/047,33,Informations de qualité,033047,Données de confiance de mesure,Table d'indicateurs,0,0,31,Table d'indicateurs,0,11,,,Operational
bufr4/0/33/048,33,Informations de qualité,033048,Mesure de confiance de l'inversion SAR,Table de code,0,0,2,Table de code,0,1,,,Operational
bufr4/0/33/049,33,Informations de qualité,033049,Mesure de confiance de la récupération du vent,Table de code,0,0,2,Table de code,0,1,,,Operational
bufr4/0/33/050,33,Informations de qualité,033050,Qualificatif pour le drapeau de qualité GTSPP,Table de code,0,0,4,Table de code,0,2,,,Operational
bufr4/0/33/052,33,Informations de qualité,033052,Qualité de re-suivi océanique en bande S,Table d'indicateurs,0,0,21,Table d'indicateurs,0,7,,,Operational
bufr4/0/33/053,33,Informations de qualité,033053,Qualité de re-suivi océanique en bande S,Table d'indicateurs,0,0,21,Table d'indicateurs,0,7,,,Operational
bufr4/0/33/060,33,Informations de qualité,033060,GqisFlagQual - indicateur individuel de qualité du système IASI,Table de code,0,0,2,Table de code,0,1,,,Operational
bufr4/0/33/061,33,Informations de qualité,033061,GqisQualIndex - indicateur de performance du bruit de l'instrument (contributions de l'étalonnage spectral et radiométrique),%,0,0,7,%,0,3,,,Operational
bufr4/0/33/062,33,Informations de qualité,033062,GqisQualIndexLoc - indicateur pour l'indice de qualité géométrique,%,0,0,7,%,0,3,,,Operational
bufr4/0/33/063,33,Informations de qualité,033063,GqisQualIndex - indicateur de performance du bruit de l'instrument (contributions de l'étalonnage spectral et radiométrique),%,0,0,7,%,0,3,,,Operational
bufr4/0/33/064,33,Informations de qualité,033064,GqisQualIndex - indicateur de performance du bruit de l'instrument (contributions de l'étalonnage spectral et radiométrique),%,0,0,7,%,0,3,,,Operational
bufr4/0/33/065,33,Informations de qualité,033065,GqisSysTecSondQual - sortie de la fonction qualité du système TEC (Centre d'Expertise Technique),Numérique,0,0,24,Numérique,0,8,,,Operational
bufr4/0/33/066,33,Informations de qualité,033066,Drapeau de qualité AMV,Table d'indicateurs,0,0,24,Table d'indicateurs,0,8,,,Operational
bufr4/0/33/070,33,Informations de qualité,033070,Qualité totale de l'ozone,Table de code,0,0,4,Table de code,0,2,,,Operational
bufr4/0/33/071,33,Informations de qualité,033071,Qualité totale de l'ozone,Table de code,0,0,4,Table de code,0,2,,,Operational
bufr4/0/33/072,33,Informations de qualité,033072,Erreur de l'ozone,Table de code,0,0,5,Table de code,0,2,,,Operational
bufr4/0/33/075,33,Informations de qualité,033075,Indicateurs de qualité au niveau du scan,Table d'indicateurs,0,0,13,Table d'indicateurs,0,5,,,Operational
bufr4/0/33/076,33,Informations de qualité,033076,Indicateurs de qualité de calibration,Table d'indicateurs,0,0,9,Table d'indicateurs,0,3,,,Operational
bufr4/0/33/077,33,Informations de qualité,033077,Indicateurs de qualité du champ de vision,Table d'indicateurs,0,0,19,Table d'indicateurs,0,7,,,Operational
bufr4/0/33/078,33,Informations de qualité,033078,Qualité de géolocalisation,Table de code,0,0,4,Table de code,0,2,,,Operational
bufr4/0/33/079,33,Informations de qualité,033079,Indicateurs de qualité au niveau de la granule,Table d'indicateurs,0,0,16,Table d'indicateurs,0,6,,,Operational
bufr4/0/33/080,33,Informations de qualité,033080,Indicateurs de qualité au niveau du scan,Table d'indicateurs,0,0,20,Table d'indicateurs,0,7,,,Operational
bufr4/0/33/081,33,Informations de qualité,033081,Indicateurs de qualité des données du canal,Table d'indicateurs,0,0,12,Table d'indicateurs,0,4,,,Operational
bufr4/0/33/082,33,Informations de qualité,033082,Qualité de géolocalisation,Table d'indicateurs,0,0,16,Table d'indicateurs,0,6,,,Operational
bufr4/0/33/083,33,Informations de qualité,033083,Indicatifs de qualité des données de radiance,Table d'indicateurs,0,0,16,Table d'indicateurs,0,6,,,Operational
bufr4/0/33/084,33,Informations de qualité,033084,Indicateurs de qualité au niveau du pixel,Table d'indicateurs,0,0,16,Table d'indicateurs,0,6,,,Operational
bufr4/0/33/085,33,Informations de qualité,033085,Indicatifs de qualité de l'épaisseur optique des aérosols,Table d'indicateurs,0,0,18,Table d'indicateurs,0,6,,,Operational
bufr4/0/33/086,33,Informations de qualité,033086,Qualité de la récupération au niveau des pixels,Table de code,0,0,3,Table de code,0,1,,,Operational
bufr4/0/33/087,33,Informations de qualité,033087,Étendue du satellite dans l'anomalie de l'Atlantique Sud (basée sur des données climatologiques),Table de code,0,0,4,Table de code,0,1,,,Operational
bufr4/0/33/088,33,Informations de qualité,033088,Indicateur de qualité de la colonne totale d'ozone,Table d'indicateurs,0,0,18,Table d'indicateurs,0,6,,,Operational
bufr4/0/33/089,33,Informations de qualité,033089,Indicateurs de qualité du bruit équivalent en température delta (NEdT) pour l'étalonnage de cible chaude,K,2,0,12,K,2,4,,,Operational
bufr4/0/33/090,33,Informations de qualité,033090,Indicateurs de qualité du bruit équivalent en température delta (NEdT) pour l'étalonnage de cible chaude,K,2,0,12,K,2,4,,,Operational
bufr4/0/33/091,33,Informations de qualité,033091,Indicateurs de qualité NEdT pour l'étalonnage global,K,2,0,12,K,2,4,,,Operational
bufr4/0/33/092,33,Informations de qualité,033092,Drapeau de qualité océanique spécifique à la bande,Table d'indicateurs,0,0,9,Table d'indicateurs,0,3,,,Operational
