Id,ClassNo,ClassName_fr,FXY,ElementName_fr,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_fr,noteIDs,Status,translated_by
bufr4/0/20/044,20,Classe 20 Phénomènes observés,020044,Teneur moyenne en eau à l'état liquide,kg m-3,4,0,7,kg m-3,4,2,,,Operational,Original
bufr4/0/20/045,20,Classe 20 Phénomènes observés,020045,Grosses gouttes d'eau surfondues,Code table,0,0,2,Code table,0,1,,,Operational,Original
bufr4/0/20/048,20,Classe 20 Phénomènes observés,020048,Évolution du phénomène,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/20/050,20,Classe 20 Phénomènes observés,020050,Index des nuages,Code table,0,0,8,Code table,0,3,,,Operational,Original
bufr4/0/20/051,20,Classe 20 Phénomènes observés,020051,Quantité de nuages bas,%,0,0,7,%,0,3,,,Operational,Original
bufr4/0/20/052,20,Classe 20 Phénomènes observés,020052,Quantité de nuages de l'étage moyen,%,0,0,7,%,0,3,,,Operational,Original
bufr4/0/20/053,20,Classe 20 Phénomènes observés,020053,Quantité de nuages élevés,%,0,0,7,%,0,3,,,Operational,Original
bufr4/0/20/054,20,Classe 20 Phénomènes observés,020054,Direction vraie d'où viennent ou dans laquelle sont observés le phénomène indiqué ou les nuages,degree true,0,0,9,degree true,0,3,(voir note 17),159,Operational,Original
bufr4/0/20/055,20,Classe 20 Phénomènes observés,020055,État du ciel dans les régions tropicales,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/20/056,20,Classe 20 Phénomènes observés,020056,Phase des nuages,Code table,0,0,3,Code table,0,1,,,Operational,Original
bufr4/0/20/058,20,Classe 20 Phénomènes observés,020058,Visibilité sur la mer depuis une station côtière,m,-1,0,13,m,-1,4,,,Operational,Original
bufr4/0/20/059,20,Classe 20 Phénomènes observés,020059,Visibilité horizontale minimale,m,-1,0,9,m,-1,3,,,Operational,Original
bufr4/0/20/060,20,Classe 20 Phénomènes observés,020060,Visibilité horizontale dominante,m,-1,0,10,m,-1,4,(voir note 7),24,Operational,Original
bufr4/0/20/061,20,Classe 20 Phénomènes observés,020061,Portée visuelle de piste (PVP),m,0,0,12,m,0,4,,,Operational,Original
bufr4/0/20/062,20,Classe 20 Phénomènes observés,020062,État du sol (recouvert ou non d'une couche de neige),Code table,0,0,5,Code table,0,2,,,Operational,Original
bufr4/0/20/063,20,Classe 20 Phénomènes observés,020063,Phénomènes spéciaux,Code table,0,0,10,Code table,0,4,,,Operational,Original
bufr4/0/20/065,20,Classe 20 Phénomènes observés,020065,Couverture neigeuse,%,0,0,7,%,0,3,(voir note 4),120,Operational,Original
bufr4/0/20/066,20,Classe 20 Phénomènes observés,020066,Diamètre maximal des grelons,m,3,0,8,m,3,3,,,Operational,Original
bufr4/0/20/067,20,Classe 20 Phénomènes observés,020067,Diamètre du dépôt,m,3,0,9,m,3,3,,,Operational,Original
bufr4/0/20/070,20,Classe 20 Phénomènes observés,020070,Nombre minimal d'atmosphériques,Numeric,0,0,7,Numeric,0,3,,,Operational,Original
bufr4/0/20/071,20,Classe 20 Phénomènes observés,020071,Exactitude et taux des atmosphériques,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/20/079,20,Classe 20 Phénomènes observés,020079,Indicateur de cristaux de neige ou de glace,Code table,0,0,2,Code table,0,1,,,Operational,Original
bufr4/0/20/081,20,Classe 20 Phénomènes observés,020081,Étendue de la couche nuageuse dans le secteur,%,0,0,7,%,0,3,,,Operational,Original
bufr4/0/20/082,20,Classe 20 Phénomènes observés,020082,Partie du segment libre de nuages,%,0,0,7,%,0,3,,,Operational,Original
bufr4/0/20/083,20,Classe 20 Phénomènes observés,020083,Partie du segment couverte par la scène,%,0,0,7,%,0,3,,,Operational,Original
bufr4/0/20/085,20,Classe 20 Phénomènes observés,020085,État général de la piste,Code table,0,0,4,Code table,0,1,,,Operational,Original
bufr4/0/20/086,20,Classe 20 Phénomènes observés,020086,Dépôts sur la piste,Code table,0,0,4,Code table,0,1,,,Operational,Original
bufr4/0/20/087,20,Classe 20 Phénomènes observés,020087,Contamination de la piste,Code table,0,0,4,Code table,0,1,,,Operational,Original
bufr4/0/20/088,20,Classe 20 Phénomènes observés,020088,Épaisseur des dépôts sur la piste,m,3,0,12,m,0,4,,,Operational,Original
bufr4/0/20/089,20,Classe 20 Phénomènes observés,020089,Coefficient de frottement de la piste,Code table,0,0,7,Code table,0,2,,,Operational,Original
bufr4/0/20/090,20,Classe 20 Phénomènes observés,020090,Nuages spéciaux,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/20/091,20,Classe 20 Phénomènes observés,020091,Visibilité verticale,ft,-2,0,10,ft,-2,3,,,Operational,Original
bufr4/0/20/092,20,Classe 20 Phénomènes observés,020092,Hauteur de la base des nuages,ft,-2,0,10,ft,-2,3,,,Operational,Original
bufr4/0/20/093,20,Classe 20 Phénomènes observés,020093,Hauteur d'inversion,m,-1,0,8,m,-1,3,,,Operational,Original
bufr4/0/20/095,20,Classe 20 Phénomènes observés,020095,Probabilité de glace,Numeric,3,0,10,Numeric,3,4,,,Operational,Original
bufr4/0/20/096,20,Classe 20 Phénomènes observés,020096,Âge de la glace (paramètre A),dB,2,-4096,13,dB,2,4,,,Operational,Original
bufr4/0/20/101,20,Classe 20 Phénomènes observés,020101,Nom de l'acridien,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/20/102,20,Classe 20 Phénomènes observés,020102,Couleur de l'acridien (maturité),Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/20/103,20,Classe 20 Phénomènes observés,020103,Stade de développement des acridiens,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/20/104,20,Classe 20 Phénomènes observés,020104,Degré d'organisation de l'essaim ou de la bande d'acridiens,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/20/105,20,Classe 20 Phénomènes observés,020105,Dimension de l'essaim ou de la bande d'acridiens et durée du passage de l'essaim,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/20/106,20,Classe 20 Phénomènes observés,020106,Densité de la population d'acridiens,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/20/107,20,Classe 20 Phénomènes observés,020107,Direction du déplacement de l'essaim d'acridiens,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/20/108,20,Classe 20 Phénomènes observés,020108,Étendue de la végétation,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/20/111,20,Classe 20 Phénomènes observés,020111,"Composante principale de l'ellipse d'erreur, axe x (voir notes 8 et 9)",m,-1,0,17,m,-1,6,,,Operational,Original
bufr4/0/20/112,20,Classe 20 Phénomènes observés,020112,"Composante secondaire de l'ellipse d'erreur, axe y (voir notes 8 et 9)",m,-1,0,17,m,-1,6,,,Operational,Original
bufr4/0/20/113,20,Classe 20 Phénomènes observés,020113,"Composante de l'ellipse d'erreur, axe z",m,-1,0,17,m,-1,6,(voir note 9),89,Operational,Original
bufr4/0/20/114,20,Classe 20 Phénomènes observés,020114,Angle de l'axe x dans l'ellipse d'erreur,deg,2,-18000,16,deg,2,5,(voir note 10),31,Operational,Original
bufr4/0/20/115,20,Classe 20 Phénomènes observés,020115,Angle de l'axe z dans l'ellipse d'erreur,deg,2,-18000,16,deg,2,5,(voir note 11),30,Operational,Original
bufr4/0/20/116,20,Classe 20 Phénomènes observés,020116,Altitude d'émission de la décharge interne,m,0,0,16,m,0,5,,,Operational,Original
bufr4/0/20/117,20,Classe 20 Phénomènes observés,020117,Amplitude de l'éclair,A,-1,-32000,16,A,-1,5,,,Operational,Original
bufr4/0/20/118,20,Classe 20 Phénomènes observés,020118,Erreur de détection de l'éclair,m,0,0,19,m,0,6,,,Operational,Original
bufr4/0/20/119,20,Classe 20 Phénomènes observés,020119,Polarité de décharge des éclairs,Code table,0,0,2,Code table,0,1,,,Operational,Original
bufr4/0/20/121,20,Classe 20 Phénomènes observés,020121,Valeur seuil pour la décision de polarité,V,3,0,16,V,3,5,(voir note 12),9,Operational,Original
bufr4/0/20/122,20,Classe 20 Phénomènes observés,020122,Valeur seuil pour la décision de polarité,A,0,0,16,A,0,5,(voir note 13),10,Operational,Original
bufr4/0/20/123,20,Classe 20 Phénomènes observés,020123,Seuil minimum de détection,V/m,3,0,16,V/m,3,5,(voir note 14),102,Operational,Original
bufr4/0/20/124,20,Classe 20 Phénomènes observés,020124,Coup de foudre ou éclair,Code table,0,0,2,Code table,0,1,,,Operational,Original
bufr4/0/20/126,20,Classe 20 Phénomènes observés,020126,Fréquence de décharge des éclairs,/h,0,0,23,/h,0,7,,,Operational,Original
bufr4/0/20/127,20,Classe 20 Phénomènes observés,020127,Éclairs – distance par rapport à la station,m,-3,0,8,m,-3,3,,,Operational,Original
bufr4/0/20/128,20,Classe 20 Phénomènes observés,020128,Éclairs – direction par rapport à la station,degree true,1,0,12,degree true,1,4,,,Operational,Original
bufr4/0/20/129,20,Classe 20 Phénomènes observés,020129,"Densité de la foudre (arc, éclair ou phénomène)",m-2,6,0,10,m-2,6,4,,,Operational,Original
bufr4/0/20/130,20,Classe 20 Phénomènes observés,020130,Concentration d'hydrométéores nuageux,Numeric,0,0,10,Numeric,0,3,(voir note 16),37,Operational,Original
bufr4/0/20/131,20,Classe 20 Phénomènes observés,020131,Rayon effectif des hydrométéores nuageux,m,5,0,6,m,5,2,,,Operational,Original
bufr4/0/20/132,20,Classe 20 Phénomènes observés,020132,Teneur en eau liquide des nuages,kg m-3,5,0,11,kg m-3,5,4,,,Operational,Original
bufr4/0/20/133,20,Classe 20 Phénomènes observés,020133,Rayon de l'hydrométéore,m,5,0,6,m,5,2,,,Operational,Original
bufr4/0/20/135,20,Classe 20 Phénomènes observés,020135,Masse de glace (sur une perche),kg/m,1,0,10,kg/m,1,3,,,Operational,Original
bufr4/0/20/136,20,Classe 20 Phénomènes observés,020136,Types de nuages supplémentaires,Code table,0,0,9,Code table,0,3,,,Operational,Original
bufr4/0/20/137,20,Classe 20 Phénomènes observés,020137,Évolution des nuages,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/20/138,20,Classe 20 Phénomènes observés,020138,État du revêtement,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/20/139,20,Classe 20 Phénomènes observés,020139,Hypothèse finale du modèle de cloud,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/20/140,20,Classe 20 Phénomènes observés,020140,Zone de foudre,m2,0,0,30,m2,0,0,,,Operational,Original
bufr4/0/20/141,20,Classe 20 Phénomènes observés,020141,Énergie de la foudre,J,19,0,30,J,0,0,,,Operational,Original
bufr4/0/20/142,20,Classe 20 Phénomènes observés,020142,Efficacité de détection de la foudre,%,0,0,7,%,0,0,,,Operational,Original
bufr4/0/20/143,20,Classe 20 Phénomènes observés,020143,Nuage liquide,Code table,0,0,2,Code table,0,1,,,Operational,Original
