Id,ClassNo,ClassName_fr,FXY,ElementName_fr,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_fr,noteIDs,Status,translated_by
bufr4/0/01/026,01,Classe 01 — Identification BUFR/CREX,001026,Nom OMM de la tempête*,,0,0,64,,0,8,,,Operational,Original
bufr4/0/01/027,01,Classe 01 — Identification BUFR/CREX,001027,Nom OMM complet de la tempête,,0,0,80,,0,10,,,Operational,Original
bufr4/0/01/028,01,Classe 01 — Identification BUFR/CREX,001028,Source des données sur l’épaisseur optique des aérosols,,0,0,5,,0,2,,,Operational,Original
bufr4/0/01/029,01,Classe 01 — Identification BUFR/CREX,001029,Source des données sur le flux radiatif solaire en surface,,0,0,5,,0,2,,,Operational,Original
bufr4/0/01/030,01,Classe 01 — Identification BUFR/CREX,001030,Indicatif du modèle numérique,,0,0,128,,0,16,(voir note 13),,Operational,Original
bufr4/0/01/031,01,Classe 01 — Identification BUFR/CREX,001031,Identification du centre d’origine/de production,,0,0,16,,0,5,(voir note 10),,Operational,Original
bufr4/0/01/032,01,Classe 01 — Identification BUFR/CREX,001032,Application de production,,0,0,8,,0,3,,,Operational,Original
bufr4/0/01/033,01,Classe 01 — Identification BUFR/CREX,001033,Identification du centre d’origine/ de production,,0,0,8,,0,3,,,Operational,Original
bufr4/0/01/034,01,Classe 01 — Identification BUFR/CREX,001034,Identification du centre secondaire d’origine/de production,,0,0,8,,0,3,,,Operational,Original
bufr4/0/01/035,01,Classe 01 — Identification BUFR/CREX,001035,Centre d’origine/de production,,0,0,16,,0,5,,,Operational,Original
bufr4/0/01/036,01,Classe 01 — Identification BUFR/CREX,001036,Organisme chargé de la mise en œuvre de la plate-forme d’observation,,0,0,20,,0,7,,,Operational,Original
bufr4/0/01/037,01,Classe 01 — Identification BUFR/CREX,001037,Numéro de séquence SIGMET,,0,0,24,,0,3,,,Operational,Original
bufr4/0/01/038,01,Classe 01 — Identification BUFR/CREX,001038,Source des données sur la fraction de glace de mer,,0,0,5,,0,2,,,Operational,Original
bufr4/0/01/039,01,Classe 01 — Identification BUFR/CREX,001039,Numéro de séquence des prévisions de zone sous forme graphique (GFA),,0,0,40,,0,5,,,Operational,Original
bufr4/0/01/040,01,Classe 01 — Identification BUFR/CREX,001040,Indicatif du centre de traitement,,0,0,48,,0,6,,,Operational,Original
bufr4/0/01/041,01,Classe 01 — Identification BUFR/CREX,001041,Vitesse absolue de la plate-forme – première composante,,5,-1073741824,31,,5,10,(voir note 6),,Operational,Original
bufr4/0/01/042,01,Classe 01 — Identification BUFR/CREX,001042,Vitesse absolue de la plate-forme – deuxième composante,,5,-1073741824,31,,5,10,(voir note 6),,Operational,Original
bufr4/0/01/043,01,Classe 01 — Identification BUFR/CREX,001043,Vitesse absolue de la plate-forme – troisième composante,,5,-1073741824,31,,5,10,(voir note 6),,Operational,Original
bufr4/0/01/044,01,Classe 01 — Identification BUFR/CREX,001044,Application de production standard,,0,0,8,,0,3,,,Operational,Original
bufr4/0/01/050,01,Classe 01 — Identification BUFR/CREX,001050,Numéro d’identification de l’émetteur de la plate-forme,,0,0,17,,0,6,,,Operational,Original
bufr4/0/01/051,01,Classe 01 — Identification BUFR/CREX,001051,Numéro d’identification de l’émetteur de la plate-forme,,0,0,96,,0,12,,,Operational,Original
bufr4/0/01/052,01,Classe 01 — Identification BUFR/CREX,001052,Indicateur d’identification de l’émetteur de la plate-forme,,0,0,3,,0,1,,,Operational,Original
bufr4/0/01/053,01,Classe 01 — Identification BUFR/CREX,001053,Numéro de séquence pour les mes- sages provenant du tsunamimètre déclenchés par un tsunami,,0,0,7,,0,2,,,Operational,Original
bufr4/0/01/060,01,Classe 01 — Identification BUFR/CREX,001060,Point de signalisation de la position des aéronefs (indicateur Beacon),,0,0,64,,0,8,,,Operational,Original
bufr4/0/01/062,01,Classe 01 — Identification BUFR/CREX,001062,Indicateur court d’emplacement OACI,,0,0,32,,0,4,,,Operational,Original
bufr4/0/01/063,01,Classe 01 — Identification BUFR/CREX,001063,Indicateur d’emplacement OACI,,0,0,64,,0,8,,,Operational,Original
bufr4/0/01/064,01,Classe 01 — Identification BUFR/CREX,001064,Indicatif de piste,,0,0,32,,0,4,,,Operational,Original
bufr4/0/01/065,01,Classe 01 — Identification BUFR/CREX,001065,Indicatif de la région OACI,,0,0,256,,0,32,,,Operational,Original
bufr4/0/01/075,01,Classe 01 — Identification BUFR/CREX,001075,Identification de la station d’observation des marées,,0,0,40,,0,5,,,Operational,Original
bufr4/0/01/079,01,Classe 01 — Identification BUFR/CREX,001079,Identificateur de profil unique,,0,0,64,,0,8,,,Operational,Original
bufr4/0/01/080,01,Classe 01 — Identification BUFR/CREX,001080,Numéro de la ligne parcourue par le navire du SOOP,,0,0,32,,0,4,,,Operational,Original
bufr4/0/01/081,01,Classe 01 — Identification BUFR/CREX,001081,Numéro de série de la radiosonde,,0,0,160,,0,20,,,Operational,Original
bufr4/0/01/082,01,Classe 01 — Identification BUFR/CREX,001082,Numéro du radiosondage,,0,0,14,,0,4,(voir note 12),,Operational,Original
bufr4/0/01/083,01,Classe 01 — Identification BUFR/CREX,001083,Numéro du lâcher de radiosonde,,0,0,3,,0,1,(voir note 12),,Operational,Original
bufr4/0/01/085,01,Classe 01 — Identification BUFR/CREX,001085,Modèle de la plate-forme d’observation – appelation donnée par le fabricant,,0,0,160,,0,20,,,Operational,Original
bufr4/0/01/086,01,Classe 01 — Identification BUFR/CREX,001086,"Numéro de série de la plate-forme d’observation, fourni par le fabricant",,0,0,256,,0,32,,,Operational,Original
bufr4/0/01/087,01,Classe 01 — Identification BUFR/CREX,001087,Extension de l’indicatif OMM de la plate-forme d’observation maritime,,0,0,23,,0,7,,,Operational,Original
bufr4/0/01/090,01,Classe 01 — Identification BUFR/CREX,001090,Technique d’établissement des perturbations initiales,,0,0,8,,0,3,,,Operational,Original
bufr4/0/01/091,01,Classe 01 — Identification BUFR/CREX,001091,Nombre de membres dans l’ensemble,,0,0,10,,0,4,,,Operational,Original
bufr4/0/01/092,01,Classe 01 — Identification BUFR/CREX,001092,Type de la prévision d’ensemble,,0,0,8,,0,3,,,Operational,Original
bufr4/0/01/093,01,Classe 01 — Identification BUFR/CREX,001093,Numéro de lot du ballon,,0,0,96,,0,12,,,Operational,Original
bufr4/0/01/094,01,Classe 01 — Identification BUFR/CREX,001094,Numéro WBAN,,0,0,17,,0,5,,,Operational,Original
bufr4/0/01/095,01,Classe 01 — Identification BUFR/CREX,001095,Identification de l’observateur,,0,0,32,,0,4,,,Operational,Original
bufr4/0/01/096,01,Classe 01 — Identification BUFR/CREX,001096,Mise à poste,,0,0,160,,0,20,,,Operational,Original
bufr4/0/01/099,01,Classe 01 — Identification BUFR/CREX,001099,Définition unique du produit,,0,0,248,,0,31,,,Operational,Original
bufr4/0/01/101,01,Classe 01 — Identification BUFR/CREX,001101,Indicateur d’identification d’État,,0,0,10,,0,3,,,Operational,Original
bufr4/0/01/102,01,Classe 01 — Identification BUFR/CREX,001102,Chiffre indicatif national de la station,,0,0,30,,0,9,,,Operational,Original
bufr4/0/01/103,01,Classe 01 — Identification BUFR/CREX,001103,Numéro OMI ou numéro unique du Lloyd’s Register,,0,0,24,,0,7,,,Operational,Original
bufr4/0/01/104,01,Classe 01 — Identification BUFR/CREX,001104,Indicateur d’identification de l’État/ État fédéral,,0,0,32,,0,4,,,Operational,Original
bufr4/0/01/105,01,Classe 01 — Identification BUFR/CREX,001105,Indicateur de l’axe routier,,0,0,40,,0,5,,,Operational,Original
bufr4/0/01/106,01,Classe 01 — Identification BUFR/CREX,001106,Emplacement le long de l’axe routier indiqué par des repères de position,,-2,0,14,,-2,5,,,Operational,Original
bufr4/0/01/110,01,Classe 01 — Identification BUFR/CREX,001110,Immatriculation de l’aéronef,,0,0,48,,0,6,,,Operational,Original
bufr4/0/01/111,01,Classe 01 — Identification BUFR/CREX,001111,Aéroport de départ,,0,0,24,,0,3,,,Operational,Original
bufr4/0/01/112,01,Classe 01 — Identification BUFR/CREX,001112,Aéroport de destination,,0,0,24,,0,3,,,Operational,Original
bufr4/0/01/113,01,Classe 01 — Identification BUFR/CREX,001113,Numéro de la version du modèle défini par le centre d’origine,,1,0,9,,1,3,,,Operational,Original
bufr4/0/01/114,01,Classe 01 — Identification BUFR/CREX,001114,Indicateur d’identification chiffré du navire ou d’une station terrestre mobile (chiffrement Base64),,0,0,352,,0,44,,,Operational,Original
bufr4/0/01/115,01,Classe 01 — Identification BUFR/CREX,001115,Identificateur de la campagne ou de la mission au titre de laquelle les données ont été recueillies,,0,0,160,,0,20,,,Operational,Original
bufr4/0/01/124,01,Classe 01 — Identification BUFR/CREX,001124,Indicateur d’identification des points de grille,,0,0,24,,0,8,,,Operational,Original
bufr4/0/01/125,01,Classe 01 — Identification BUFR/CREX,001125,Série d’identifiants du WIGOS,,0,0,4,,0,2,,,Operational,Original
bufr4/0/01/126,01,Classe 01 — Identification BUFR/CREX,001126,Émetteur d’identifiants du WIGOS,,0,0,16,,0,5,,,Operational,Original
bufr4/0/01/127,01,Classe 01 — Identification BUFR/CREX,001127,Numéro d’émission du WIGOS,,0,0,16,,0,5,,,Operational,Original
bufr4/0/01/128,01,Classe 01 — Identification BUFR/CREX,001128,Identifiant local du WIGOS (caractère),,0,0,128,,0,16,,,Operational,Original
bufr4/0/01/130,01,Classe 01 — Identification BUFR/CREX,001130,Identifiant de tempête (long).,CCITT IA5,0,0,32,,,,,,Operational,AI Translator: MCP
bufr4/0/01/144,01,Classe 01 — Identification BUFR/CREX,001144,Indicateur d’identification de l’instantané,,0,0,31,,0,10,,,Operational,Original
bufr4/0/01/145,01,Classe 01 — Identification BUFR/CREX,001145,Identifiant de source lumineuse,Numeric,0,-8,20,Numeric,0,7,(voir note 17),185,Operational,AI Translator: MCP
bufr4/0/01/150,01,Classe 01 — Identification BUFR/CREX,001150,Système de coordonnées de référence,,0,0,16,,0,5,,,Operational,Original
bufr4/0/01/151,01,Classe 01 — Identification BUFR/CREX,001151,Données de référence sur le niveau moyen de la mer,,0,0,12,,0,4,,,Operational,Original
bufr4/0/01/152,01,Classe 01 — Identification BUFR/CREX,001152,Demi-grand axe de l’ellipsoïde de rotation,,2,0,31,,2,11,,,Operational,Original
bufr4/0/01/153,01,Classe 01 — Identification BUFR/CREX,001153,Demi-petit axe de l’ellipsoïde de rotation,,2,0,31,,2,11,,,Operational,Original
bufr4/0/01/154,01,Classe 01 — Identification BUFR/CREX,001154,capteur,Numeric,0,0,12,Numeric,0,4,,,Operational,AI Translator: MCP
bufr4/0/01/155,01,Classe 01 — Identification BUFR/CREX,001155,Identifiant de récupération,Code table,0,0,8,Code table,0,3,,,Operational,AI Translator: MCP
bufr4/0/01/156,01,Classe 01 — Identification BUFR/CREX,001156,Numéro de vol en montgolfière,CCITT IA5,0,0,64,,,,,,Operational,AI Translator: MCP
bufr4/0/01/157,01,Classe 01 — Identification BUFR/CREX,001157,Numéro d'enregistrement du ballon ou autre identification,CCITT IA5,0,0,80,,,,,,Operational,AI Translator: MCP
bufr4/0/01/158,01,Classe 01 — Identification BUFR/CREX,001158,Type d'enveloppe de ballon,Code table,0,0,4,,,,,,Operational,AI Translator: MCP
bufr4/0/01/159,01,Classe 01 — Identification BUFR/CREX,001159,Taille typique de l'enveloppe de ballon,m,1,0,12,,,,(voir Note 18),195,Operational,AI Translator: MCP
