Id,ClassNo,ClassName_fr,FXY,ElementName_fr,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_fr,noteIDs,Status,translated_by
bufr4/0/02/026,02,Classe 02 — Instruments BUFR/CREX,002026,Résolution en travers de la trajectoire,m,2,0,12,m,2,4,,,Operational,Original
bufr4/0/02/027,02,Classe 02 — Instruments BUFR/CREX,002027,Résolution dans le sens de la route du satellite,m,2,0,12,m,2,4,,,Operational,Original
bufr4/0/02/028,02,Classe 02 — Instruments BUFR/CREX,002028,Dimension du secteur au nadir en coordonnée x,m,0,0,18,m,0,6,,,Operational,Original
bufr4/0/02/029,02,Classe 02 — Instruments BUFR/CREX,002029,Dimension du secteur au nadir en coordonnée y,m,0,0,18,m,0,6,,,Operational,Original
bufr4/0/02/030,02,Classe 02 — Instruments BUFR/CREX,002030,Méthode de mesure du courant,Code table,0,0,3,Code table,0,1,,,Operational,Original
bufr4/0/02/031,02,Classe 02 — Instruments BUFR/CREX,002031,Durée et heure de la mesure du courant,Code table,0,0,5,Code table,0,2,,,Operational,Original
bufr4/0/02/032,02,Classe 02 — Instruments BUFR/CREX,002032,Indicateur de numérisation,Code table,0,0,2,Code table,0,1,,,Operational,Original
bufr4/0/02/033,02,Classe 02 — Instruments BUFR/CREX,002033,Méthode de mesure de la salinité en fonction de la profondeur,Code table,0,0,3,Code table,0,1,,,Operational,Original
bufr4/0/02/034,02,Classe 02 — Instruments BUFR/CREX,002034,Type de lest (stabilisateur),Code table,0,0,5,Code table,0,2,,,Operational,Original
bufr4/0/02/035,02,Classe 02 — Instruments BUFR/CREX,002035,Longueur du câble,m,0,0,9,m,0,3,,,Operational,Original
bufr4/0/02/036,02,Classe 02 — Instruments BUFR/CREX,002036,Type de bouée,Code table,0,0,2,Code table,0,1,,,Operational,Original
bufr4/0/02/037,02,Classe 02 — Instruments BUFR/CREX,002037,Méthode d’observation des marées,Code table,0,0,3,Code table,0,1,,,Operational,Original
bufr4/0/02/038,02,Classe 02 — Instruments BUFR/CREX,002038,Méthode de mesure de la température et/ou de la salinité de l’eau,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/039,02,Classe 02 — Instruments BUFR/CREX,002039,Méthode de mesure de la température du thermomètre mouillé,Code table,0,0,3,Code table,0,1,,,Operational,Original
bufr4/0/02/040,02,Classe 02 — Instruments BUFR/CREX,002040,Méthode d’élimination des effets de la vitesse et du mouvement de la plate forme dans les mesures de courant,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/041,02,Classe 02 — Instruments BUFR/CREX,002041,Méthode d’estimation utilisée pour les comptes rendus relatifs aux caractéristiques synoptiques,Code table,0,0,6,Code table,0,2,,,Operational,Original
bufr4/0/02/042,02,Classe 02 — Instruments BUFR/CREX,002042,Indicateur de l’unité de vitesse du courant marin de surface,Code table,0,0,2,Code table,0,1,,,Operational,Original
bufr4/0/02/044,02,Classe 02 — Instruments BUFR/CREX,002044,Indicateur destiné à préciser la méthode de calcul des données spectrales concernant les vagues,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/045,02,Classe 02 — Instruments BUFR/CREX,002045,Indicateur destiné à préciser le type de plate-forme,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/046,02,Classe 02 — Instruments BUFR/CREX,002046,Instruments de mesure des vagues,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/047,02,Classe 02 — Instruments BUFR/CREX,002047,Type du tsunamimètre installé à grande profondeur,Code table,0,0,7,Code table,0,2,,,Operational,Original
bufr4/0/02/048,02,Classe 02 — Instruments BUFR/CREX,002048,Indicateur de détecteur de satellite,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/049,02,Classe 02 — Instruments BUFR/CREX,002049,Technique utilisée pour le traitement des données de satellite géo- stationnaire,Flag table,0,0,8,Flag table,0,3,,,Operational,Original
bufr4/0/02/050,02,Classe 02 — Instruments BUFR/CREX,002050,Canaux utilisés par le sondeur du satellite géostationnaire,Flag table,0,0,20,Flag table,0,7,,,Operational,Original
bufr4/0/02/051,02,Classe 02 — Instruments BUFR/CREX,002051,Indicateur servant à préciser la méthode d’observation des températures extrêmes,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/052,02,Classe 02 — Instruments BUFR/CREX,002052,Canaux utilisés par l’imageur du satellite géostationnaire,Flag table,0,0,6,Flag table,0,2,,,Operational,Original
bufr4/0/02/053,02,Classe 02 — Instruments BUFR/CREX,002053,Caractéristiques de la température de luminance observée par satellite GOES-I/M,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/054,02,Classe 02 — Instruments BUFR/CREX,002054,Caractéristiques des paramètres de sondages effectués par satellite GOES-I/M,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/055,02,Classe 02 — Instruments BUFR/CREX,002055,Paramètres statistiques des sondages par satellite géostationnaire,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/056,02,Classe 02 — Instruments BUFR/CREX,002056,Statistiques sur l’exactitude des son- dages par satellite géostationnaire,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/057,02,Classe 02 — Instruments BUFR/CREX,002057,Origine des renseignements de première approximation pour son dages par satellite GOES-I/M,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/058,02,Classe 02 — Instruments BUFR/CREX,002058,Périodes de validité des renseigne- ments de première approximation pour sondages par satellite GOES-I/M,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/059,02,Classe 02 — Instruments BUFR/CREX,002059,Origine des renseignements d’analyse pour sondages par satellite GOES-I/M,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/060,02,Classe 02 — Instruments BUFR/CREX,002060,Origine des renseignements de surface pour sondages par satellite GOES-I/M,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/061,02,Classe 02 — Instruments BUFR/CREX,002061,Système de navigation pour l’aéronautique,Code table,0,0,3,Code table,0,1,,,Operational,Original
bufr4/0/02/062,02,Classe 02 — Instruments BUFR/CREX,002062,Type de système de retransmission des données d’aéronef,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/063,02,Classe 02 — Instruments BUFR/CREX,002063,Angle de roulis de l’aéronef,deg,2,-18000,16,deg,2,5,,,Operational,Original
bufr4/0/02/064,02,Classe 02 — Instruments BUFR/CREX,002064,Qualité de l’angle de roulis de l’aéronef,Code table,0,0,2,Code table,0,1,,,Operational,Original
bufr4/0/02/065,02,Classe 02 — Instruments BUFR/CREX,002065,Station ACARS de réception au sol,CCITT IA5,0,0,40,Character,0,5,,,Operational,Original
bufr4/0/02/066,02,Classe 02 — Instruments BUFR/CREX,002066,Système de réception au sol des données de radiosondage,Code table,0,0,6,Code table,0,2,,,Operational,Original
bufr4/0/02/067,02,Classe 02 — Instruments BUFR/CREX,002067,Fréquence de fonctionnement de la radiosonde,Hz,-5,0,15,Hz,-5,5,,,Operational,Original
bufr4/0/02/070,02,Classe 02 — Instruments BUFR/CREX,002070,Spécification originale de la latitude/longitude,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/071,02,Classe 02 — Instruments BUFR/CREX,002071,Longueur d’onde spectrographique,m,13,0,30,m,13,10,,,Operational,Original
bufr4/0/02/072,02,Classe 02 — Instruments BUFR/CREX,002072,Largeur spectrographique,m,13,0,30,m,13,10,,,Operational,Original
bufr4/0/02/080,02,Classe 02 — Instruments BUFR/CREX,002080,Fabricant du ballon,Code table,0,0,6,Code table,0,2,,,Operational,Original
bufr4/0/02/081,02,Classe 02 — Instruments BUFR/CREX,002081,Type de ballon,Code table,0,0,5,Code table,0,2,,,Operational,Original
bufr4/0/02/082,02,Classe 02 — Instruments BUFR/CREX,002082,Poids du ballon,kg,3,0,12,kg,3,4,,,Operational,Original
bufr4/0/02/083,02,Classe 02 — Instruments BUFR/CREX,002083,Type d’abri de gonflement,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/084,02,Classe 02 — Instruments BUFR/CREX,002084,Type de gaz insufflé,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/085,02,Classe 02 — Instruments BUFR/CREX,002085,Quantité de gaz insufflée,kg,3,0,13,kg,3,4,,,Operational,Original
bufr4/0/02/086,02,Classe 02 — Instruments BUFR/CREX,002086,Longueur de la traîne,m,1,0,10,m,1,4,,,Operational,Original
bufr4/0/02/087,02,Classe 02 — Instruments BUFR/CREX,002087,Surface du parachute,m2,4,0,15,m2,4,5,,,Operational,Original
bufr4/0/02/088,02,Classe 02 — Instruments BUFR/CREX,002088,Volume de gaz dans le ballon,m3,3,0,13,m3,3,4,,,Operational,Original
bufr4/0/02/090,02,Classe 03 — Instruments BUFR/CREX,002090,Longueur d'onde de l'instrument,m,9,0,16,m,9,5,,,Operational,Original
bufr4/0/02/091,02,Classe 02 — Instruments BUFR/CREX,002091,Capteur d’entrée 4/20 mA,A,4,0,10,A,4,3,,,Operational,Original
bufr4/0/02/092,02,Classe 02 — Instruments BUFR/CREX,002092,Méthode de calcul du profil de l’ozone,Code table,0,0,3,Code table,0,1,,,Operational,Original
bufr4/0/02/095,02,Classe 02 — Instruments BUFR/CREX,002095,Type de capteur de pression,Code table,0,0,5,Code table,0,2,,,Operational,Original
bufr4/0/02/096,02,Classe 02 — Instruments BUFR/CREX,002096,Type de capteur de température,Code table,0,0,5,Code table,0,2,,,Operational,Original
bufr4/0/02/097,02,Classe 02 — Instruments BUFR/CREX,002097,Type de capteur d’humidité,Code table,0,0,5,Code table,0,2,,,Operational,Original
bufr4/0/02/099,02,Classe 02 — Instruments BUFR/CREX,002099,Polarisation,Code table,0,0,3,Code table,0,1,,,Operational,Original
bufr4/0/02/100,02,Classe 02 — Instruments BUFR/CREX,002100,Constante radar*,dB,1,0,12,dB,1,4,,,Operational,Original
bufr4/0/02/101,02,Classe 02 — Instruments BUFR/CREX,002101,Type d’antenne,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/102,02,Classe 02 — Instruments BUFR/CREX,002102,Hauteur de l’antenne au-dessus de la base de la tour,m,0,0,8,m,0,3,,,Operational,Original
bufr4/0/02/103,02,Classe 02 — Instruments BUFR/CREX,002103,Radôme,Flag table,0,0,2,Flag table,0,1,,,Operational,Original
bufr4/0/02/104,02,Classe 02 — Instruments BUFR/CREX,002104,Polarisation de l’antenne,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/105,02,Classe 02 — Instruments BUFR/CREX,002105,Gain maximal de l’antenne,dB,0,0,6,dB,0,2,,,Operational,Original
bufr4/0/02/106,02,Classe 02 — Instruments BUFR/CREX,002106,Ouverture de faisceau à 3 dB,deg,1,0,6,deg,1,2,,,Operational,Original
bufr4/0/02/107,02,Classe 02 — Instruments BUFR/CREX,002107,Suppression des lobes latéraux,dB,0,0,6,dB,0,2,,,Operational,Original
bufr4/0/02/108,02,Classe 02 — Instruments BUFR/CREX,002108,Rapport de découplage de polari- sation croisée dans l’axe,dB,0,0,6,dB,0,2,,,Operational,Original
bufr4/0/02/109,02,Classe 02 — Instruments BUFR/CREX,002109,Vitesse angulaire de l’antenne (en azimut),deg/s,2,0,12,deg/s,2,4,,,Operational,Original
bufr4/0/02/110,02,Classe 02 — Instruments BUFR/CREX,002110,Vitesse angulaire de l’antenne (en élévation),deg/s,2,0,12,deg/s,2,4,,,Operational,Original
bufr4/0/02/111,02,Classe 02 — Instruments BUFR/CREX,002111,Angle d’incidence du radar,deg,1,0,10,deg,1,4,,,Operational,Original
bufr4/0/02/112,02,Classe 02 — Instruments BUFR/CREX,002112,Angle d’ouverture du faisceau radar,deg,1,0,12,deg,1,4,,,Operational,Original
bufr4/0/02/113,02,Classe 02 — Instruments BUFR/CREX,002113,Nombre de visées en azimut,Numeric,0,0,4,Numeric,0,2,,,Operational,Original
bufr4/0/02/114,02,Classe 02 — Instruments BUFR/CREX,002114,Surface équivalente de l’antenne,m2,0,0,15,m2,0,5,,,Operational,Original
bufr4/0/02/115,02,Classe 02 — Instruments BUFR/CREX,002115,Type d’équipement d’observation en surface,Code table,0,0,5,Code table,0,2,,,Operational,Original
bufr4/0/02/116,02,Classe 02 — Instruments BUFR/CREX,002116,Pourcentage de la bande 320 MHz traité,%,0,0,7,%,0,3,,,Operational,Original
bufr4/0/02/117,02,Classe 02 — Instruments BUFR/CREX,002117,Pourcentage de la bande 80 MHz traité,%,0,0,7,%,0,3,,,Operational,Original
bufr4/0/02/118,02,Classe 02 — Instruments BUFR/CREX,002118,Pourcentage de la bande 20 MHz traité,%,0,0,7,%,0,3,,,Operational,Original
bufr4/0/02/119,02,Classe 02 — Instruments BUFR/CREX,002119,Fonctionnement de l’instrument RA-2,Code table,0,0,3,Code table,0,1,,,Operational,Original
bufr4/0/02/120,02,Classe 02 — Instruments BUFR/CREX,002120,Fréquence des vagues,Hz,3,0,10,Hz,3,4,,,Operational,Original
bufr4/0/02/121,02,Classe 02 — Instruments BUFR/CREX,002121,Fréquence moyenne,Hz,-8,0,7,Hz,-8,3,,,Operational,Original
bufr4/0/02/122,02,Classe 02 — Instruments BUFR/CREX,002122,Gamme d’agilité de fréquence,Hz,-6,-128,8,Hz,-6,3,,,Operational,Original
bufr4/0/02/123,02,Classe 02 — Instruments BUFR/CREX,002123,Puissance de crête,W,-4,0,7,W,-4,3,,,Operational,Original
bufr4/0/02/124,02,Classe 02 — Instruments BUFR/CREX,002124,Puissance moyenne,W,-1,0,7,W,-1,3,,,Operational,Original
bufr4/0/02/125,02,Classe 02 — Instruments BUFR/CREX,002125,Fréquence de répétition des impulsions,Hz,-1,0,8,Hz,-1,3,,,Operational,Original
bufr4/0/02/126,02,Classe 02 — Instruments BUFR/CREX,002126,Largeur d’impulsion,s,7,0,6,s,7,2,,,Operational,Original
bufr4/0/02/127,02,Classe 02 — Instruments BUFR/CREX,002127,Fréquence intermédiaire du récepteur,Hz,-6,0,7,Hz,-6,3,,,Operational,Original
bufr4/0/02/128,02,Classe 02 — Instruments BUFR/CREX,002128,Bande passante aux fréquences intermédiaires,Hz,-5,0,6,Hz,-5,2,,,Operational,Original
bufr4/0/02/129,02,Classe 02 — Instruments BUFR/CREX,002129,Signal minimal détectable,dB,0,-150,5,dB,0,3,,,Operational,Original
bufr4/0/02/130,02,Classe 02 — Instruments BUFR/CREX,002130,Portée dynamique,dB,0,0,7,dB,0,3,,,Operational,Original
bufr4/0/02/131,02,Classe 02 — Instruments BUFR/CREX,002131,Commande de gain variable dans le temps,Flag table,0,0,2,Flag table,0,1,,,Operational,Original
bufr4/0/02/132,02,Classe 02 — Instruments BUFR/CREX,002132,Exactitude du pointage en azimut,deg,2,0,6,deg,2,2,,,Operational,Original
bufr4/0/02/133,02,Classe 02 — Instruments BUFR/CREX,002133,Exactitude de l’angle de site,deg,2,0,6,deg,2,2,,,Operational,Original
bufr4/0/02/134,02,Classe 02 — Instruments BUFR/CREX,002134,Azimut du faisceau d’antenne,deg,2,0,16,deg,2,5,,,Operational,Original
bufr4/0/02/135,02,Classe 02 — Instruments BUFR/CREX,002135,Angle de site de l’antenne,deg,2,-9000,15,deg,2,5,,,Operational,Original
bufr4/0/02/136,02,Classe 02 — Instruments BUFR/CREX,002136,Portée atteinte par correction de l’affaiblissement de portée,m,-3,0,16,m,-3,5,,,Operational,Original
bufr4/0/02/137,02,Classe 02 — Instruments BUFR/CREX,002137,Rapport de double fréquence de répétition des impulsions du radar,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/138,02,Classe 02 — Instruments BUFR/CREX,002138,Direction de rotation de l’antenne,Code table,0,0,2,Code table,0,1,,,Operational,Original
bufr4/0/02/139,02,Classe 02 — Instruments BUFR/CREX,002139,Configuration de l’instrument SIRAL,Code table,0,0,2,Code table,0,1,,,Operational,Original
bufr4/0/02/140,02,Classe 02 — Instruments BUFR/CREX,002140,Angle d’azimut du faisceau de radar de satellite,deg,0,0,9,deg,0,3,(voir note 4),,Operational,Original
bufr4/0/02/141,02,Classe 02 — Instruments BUFR/CREX,002141,Type de mesure,CCITT IA5,0,0,24,Character,0,3,,,Operational,Original
bufr4/0/02/142,02,Classe 02 — Instruments BUFR/CREX,002142,Numéro de série/identificateur du type d’instrument de mesure de l’ozone,CCITT IA5,0,0,32,Character,0,4,(voir note 5),,Operational,Original
bufr4/0/02/143,02,Classe 02 — Instruments BUFR/CREX,002143,Type d’instrument de mesure de l’ozone,Code table,0,0,7,Code table,0,3,,,Operational,Original
bufr4/0/02/144,02,Classe 02 — Instruments BUFR/CREX,002144,Type de source lumineuse pour spectrophotomètre Brewer,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/145,02,Classe 02 — Instruments BUFR/CREX,002145,Longueurs d’ondes et réglage pour instruments Dobson,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/146,02,Classe 02 — Instruments BUFR/CREX,002146,état de la source pour instruments Dobson,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/147,02,Classe 02 — Instruments BUFR/CREX,002147,Mode de transmission au centre de collecte des données,Code table,0,0,6,Code table,0,2,,,Operational,Original
bufr4/0/02/148,02,Classe 02 — Instruments BUFR/CREX,002148,Système de collecte de données et/ou de positionnement,Code table,0,0,5,Code table,0,2,,,Operational,Original
bufr4/0/02/149,02,Classe 02 — Instruments BUFR/CREX,002149,Type de bouée de collecte de données,Code table,0,0,6,Code table,0,2,,,Operational,Original
bufr4/0/02/150,02,Classe 02 — Instruments BUFR/CREX,002150,Numéro du canal de l’instrument TOVS/ATOVS/AVHRR,Code table,0,0,6,Code table,0,2,,,Operational,Original
bufr4/0/02/151,02,Classe 02 — Instruments BUFR/CREX,002151,Indicateur d’identification du radiomètre,Code table,0,0,11,Code table,0,4,,,Operational,Original
bufr4/0/02/152,02,Classe 02 — Instruments BUFR/CREX,002152,Instrument de satellite utilisé dans le traitement des données,Flag table,0,0,31,Flag table,0,10,(voir note 6),,Operational,Original
bufr4/0/02/153,02,Classe 02 — Instruments BUFR/CREX,002153,Fréquence centrale du canal du satellite,Hz,-8,0,26,Hz,-8,8,,,Operational,Original
bufr4/0/02/154,02,Classe 02 — Instruments BUFR/CREX,002154,Largeur de bande du canal du satellite,Hz,-8,0,26,Hz,-8,8,,,Operational,Original
bufr4/0/02/155,02,Classe 02 — Instruments BUFR/CREX,002155,Longueur d’onde du canal du satellite,m,9,0,16,m,9,5,,,Operational,Original
bufr4/0/02/156,02,Classe 02 — Instruments BUFR/CREX,002156,Pourcentage de mesures océaniques correctes après retraitement de la bande Ku,%,0,0,7,%,0,3,,,Operational,Original
bufr4/0/02/157,02,Classe 02 — Instruments BUFR/CREX,002157,Pourcentage de mesures océaniques correctes après retraitement de la bande S,%,0,0,7,%,0,3,,,Operational,Original
bufr4/0/02/158,02,Classe 02 — Instruments BUFR/CREX,002158,Instrument RA-2,Flag table,0,0,9,Flag table,0,3,,,Operational,Original
bufr4/0/02/159,02,Classe 02 — Instruments BUFR/CREX,002159,Instrument MWR,Flag table,0,0,8,Flag table,0,3,,,Operational,Original
bufr4/0/02/160,02,Classe 02 — Instruments BUFR/CREX,002160,Longueur d’onde sur laquelle fonctionne le radar,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/161,02,Classe 02 — Instruments BUFR/CREX,002161,Méthode de traitement des données du vent,Flag table,0,0,16,Flag table,0,6,,,Operational,Original
bufr4/0/02/162,02,Classe 02 — Instruments BUFR/CREX,002162,Méthode élargie de détermination de l’altitude,Code table,0,0,6,Code table,0,2,,,Operational,Original
bufr4/0/02/163,02,Classe 02 — Instruments BUFR/CREX,002163,Méthode de détermination de l’altitude,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/164,02,Classe 02 — Instruments BUFR/CREX,002164,Méthode de corrélation des traceurs,Code table,0,0,3,Code table,0,1,,,Operational,Original
bufr4/0/02/165,02,Classe 02 — Instruments BUFR/CREX,002165,Indicateur de type de luminance énergétique,Flag table,0,0,15,Flag table,0,5,,,Operational,Original
bufr4/0/02/166,02,Classe 02 — Instruments BUFR/CREX,002166,Type de luminance énergétique,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/167,02,Classe 02 — Instruments BUFR/CREX,002167,Méthode de calcul de la luminance énergétique,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/168,02,Classe 02 — Instruments BUFR/CREX,002168,Pression hydrostatique de l’extrémité inférieure du câble (chaîne à thermistance),Pa,-3,0,16,kPa,0,5,,,Operational,Original
bufr4/0/02/169,02,Classe 02 — Instruments BUFR/CREX,002169,Type d’anémomètre,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/170,02,Classe 02 — Instruments BUFR/CREX,002170,Capteur d’humidité de l’aéronef,Code table,0,0,6,Code table,0,2,,,Operational,Original
bufr4/0/02/171,02,Classe 02 — Instruments BUFR/CREX,002171,Numéro de série de l’instrument de mesure du profil de la température de l’eau,CCITT IA5,0,0,64,Character,0,8,,,Operational,Original
bufr4/0/02/172,02,Classe 02 — Instruments BUFR/CREX,002172,Type de produit pour les données extraites concernant les gaz atmosphériques,Code table,0,0,8,Code table,0,3,,,Operational,Original
bufr4/0/02/173,02,Classe 02 — Instruments BUFR/CREX,002173,Carré de l’angle de visée latérale,deg2,4,0,10,deg2,4,4,(voir note 7),,Operational,Original
bufr4/0/02/174,02,Classe 02 — Instruments BUFR/CREX,002174,Nombre moyen de pixels en visée latérale,Numeric,0,0,9,Numeric,0,3,,,Operational,Original
bufr4/0/02/175,02,Classe 02 — Instruments BUFR/CREX,002175,Méthode de mesure des précipitations,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/176,02,Classe 02 — Instruments BUFR/CREX,002176,Méthode de mesure de l’état du sol,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/177,02,Classe 02 — Instruments BUFR/CREX,002177,Méthode de mesure de l’épaisseur de neige,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/178,02,Classe 02 — Instruments BUFR/CREX,002178,Méthode de mesure de la teneur en eau à l’état liquide des précipitations,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/179,02,Classe 02 — Instruments BUFR/CREX,002179,Type d’algorithme utilisé pour l’état du ciel,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/180,02,Classe 02 — Instruments BUFR/CREX,002180,Système principal de détection du temps présent,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/181,02,Classe 02 — Instruments BUFR/CREX,002181,Capteur supplémentaire du temps présent,Flag table,0,0,21,Flag table,0,7,,,Operational,Original
bufr4/0/02/182,02,Classe 02 — Instruments BUFR/CREX,002182,Système de mesure de la visibilité,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/183,02,Classe 02 — Instruments BUFR/CREX,002183,Système de détection des nuages,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/184,02,Classe 02 — Instruments BUFR/CREX,002184,Type de capteur de détection de la foudre,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/185,02,Classe 02 — Instruments BUFR/CREX,002185,Méthode de mesure de l’évaporation,Code table,0,0,4,Code table,0,2,,,Operational,Original
bufr4/0/02/186,02,Classe 02 — Instruments BUFR/CREX,002186,Détection des divers types de précipitations,Flag table,0,0,30,Flag table,0,10,,,Operational,Original
bufr4/0/02/187,02,Classe 02 — Instruments BUFR/CREX,002187,Détection d’autres phénomènes météorologiques,Flag table,0,0,18,Flag table,0,6,,,Operational,Original
