Id,ClassNo,ClassName_fr,FXY,ElementName_fr,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_fr,noteIDs,Status,translated_by
bufr4/0/10/033,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010033,Altitude (de la plate-forme par rapport à l'ellipsoïde),,1,,27,,2,9,,,Operational,Original
bufr4/0/10/034,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010034,Rayon de la Terre,,1,,27,,2,9,,,Operational,Original
bufr4/0/10/035,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010035,Rayon de la courbure locale de la Terre,,1,,22,,1,8,,,Operational,Original
bufr4/0/10/036,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010036,Ondulation du géoïde,,2,,15,,2,6,(voir note 4),128,Operational,Original
bufr4/0/10/038,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010038,Hauteur maximale de la pontée au-dessus de la ligne de charge d'été,,0,,6,,0,2,,,Operational,Original
bufr4/0/10/039,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010039,Écart entre le niveau de référence (ligne de charge d'été maximale) et le niveau réel de la mer,,0,,6,,0,3,,,Operational,Original
bufr4/0/10/040,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010040,Données extraites concernant le nombre de couches,,0,,10,,0,4,,,Operational,Original
bufr4/0/10/050,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010050,Écart type de l'altitude,,2,,16,,2,5,,,Operational,Original
bufr4/0/10/051,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010051,Pression ramenée au niveau moyen de la mer,,-1,,14,,-1,5,,,Operational,Original
bufr4/0/10/052,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010052,Calage de l'altimètre (QNH),,-1,,14,,-1,5,,,Operational,Original
bufr4/0/10/053,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010053,Altitude GNSS (Système mondial de navigation par satellite),,0,,17,,0,5,,,Operational,Original
bufr4/0/10/060,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010060,Variation de pression,,-1,,11,,-1,4,,,Operational,Original
bufr4/0/10/061,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010061,Variation de pression en 3 heures,,-1,,10,,-1,4,,,Operational,Original
bufr4/0/10/062,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010062,Variation de pression en 24 heures,,-1,,11,,-1,4,,,Operational,Original
bufr4/0/10/063,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010063,Caractéristique de la tendance barométrique,,0,,4,,0,2,,,Operational,Original
bufr4/0/10/064,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010064,Niveau de croisière-SIGMET,,0,,3,,0,1,,,Operational,Original
bufr4/0/10/070,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010070,Altitude de l'aéronef indiquée,,0,,16,,0,5,,,Operational,Original
bufr4/0/10/071,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010071,Résolution verticale,,0,,14,,0,5,,,Operational,Original
bufr4/0/10/073,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010073,Hauteur de panache,m,2,0,21,m,2,7,,,Operational,AI Translator: MCP
bufr4/0/10/079,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010079,"Angle de décalage du satellite par rapport au nadir, calculé à partir de l'assiette de la plate-forme",,4,,16,,4,5,,,Operational,Original
bufr4/0/10/080,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010080,Distance zénithale de la visée,,2,,15,,2,5,,,Operational,Original
bufr4/0/10/081,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010081,Altitude du centre de gravité au-dessus de l'ellipsoïde de référence,,3,,31,,3,10,,,Operational,Original
bufr4/0/10/082,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010082,Taux de variation d'altitude instantané,,3,,17,,3,6,,,Operational,Original
bufr4/0/10/083,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010083,"Carré de l'angle de décalage du satellite par rapport au nadir, calculé à partir de l'assiette de la plate-forme",,2,,16,,2,5,,,Operational,Original
bufr4/0/10/084,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010084,"Carré de l'angle de décalage du satellite par rapport au nadir, calculé à partir de la forme des ondes",,2,,16,,2,5,,,Operational,Original
bufr4/0/10/085,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010085,Hauteur moyenne de la surface de la mer,,3,,18,,3,6,,,Operational,Original
bufr4/0/10/086,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010086,Hauteur du géoïde,,3,,18,,3,6,,,Operational,Original
bufr4/0/10/087,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010087,Profondeur de l'océan ou altitude des terres émergées,,1,,18,,1,6,,,Operational,Original
bufr4/0/10/088,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010088,Hauteur géocentrique totale de marée océanique (solution 1),,3,,16,,3,5,,,Operational,Original
bufr4/0/10/089,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010089,Hauteur géocentrique totale de marée océanique (solution 2),,3,,16,,3,5,,,Operational,Original
bufr4/0/10/090,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010090,Hauteur de marée pour une période prolongée,,3,,16,,3,5,,,Operational,Original
bufr4/0/10/091,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010091,Hauteur de marée incluant l'effet de charge,,3,,16,,3,5,,,Operational,Original
bufr4/0/10/092,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010092,Hauteur de marée terrestre,,3,,16,,3,5,,,Operational,Original
bufr4/0/10/093,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010093,Hauteur géocentrique de marée polaire,,3,,16,,3,5,,,Operational,Original
bufr4/0/10/095,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010095,Hauteur utilisée pour l'atmosphère,,0,,16,,0,5,,,Operational,Original
bufr4/0/10/096,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010096,Topographie dynamique moyenne,,3,,18,,3,6,,,Operational,Original
bufr4/0/10/097,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010097,Hauteur moyenne de la surface de la mer fournie par l'altimètre seulement,,3,,18,,3,6,,,Operational,Original
bufr4/0/10/098,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010098,Hauteur de la marée de charge pour le calcul de la marée géocentrique - solution 1,,4,,12,,4,4,,,Operational,Original
bufr4/0/10/099,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010099,Hauteur de la marée de charge pour le calcul de la marée géocentrique - solution 2,,4,,12,,4,4,,,Operational,Original
bufr4/0/10/100,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010100,Hauteur de marée pour une période prolongée hors d'équilibre,,4,,12,,4,4,,,Operational,Original
bufr4/0/10/101,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010101,"Carré de l'angle de décalage du satellite par rapport au nadir, calculé à partir de la forme des ondes",,2,,16,,2,5,,,Operational,Original
bufr4/0/10/102,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010102,Anomalie de hauteur de la surface de la mer,,3,,16,,3,5,,,Operational,Original
bufr4/0/10/103,10,Classe 10 – Position d'éléments autres que des coordonnées (verticale),010103,Précision de la topographie dynamique moyenne,,3,,18,,3,6,,,Operational,Original
