Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,Status,translated_by
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.",Identification élargie,B01103,Numéro OMI ou numéro unique du Lloyd’s Register,"Mis à valeur manquante, si l'indicatif d'appel du navire est communiqué",,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.",Identification élargie,B01087,Extension de l’indicatif OMM de la plate-forme d’observation maritime,"Définir sur manquant, si l'indicatif d'appel du navire est signalé.",,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température sous-marine, la salinité et les profils de courant.",Organisme chargé de la mise en œuvre de la plate-forme d'observation,B01036,Organisme chargé de la mise en œuvre de la plate-forme d’observation,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.",Organisme chargé de la mise en œuvre de la plate-forme d'observation,B01115,Identificateur de la campagne ou de la mission au titre de laquelle les données ont été recueillies,"Mis à valeur manquante, si aucun identificateur de campagne n'est communiqué",,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.",Organisme chargé de la mise en œuvre de la plate-forme d'observation,B01080,Numéro de la ligne parcourue par le navire du SOOP,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.",Organisme chargé de la mise en œuvre de la plate-forme d'observation,B05036,Numéro de la coupe exécutée par le navire du SOOP,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant les profils de température, salinité et courants sous-marins.",Organisme chargé de la mise en œuvre de la plate-forme d'observation,D01011,"et trajectoire et évolution prévues) Année, mois, jour",,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.",Organisme chargé de la mise en œuvre de la plate-forme d'observation,D01012,"Heure, minute",,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température sous-marine, la salinité et les profils de courant.",Organisme chargé de la mise en œuvre de la plate-forme d'observation,D01021,"Latitude, longitude (précision élevée)",,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.",Renseignements sur le profil,B01079,Identificateur de profil unique,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.",Renseignements sur le profil,B01023,Numéro de la séquence d’observations,Numéro de lancement/chiffre indicatif de la station le long de la ligne/coupe,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.",Renseignements sur le profil,B22063,Profondeur totale de l'eau,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire, mesurant la température, la salinité et les profils de courant sous-marins.",Pression en surface,R01000,Répétition différée de 1 descripteur,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.",Pression en surface,D02001,Pression et variation de pression en 3 heures,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.",Vagues,R01000,Répétition différée de 1 descripteur,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.",Vagues,D02021,Vagues,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.",Données sur la température et l'humidité,R01000,Répétition différée de 1 descripteur,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température sous-marine, la salinité et les profils de courant.",Données sur la température et l'humidité,D02052,Données sur la température et l'humidité depuis le navire,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.",Données sur le vent,R01000,Répétition différée de 1 descripteur,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.",Données sur le vent,D02059,Données sur le vent depuis le navire,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.","Température, salinité et courant à la surface",B22067,Type d'instrument pour la mesure du profil de la température/salinité de l'eau,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température sous-marine, la salinité et les profils de courant.","Température, salinité et courant à la surface",B02171,Numéro de série de l'instrument de mesure du profil de la température de l'eau,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé basé sur un navire mesurant la température, la salinité et les profils de courant sous-marins.","Température, salinité et courant à la surface",D02090,Température de la mer/de l'eau de grande précision,Température à la surface,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.","Température, salinité et courant à la surface",D06033,Salinité à la surface,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.","Température, salinité et courant à la surface",D06034,Courant à la surface,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.","Température, salinité et courant à la surface",B02171,Numéro de série de l'instrument de mesure du profil de la température de l'eau,Mis à valeur manquante (annuler),,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.","Température, salinité et courant à la surface",B22067,Type d'instrument pour la mesure du profil de la température/salinité de l'eau,Mis à valeur manquante (annuler),,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température sous-marine, la salinité et les profils de courant.",Données sur le profil de la température et de la salinité,B02038,Méthode de mesure de la température et/ou de la salinité de l'eau,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.",Données sur le profil de la température et de la salinité,B22067,Type d'instrument pour la mesure du profil de la température/salinité de l'eau,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant en subsurface.",Données sur le profil de la température et de la salinité,B22068,Types d'enregistreurs du profil de la température de l'eau,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.",Données sur le profil de la température et de la salinité,B02171,Numéro de série de l'instrument de mesure du profil de la température de l'eau,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.",Données sur le profil de la température et de la salinité,B02033,Méthode de mesure de la salinité en fonction de la profondeur,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.",Données sur le profil de la température et de la salinité,B02032,Indicateur de numérisation,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé basé sur un navire mesurant la température, la salinité et les profils de courant sous-marins.",Données sur le profil de la température et de la salinité,B22056,Direction du profil,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.",Données sur le profil de la température et de la salinité,B03011,Méthode de calcul de la profondeur,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.",Données sur le profil de la température et de la salinité,D06035,Profil de la température et de la salinité,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.",Données sur le profil du courant,R07000,Répétition différée de 7 descripteurs,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température sous-marine, la salinité et les profils de courant.",Données sur le profil du courant,B02032,Indicateur de numérisation,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé basé sur un navire mesurant la température, la salinité et les profils de courant sous-marins.",Données sur le profil du courant,B03010,Méthode de mesure du courant en mer ou dans une autre masse d’eau,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé basé sur un navire mesurant la température, la salinité et les profils de courant sous-marins.",Données sur le profil du courant,B02031,Durée et heure de la mesure du courant,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.",Données sur le profil du courant,B02040,Méthode d'élimination des effets de la vitesse et du mouvement de la plate-forme dans les mesures de courant,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.",Données sur le profil du courant,B22056,Direction du profil,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.",Données sur le profil du courant,B03011,Méthode de calcul de la profondeur,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.",Données sur le profil du courant,D06036,Profil du courant,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.",Données sur le profil de l'oxygène dissous,R04000,Répétition différée de 4 descripteurs,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.",Données sur le profil de l'oxygène dissous,B02032,Indicateur de numérisation,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.",Données sur le profil de l'oxygène dissous,B03012,Type d’instrument/capteur de mesure de l’oxygène dissous,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température sous-marine, la salinité et les profils de courant.",Données sur le profil de l'oxygène dissous,B03011,Méthode de calcul de la profondeur,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15007,"Séquence pour la représentation des données dérivées d'un instrument abaissé depuis un navire mesurant la température, la salinité et les profils de courant sous-marins.",Données sur le profil de l'oxygène dissous,D06037,Données sur le profil de l'oxygène dissous,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15008,Séquence pour la représentation des données provenant des bouées ancrées,Identification et emplacement de la bouée,D01126,Séquence pour la représentation de l'identification des bouées ancrées,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15008,Séquence pour la représentation des données provenant des bouées ancrées,Données météorologiques standard,D06038,Séquence pour la représentation des observations standard de météorologie maritime de surface au moyen de bouées ancrées,"Pour les bouées équipées de plus d'un anémomètre, la hauteur du capteur doit correspondre à celui utilisé.",,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15008,Séquence pour la représentation des données provenant des bouées ancrées,Données météorologiques auxiliaires facultatives,R01000,Répétition différée de 1 descripteur,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15008,Séquence pour la représentation des données provenant des bouées ancrées,Données météorologiques auxiliaires facultatives,D02091,Séquence pour la représentation des observations météorologiques annexes,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15008,Séquence pour la représentation des données provenant des bouées ancrées,Mesures facultatives du rayonnement,R01000,Répétition différée de 1 descripteur,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15008,Séquence pour la représentation des données provenant des bouées ancrées,Mesures facultatives du rayonnement,D02082,Données sur le rayonnement,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15008,Séquence pour la représentation des données des bouées ancrées,Mesures de base facultatives des vagues,R01000,Répétition différée de 1 descripteur,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15008,Séquence pour la représentation des données provenant des bouées ancrées,Mesures de base facultatives des vagues,D06039,Séquence pour la représentation des mesures de base des vagues,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15008,Séquence pour la représentation des données provenant des bouées ancrées,Mesures facultatives du spectre des vagues,R01000,Répétition différée de 1 descripteur,,,Operational,AI Translator: MCP
15,Catégorie 15 — Séquences correspondant à des messages d'observation océanographique,D15008,Séquence pour la représentation des données provenant des bouées ancrées,Mesures facultatives du spectre des vagues,D06040,Séquence pour la représentation des mesures détaillées du spectre des vagues,,,Operational,AI Translator: MCP
