Id,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status,translated_by
bufr4/3/22/028/14/028001,22,Catégorie 22 – Séquences relatives aux substances chimiques et aux aérosols,322028,(METOP/GOME-2),,028001,Longitude (précision élevée),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/15/027001,22,Catégorie 22 – Séquences relatives aux substances chimiques et aux aérosols,322028,(METOP/GOME-2),,027001,Latitude (précision élevée),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/16/028001,22,Catégorie 22 – Séquences relatives aux substances chimiques et aux aérosols,322028,(METOP/GOME-2),,028001,Longitude (précision élevée),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/17/027001,22,Catégorie 22 – Séquences relatives aux substances chimiques et aux aérosols,322028,(METOP/GOME-2),,027001,Latitude (précision élevée),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/18/028001,22,Catégorie 22 – Séquences relatives aux substances chimiques et aux aérosols,322028,(METOP/GOME-2),,028001,Longitude (précision élevée),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/19/010001,22,Catégorie 22 – Séquences relatives aux substances chimiques et aux aérosols,322028,(METOP/GOME-2),,010001,Hauteur de la surface terrestre,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/20/014019,22,Catégorie 22 – Séquences relatives aux substances chimiques et aux aérosols,322028,(METOP/GOME-2),,014019,Albédo de la surface,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/21/007025,22,Catégorie 22 – Séquences relatives aux substances chimiques et aux aérosols,322028,(METOP/GOME-2),,007025,Distance zénithale du soleil,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/22/010080,22,Catégorie 22 – Séquences relatives aux substances chimiques et aux aérosols,322028,(METOP/GOME-2),,010080,Distance zénithale de la visée,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/23/005023,22,Catégorie 22 – Séquences relatives aux substances chimiques et aux aérosols,322028,(METOP/GOME-2),,005023,Différence d'azimut entre le soleil et le satellite,,,,Operational,"AI Translator: rag_cache, Glossary Used (2 terms)"
bufr4/3/22/028/24/020010,22,Catégorie 22 – Séquences relatives aux substances chimiques et aux aérosols,322028,(METOP/GOME-2),,020010,Nébulosité (totale),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/25/008003,22,Catégorie 22 – Séquences relatives aux substances chimiques et aux aérosols,322028,(METOP/GOME-2),,008003,Caractéristique verticale (observations par satellite),,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/26/007004,22,Catégorie 22 – Séquences relatives aux substances chimiques et aux aérosols,322028,(METOP/GOME-2),,007004,Pression,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/27/014026,22,Catégorie 22 – Séquences relatives aux substances chimiques et aux aérosols,322028,(METOP/GOME-2),,014026,Albédo au sommet des nuages,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/28/020014,22,Catégorie 22 – Séquences relatives aux substances chimiques et aux aérosols,322028,(METOP/GOME-2),,020014,Hauteur du sommet des nuages,,,,Operational,"AI Translator: rag_cache, Glossary Used (2 terms)"
bufr4/3/22/028/29/013093,22,Catégorie 22 – Séquences relatives aux substances chimiques et aux aérosols,322028,(METOP/GOME-2),,013093,Épaisseur optique des nuages,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/30/105000,22,Catégorie 22 – Séquences relatives aux substances chimiques et aux aérosols,322028,(METOP/GOME-2),,105000,Répétition différée de 5 descripteurs,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/31/031001,22,Catégorie 22 – Séquences relatives aux substances chimiques et aux aérosols,322028,(METOP/GOME-2),,031001,Facteur de répétition différée du descripteur,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/32/007004,22,Catégorie 22 – Séquences relatives aux substances chimiques et aux aérosols,322028,(METOP/GOME-2),,007004,Pression,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/33/007004,22,Catégorie 22 – Séquences relatives aux substances chimiques et aux aérosols,322028,(METOP/GOME-2),,007004,Pression,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/34/008043,22,Catégorie 22 – Séquences relatives aux substances chimiques et aux aérosols,322028,(METOP/GOME-2),,008043,Type de constituants chimiques ou physiques de l'atmosphère,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/35/008044,22,Catégorie 22 – Séquences relatives aux substances chimiques et aux aérosols,322028,(METOP/GOME-2),,008044,Numéro d'enregistrement CAS,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/22/028/36/015021,22,Catégorie 22 – Séquences relatives aux substances chimiques et aux aérosols,322028,(METOP/GOME-2),,015021,Densité de masse intégrée,,,,Operational,"AI Translator: rag_cache, Glossary Used (3 terms)"
