Id,ClassNo,ClassName_fr,FXY,ElementName_fr,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_fr,noteIDs,Status,translated_by
bufr4/0/25/066,25,Classe 25 — Informations sur le traitement,025066,Correction de l'orentation (altitude),,2,-1000,11,,2,4,,,Operational,Original
bufr4/0/25/067,25,Classe 25 — Informations sur le traitement,025067,Correction de pression au point de lâcher de la radiosonde,,0,-8000,14,,0,4,,,Operational,Original
bufr4/0/25/068,25,Classe 25 — Informations sur le traitement,025068,Recalcul des archives – nombre de fois,,0,0,7,,0,3,,,Operational,Original
bufr4/0/25/069,25,Classe 25 — Informations sur le traitement,025069,Corrections de pression du niveau de vol,,0,0,8,,0,3,,,Operational,Original
bufr4/0/25/070,25,Classe 25 — Informations sur le traitement,025070,Numéro de paquet principal,,0,0,4,,0,2,,,Operational,Original
bufr4/0/25/071,25,Classe 25 — Informations sur le traitement,025071,Numéro de paquet,,0,0,5,,0,2,,,Operational,Original
bufr4/0/25/075,25,Classe 25 — Informations sur le traitement,025075,"Corrections d'antenne de satellite, numéro de version",,0,0,5,,0,2,,,Operational,Original
bufr4/0/25/076,25,Classe 25 — Informations sur le traitement,025076,"Log10 du numéro d'onde centrale de la luminance énergétique pour la mesure de la température, dans le cas du sondeur ATOVS",,8,0,30,,8,10,,,Operational,Original
bufr4/0/25/077,25,Classe 25 — Informations sur le traitement,025077,Coefficient 1 de correction de largeur de bande,,5,-100000,18,,5,7,,,Operational,Original
bufr4/0/25/078,25,Classe 25 — Informations sur le traitement,025078,Coefficient 2 de correction de largeur de bande,,5,0,17,,5,6,,,Operational,Original
bufr4/0/25/079,25,Classe 25 — Informations sur le traitement,025079,"Luminance énergétique d'albédo – éclairement énergétique après filtrage solaire, pour le sondeur ATOVS",,4,0,24,,4,8,,,Operational,Original
bufr4/0/25/080,25,Classe 25 — Informations sur le traitement,025080,"Luminance énergétique d'albédo – largeur équivalente du filtre, pour le sondeur ATOVS",,10,0,14,,10,5,,,Operational,Original
bufr4/0/25/081,25,Classe 25 — Informations sur le traitement,025081,Angle d'incidence,,3,0,17,,3,6,,,Operational,Original
bufr4/0/25/082,25,Classe 25 — Informations sur le traitement,025082,Angle d'azimut,,3,0,19,,3,6,,,Operational,Original
bufr4/0/25/083,25,Classe 25 — Informations sur le traitement,025083,Angle de rotation Faraday,,3,0,19,,3,6,,,Operational,Original
bufr4/0/25/084,25,Classe 25 — Informations sur le traitement,025084,Angle de rotation,,5,0,26,,5,8,,,Operational,Original
bufr4/0/25/085,25,Classe 25 — Informations sur le traitement,025085,Fraction de pixels clairs dans le champ de vision du sondeur HIRS,,0,0,7,,0,3,,,Operational,Original
bufr4/0/25/086,25,Classe 25 — Informations sur le traitement,025086,Indicateur de correction de la profondeur,,0,0,2,,0,1,,,Operational,Original
bufr4/0/25/090,25,Classe 25 — Informations sur le traitement,025090,Indicateur de l'état de l'orbite,,0,0,4,,0,2,,,Operational,Original
bufr4/0/25/091,25,Classe 25 — Informations sur le traitement,025091,Constante structurelle de l'indice de réfraction (Cn2),,3,-18192,13,,3,5,,,Operational,Original
bufr4/0/25/092,25,Classe 25 — Informations sur le traitement,025092,Vitesse de propagation acoustique,,2,28000,14,,2,5,,,Operational,Original
bufr4/0/25/093,25,Classe 25 — Informations sur le traitement,025093,Correction des données RASS (Système de sondage radio-acoustique),,0,0,8,,0,3,,,Operational,Original
bufr4/0/25/095,25,Classe 25 — Informations sur le traitement,025095,Indicateur de l'état de l'altimètre,,0,0,2,,0,1,,,Operational,Original
bufr4/0/25/096,25,Classe 25 — Informations sur le traitement,025096,Indicateur de l'état du radiomètre,,0,0,5,,0,,,,Operational,Original
bufr4/0/25/097,25,Classe 25 — Informations sur le traitement,025097,Erreur tridimensionnelle estimative de l'orbite du navigateur,,0,0,4,,0,,,,Operational,Original
bufr4/0/25/098,25,Classe 25 — Informations sur le traitement,025098,Indicateur de qualité des données de l'altimètre,,0,0,9,,0,,,,Operational,Original
bufr4/0/25/099,25,Classe 25 — Informations sur le traitement,025099,Indicateur de qualité de la correction de l'altimètre,,0,0,9,,0,,,,Operational,Original
bufr4/0/25/100,25,Classe 25 — Informations sur le traitement,025100,Coefficient a de l'équation de la vitesse de chute des XBT/XCTD,,5,0,20,,5,,,,Operational,Original
bufr4/0/25/101,25,Classe 25 — Informations sur le traitement,025101,Coefficient b de l'équation de la vitesse de chute des XBT/XCTD,,5,-500000,21,,5,,,,Operational,Original
bufr4/0/25/102,25,Classe 25 — Informations sur le traitement,025102,Nombre de lignes manquantes hors données manquantes,,0,0,8,,0,,,,Operational,Original
bufr4/0/25/103,25,Classe 25 — Informations sur le traitement,025103,Nombre de cellules en direction,,0,0,8,,0,,,,Operational,Original
bufr4/0/25/104,25,Classe 25 — Informations sur le traitement,025104,Nombre de cellules en longueur d'onde,,0,0,8,,0,,,,Operational,Original
bufr4/0/25/105,25,Classe 25 — Informations sur le traitement,025105,Première cellule en direction,,3,0,19,,3,,,,Operational,Original
bufr4/0/25/106,25,Classe 25 — Informations sur le traitement,025106,Incrément de cellule en direction,,3,0,19,,3,,,,Operational,Original
bufr4/0/25/107,25,Classe 25 — Informations sur le traitement,025107,Première cellule en longueur d'onde,,3,0,29,,3,,,,Operational,Original
bufr4/0/25/108,25,Classe 25 — Informations sur le traitement,025108,Dernière cellule en longueur d'onde,,3,0,29,,3,,,,Operational,Original
bufr4/0/25/110,25,Classe 25 — Informations sur le traitement,025110,Traitement de l'image en abrégé,,0,0,10,,0,,,,Operational,Original
bufr4/0/25/111,25,Classe 25 — Informations sur le traitement,025111,Nombre de données manquantes à la réception,,0,0,8,,0,,,,Operational,Original
bufr4/0/25/112,25,Classe 25 — Informations sur le traitement,025112,Indicateur de qualité des données de l'altimètre dans une bande précise,,0,0,9,,0,,,,Operational,Original
bufr4/0/25/113,25,Classe 25 — Informations sur le traitement,025113,Indicateur de qualité de la correction de l'altimètre dans une bande précise,,0,0,9,,0,3,,,Operational,Original
bufr4/0/25/120,25,Classe 25 — Informations sur le traitement,025120,Indicateur de traitement de niveau 2 - données RA-2,,0,0,2,,0,1,,,Operational,Original
bufr4/0/25/121,25,Classe 25 — Informations sur le traitement,025121,Qualité du traitement de niveau 2 – données RA-2,,0,0,7,,0,3,,,Operational,Original
bufr4/0/25/122,25,Classe 25 — Informations sur le traitement,025122,Configuration matérielle – radiofréquence,,0,0,2,,0,1,,,Operational,Original
bufr4/0/25/123,25,Classe 25 — Informations sur le traitement,025123,Configuration matérielle - amplificateur de grande puissance,,0,0,2,,0,1,,,Operational,Original
bufr4/0/25/124,25,Classe 25 — Informations sur le traitement,025124,Indicateur de traitement de niveau 2 - données MWR,,0,0,2,,0,1,,,Operational,Original
bufr4/0/25/125,25,Classe 25 — Informations sur le traitement,025125,Qualité du traitement de niveau 2 – données MWR,,0,0,7,,0,3,,,Operational,Original
bufr4/0/25/126,25,Classe 25 — Informations sur le traitement,025126,Correction de troposphère sèche – modèle,,3,-32768,16,,3,5,,,Operational,Original
bufr4/0/25/127,25,Classe 25 — Informations sur le traitement,025127,Correction de baromètre inverse,,3,-32768,16,,3,5,,,Operational,Original
bufr4/0/25/128,25,Classe 25 — Informations sur le traitement,025128,Correction de troposphère humide – modèle,,3,-32768,16,,3,5,,,Operational,Original
bufr4/0/25/129,25,Classe 25 — Informations sur le traitement,025129,Correction de troposphère humide – données MWR,,3,-32768,16,,3,5,,,Operational,Original
bufr4/0/25/130,25,Classe 25 — Informations sur le traitement,025130,Correction ionosphérique – données RA-2 en bande Ku,,3,-32768,16,,3,5,,,Operational,Original
bufr4/0/25/131,25,Classe 25 — Informations sur le traitement,025131,Correction ionosphérique – données Doris en bande Ku,,3,-32768,16,,3,5,,,Operational,Original
bufr4/0/25/132,25,Classe 25 — Informations sur le traitement,025132,Correction ionosphérique – modèle en bande Ku,,3,-32768,16,,3,5,,,Operational,Original
bufr4/0/25/133,25,Classe 25 — Informations sur le traitement,025133,Correction du biais d'état de la mer en bande Ku,,3,-32768,16,,3,5,,,Operational,Original
bufr4/0/25/134,25,Classe 25 — Informations sur le traitement,025134,Correction ionosphérique - données RA-2 en bande S,,3,-32768,16,,3,5,,,Operational,Original
bufr4/0/25/135,25,Classe 25 — Informations sur le traitement,025135,Correction ionosphérique – données Doris en bande S,,3,-32768,16,,3,5,,,Operational,Original
bufr4/0/25/136,25,Classe 25 — Informations sur le traitement,025136,Correction ionosphérique - modèle en bande S,,3,-32768,16,,3,5,,,Operational,Original
bufr4/0/25/137,25,Classe 25 — Informations sur le traitement,025137,Correction du biais d'état de la mer en bande S,,3,-32768,16,,3,5,,,Operational,Original
bufr4/0/25/138,25,Classe 25 — Informations sur le traitement,025138,Rapport signal-bruit moyen,,0,-2048,12,,0,4,,,Operational,Original
bufr4/0/25/139,25,Traitement de l'information,025139,Niveau de traitement,Numeric,0,0,5,Numeric,0,4,,,Operational,AI Translator: MCP
bufr4/0/25/140,25,Classe 25 — Informations sur le traitement,025140,Début canal,,0,0,14,,0,5,,,Operational,Original
bufr4/0/25/141,25,Classe 25 — Informations sur le traitement,025141,Fin canal,,0,0,14,,0,5,,,Operational,Original
bufr4/0/25/142,25,Classe 25 — Informations sur le traitement,025142,Facteur d'échelle du canal,,0,0,6,,0,2,,,Operational,Original
bufr4/0/25/143,25,Classe 25 — Informations sur le traitement,025143,Coefficient linéaire,,6,-5000000,24,,6,8,,,Operational,Original
bufr4/0/25/144,25,Traitement de l'information,025144,Nombre de canaux visuels utilisés dans le traitement,Numeric,0,0,6,Numeric,0,2,,,Operational,AI Translator: MCP
bufr4/0/25/145,25,Traitement de l'information,025145,Nombre de canaux infrarouges utilisés dans le traitement,Numeric,0,0,6,Numeric,0,2,,,Operational,AI Translator: MCP
bufr4/0/25/148,25,Classe 25 — Informations sur le traitement,025148,Coefficient de variation,,2,-10000,15,,2,5,,,Operational,Original
bufr4/0/25/149,25,Classe 25 — Informations sur le traitement,025149,Coût estimatif optimal,,0,0,8,,0,3,,,Operational,Original
bufr4/0/25/150,25,Classe 25 — Informations sur le traitement,025150,Méthode d'analyse de l'intensité du cyclone tropical par les images de satellite,,0,0,4,,0,2,,,Operational,Original
bufr4/0/25/160,25,Classe 25 — Informations sur le traitement,025160,Correction finale de l'erreur instru-mentale dans la bande Ku,,4,-120000,18,,4,6,,,Operational,Original
bufr4/0/25/161,25,Classe 25 — Informations sur le traitement,025161,Correction finale de l'erreur instru-mentale dans la bande C,,4,-120000,18,,4,6,,,Operational,Original
bufr4/0/25/162,25,Classe 25 — Informations sur le traitement,025162,Correction du biais d'état de la mer en bande C,,4,-6000,13,,4,4,,,Operational,Original
bufr4/0/25/163,25,Classe 25 — Informations sur le traitement,025163,Correction ionosphérique de l'altimètre en bande Ku,,3,-32768,16,,3,5,,,Operational,Original
bufr4/0/25/164,25,Classe 25 — Informations sur le traitement,025164,Correction de troposphère humide du radiomètre,,4,-5000,13,,4,4,,,Operational,Original
bufr4/0/25/165,25,Classe 25 — Informations sur le traitement,025165,Correction ionosphérique - modèle dans une bande précise,,4,-32768,16,,4,5,,,Operational,Original
bufr4/0/25/166,25,Classe 25 — Informations sur le traitement,025166,Correction du biais d'état de la mer dans une bande précise,,4,-32768,16,,4,5,,,Operational,Original
bufr4/0/25/167,25,Classe 25 — Informations sur le traitement,025167,Correction finale de l'erreur instru-mentale dans une bande précise,,4,-120000,18,,4,6,,,Operational,Original
bufr4/0/25/170,25,Classe 25 — Informations sur le traitement,025170,Intervalle d'échantillonnage (temps),,0,0,10,,0,4,,,Operational,Original
bufr4/0/25/171,25,Classe 25 — Informations sur le traitement,025171,Période à laquelle correspond la valeur moyenne de l'échantillon,,0,0,10,,0,4,,,Operational,Original
bufr4/0/25/172,25,Classe 25 — Informations sur le traitement,025172,Nombre d'échantillons,,0,0,10,,0,4,,,Operational,Original
bufr4/0/25/174,25,Classe 25 — Informations sur le traitement,025174,Indicateur des informations SMOS*,,0,0,14,,0,5,,,Operational,Original
bufr4/0/25/175,25,Classe 25 — Informations sur le traitement,025175,Valeur résiduelle modifiée,,2,0,13,,2,4,(voir note 7),103,Operational,Original
bufr4/0/25/180,25,Classe 25 — Informations sur le traitement,025180,Pourcentage en mode basse résolution,,2,0,16,,2,5,,,Operational,Original
bufr4/0/25/181,25,Classe 25 — Informations sur le traitement,025181,Indicateur de traitement de niveau 2,,0,0,2,,0,1,,,Operational,Original
bufr4/0/25/182,25,Classe 25 — Informations sur le traitement,025182,Indicateur de traitement de niveau 1,,0,0,2,,0,1,,,Operational,Original
bufr4/0/25/183,25,Classe 25 — Informations sur le traitement,025183,Qualité du traitement de niveau 1,,2,0,14,,2,5,,,Operational,Original
bufr4/0/25/184,25,Classe 25 — Informations sur le traitement,025184,Catégorie de produit de niveau 2,,0,0,2,,0,1,,,Operational,Original
bufr4/0/25/185,25,Classe 25 — Informations sur le traitement,025185,Méthode de chiffrement,,0,0,8,,0,3,,,Operational,Original
bufr4/0/25/186,25,Classe 25 — Informations sur le traitement,025186,Version de la clef de chiffrement,,0,0,96,,0,12,,,Operational,Original
bufr4/0/25/187,25,Classe 25 — Informations sur le traitement,025187,Indicateur de confiance,,0,0,4,,0,2,,,Operational,Original
bufr4/0/25/188,25,Classe 25 — Informations sur le traitement,025188,Méthode employée pour ramener la pression au niveau de la mer,,0,0,5,,0,2,,,Operational,Original
bufr4/0/25/189,25,Classe 25 — Informations sur le traitement,025189,Longueur d'onde de coupure dans la direction de visée,,0,1,9,,0,3,,,Operational,Original
bufr4/0/25/190,25,Classe 25 — Informations sur le traitement,025190,Mode de traitement de l'écho de l'altimètre,,0,0,8,,0,3,,,Operational,Original
bufr4/0/25/191,25,Classe 25 — Informations sur le traitement,025191,Mode de localisation de l'altimètre,,0,0,8,,0,3,,,Operational,Original
