Id,ClassNo,ClassName_fr,FXY,ElementName_fr,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_fr,noteIDs,Status,translated_by
bufr4/0/15/034,15,Classe 15 Constituants physiques/chimiques,015034,Erreur estimative de la différence des retards de propagation,,5,0,14,,5,5,,,Operational,Original
bufr4/0/15/035,15,Classe 15 Constituants physiques/chimiques,015035,Composante du retard de propagation pour une visée au zénith due à la vapeur d'eau,,4,0,14,,4,5,,,Operational,Original
bufr4/0/15/036,15,Classe 15 Constituants physiques/chimiques,015036,Réfractivité atmosphérique,,3,0,19,,3,6,(voir note 5),142,Operational,Original
bufr4/0/15/037,15,Classe 15 Constituants physiques/chimiques,015037,Angle de courbure,,8,-100000,23,,8,7,,,Operational,Original
bufr4/0/15/038,15,Classe 15 Constituants physiques/chimiques,015038,Retard de trajet dû à l'atmosphère neutre,m,4,0,20,m,4,11,(voir note 10),4,Operational,AI Translator: MCP
bufr4/0/15/039,15,Classe 15 Constituants physiques/chimiques,015039,Erreur estimée dans le retard de trajet dans l'atmosphère neutre,m,4,0,14,m,4,9,,,Operational,AI Translator: MCP
bufr4/0/15/041,15,Classe 15 Constituants physiques/chimiques,015041,Indice de dioxyde de soufre,,2,-1200,14,,2,4,(voir note 7),78,Operational,Original
bufr4/0/15/042,15,Classe 15 Constituants physiques/chimiques,015042,Facteur de réflexion,,2,0,14,,2,5,,,Operational,Original
bufr4/0/15/043,15,Classe 15 Constituants physiques/chimiques,015043,Nombre de couches de noyau de moyennage,Numeric,0,0,10,Numeric,0,0,,,Operational,AI Translator: MCP
bufr4/0/15/044,15,Classe 15 Constituants physiques/chimiques,015044,Valeur du noyau de moyennage,Numeric,6,-5000000,31,Numeric,0,0,,,Operational,AI Translator: MCP
bufr4/0/15/045,15,Classe 15 Constituants physiques/chimiques,015045,Dioxyde de soufre,,2,-2000,15,,2,5,(voir note 8),77,Operational,Original
bufr4/0/15/046,15,Classe 15 Constituants physiques/chimiques,015046,Indice de contamination volcanique,,2,-1000,11,,2,4,(voir note 9),80,Operational,Original
bufr4/0/15/049,15,Classe 15 Constituants physiques/chimiques,015049,Exposant d'Ångström de l'aérosol,,3,-2000,14,,3,5,,,Operational,Original
bufr4/0/15/051,15,Classe 15 Constituants physiques/chimiques,015051,Portée optique météorologique,,0,0,18,,0,6,,,Operational,Original
bufr4/0/15/052,15,Classe 15 Constituants physiques/chimiques,015052,Log10 de la concentration en nombre de particules d'aérosols de diamètre supérieur à 5 nm,,1,60,6,,1,3,,,Operational,Original
bufr4/0/15/053,15,Classe 15 Constituants physiques/chimiques,015053,Log10 de la concentration en nombre de particules d'aérosols de diamètre supérieur à 14 nm,,2,600,9,,2,4,,,Operational,Original
bufr4/0/15/054,15,Classe 15 Constituants physiques/chimiques,015054,"Log10 de la concentration en nombre de particules d'aérosols de diamètre compris entre 0,25 et 2,5 µm",,2,550,9,,2,4,,,Operational,Original
bufr4/0/15/055,15,Classe 15 Constituants physiques/chimiques,015055,Proportion d'aérosols non volatils,,2,0,7,,2,3,,,Operational,Original
bufr4/0/15/062,15,Classe 15 Constituants physiques/chimiques,015062,Épaisseur optique des aérosols,,3,-1000,14,,3,5,,,Operational,Original
bufr4/0/15/063,15,Classe 15 Constituants physiques/chimiques,015063,Rétrodiffusion atténuée,,8,0,20,,8,7,,,Operational,Original
bufr4/0/15/064,15,Classe 15 Constituants physiques/chimiques,015064,Incertitude relative à la rétrodiffusion atténuée,,8,0,20,,8,7,,,Operational,Original
bufr4/0/15/065,15,Classe 15 Constituants physiques/chimiques,015065,Coefficient de rétrodiffusion des particules,,8,0,20,,8,7,,,Operational,Original
bufr4/0/15/066,15,Classe 15 Constituants physiques/chimiques,015066,Incertitude relative au coefficient de rétrodiffusion des particules,,8,0,20,,8,7,,,Operational,Original
bufr4/0/15/067,15,Classe 15 Constituants physiques/chimiques,015067,Coefficient d'atténuation des particules,,8,0,20,,8,7,,,Operational,Original
bufr4/0/15/068,15,Classe 15 Constituants physiques/chimiques,015068,Incertitude relative au coefficient d'atténuation des particules,,8,0,20,,8,7,,,Operational,Original
bufr4/0/15/069,15,Classe 15 Constituants physiques/chimiques,015069,Rapport lidar des particules,,2,0,14,,2,5,,,Operational,Original
bufr4/0/15/070,15,Classe 15 Constituants physiques/chimiques,015070,Incertitude relative au rapport lidar,,2,0,14,,2,5,,,Operational,Original
bufr4/0/15/071,15,Classe 15 Constituants physiques/chimiques,015071,Rapport de dépolarisation des particules,,2,0,14,,2,5,,,Operational,Original
bufr4/0/15/072,15,Classe 15 Constituants physiques/chimiques,015072,Incertitude relative au rapport de dépolarisation,,2,0,14,,2,5,,,Operational,Original
bufr4/0/15/073,15,Classe 15 Constituants physiques/chimiques,015073,Rétrodiffusion atténuée,m-1 sr-1,8,-524288,20,m-1 sr-1,8,7,,,Operational,AI Translator: MCP
bufr4/0/15/074,15,Classe 15 Constituants physiques/chimiques,015074,Coefficient de rétrodiffusion des particules,m-1 sr-1,8,-524288,20,m-1 sr-1,8,7,,,Operational,AI Translator: MCP
bufr4/0/15/075,15,Classe 15 Constituants physiques/chimiques,015075,Coefficient d'atténuation des particules,m,8,-524288,20,m-1,8,7,,,Operational,AI Translator: MCP
bufr4/0/15/076,15,Classe 15 Constituants physiques/chimiques,015076,Rapport lidar des particules,sr,1,-2048,13,sr,1,5,,,Operational,AI Translator: MCP
bufr4/0/15/077,15,Classe 15 Constituants physiques/chimiques,015077,Incertitude relative au rapport lidar,sr,1,0,12,sr,1,5,,,Operational,AI Translator: MCP
bufr4/0/15/078,15,Classe 15 Constituants physiques/chimiques,015078,Rapport de dépolarisation des particules,%,2,-8192,15,%,2,5,,,Operational,AI Translator: MCP
bufr4/0/15/079,15,Classe 15 Constituants physiques/chimiques,015079,Délai de trajet au zénith dû à l'atmosphère neutre,m,4,0,15,m,4,9,(voir note 11),5,Operational,AI Translator: MCP
bufr4/0/15/080,15,Classe 15 Constituants physiques/chimiques,015080,Erreur estimée dans le retard de chemin zénithal de l'atmosphère neutre,m,4,0,12,m,4,8,,,Operational,AI Translator: MCP
bufr4/0/15/081,15,Classe 15 Constituants physiques/chimiques,015081,Retard de trajet humide dû à l'atmosphère neutre,m,4,0,18,m,4,10,(voir note 12),6,Operational,AI Translator: MCP
bufr4/0/15/082,15,Classe 15 Constituants physiques/chimiques,015082,Vapeur d'eau intégrée sur le trajet,kg m-2,1,0,16,kg m-2,1,10,(voir note 16),16,Operational,AI Translator: MCP
bufr4/0/15/083,15,Classe 15 Constituants physiques/chimiques,015083,Gradient de l'atmosphère neutre dérivé du GNSS,m,5,-8192,14,m,5,9,(voir note 17),7,Operational,AI Translator: MCP
bufr4/0/15/084,15,Classe 15 Constituants physiques/chimiques,015084,Résidu des moindres carrés GNSS,m,4,0,14,m,4,9,(voir Note 18),17,Operational,AI Translator: MCP
bufr4/0/15/085,15,Classe 15 Constituants physiques/chimiques,015085,Retard multi-trajet GNSS,m,4,0,14,m,4,9,(voir note 15),8,Operational,AI Translator: MCP
bufr4/0/15/086,15,Classe 15 Constituants physiques/chimiques,015086,Fonction de cartographie hydrostatique GNSS,Numeric,3,0,16,Numeric,3,10,(voir note 19),22,Operational,AI Translator: MCP
bufr4/0/15/087,15,Classe 15 Constituants physiques/chimiques,015087,Fonction de cartographie humide GNSS,Numeric,3,0,16,Numeric,3,10,(voir note 19),22,Operational,AI Translator: MCP
bufr4/0/15/088,15,Classe 15 Constituants physiques/chimiques,015088,Fonction de cartographie du gradient GNSS,Numeric,3,0,16,Numeric,3,10,(voir note 19),22,Operational,AI Translator: MCP
bufr4/0/15/089,15,Classe 15 Constituants physiques/chimiques,015089,Délai de trajet au zénith dû à l'atmosphère hydrostatique neutre,m,4,0,15,m,4,9,(voir note 13),18,Operational,AI Translator: MCP
bufr4/0/15/090,15,Classe 15 Constituants physiques/chimiques,015090,Délai de trajet dû à l'atmosphère hydrostatique neutre,m,4,0,20,m,4,11,(voir note 14),19,Operational,AI Translator: MCP
