Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,Status,translated_by
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16004,Turbulence,,R02000,Répétition différée de 2 descripteurs,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16004,Turbulence,,B05002,Latitude (faible précision),,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16004,Turbulence,,B06002,Longitude (faible précision),,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16004,Turbulence,,B11031,Degré de turbulence,,(voir note 1),Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16004,Turbulence,,B08007,Caractéristique dimensionnelle,Annuler,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16004,Turbulence,,B08011,Caractéristique météorologique,Annuler | Fin d'objet,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16005,Tempête,,R08000,Répétition différée de 8 descripteurs,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16005,Tempête,,B08005,Signification de la caractéristique météorologique,Centre de la tempête,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16005,Tempête,,B08007,Caractéristique dimensionnelle,Valeur pour point,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16005,Tempête,,B05002,Latitude (faible précision),,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16005,Tempête,,B06002,Longitude (faible précision),,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16005,Tempête,,B01026,Nom OMM de la tempête*,"Utiliser ""UNKNOWN"" pour une tempête de sable",,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16005,Tempête,,B19001,Type de la caractéristique synoptique,Valeur pour type de tempête,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16005,Tempête,,B08007,Caractéristique dimensionnelle,Annuler,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16005,Tempête,,B08005,Signification de la caractéristique météorologique,Annuler | Fin d'objet,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16006,Nuages,,R11000,Répétition différée de 11 descripteurs,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16006,Nuages,,B08011,Caractéristique météorologique,Valeur pour les nuages,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16006,Nuages,,B08007,Caractéristique dimensionnelle,Valeur pour zone,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16006,Nuages,,B07002,Hauteur ou altitude,Niveau de vol (base de la couche),,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16006,Nuages,,B07002,Hauteur ou altitude,Niveau de vol (sommet de la couche),,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16006,Nuages,,R02000,Répétition différée de 2 descripteurs,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16006,Nuages,,B05002,Latitude (faible précision),,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16006,Nuages,,B06002,Longitude (faible précision),,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16006,Nuages,,B20011,Nébulosité,,(voir note 2),Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16006,Nuages,,B20012,Type de nuage,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16006,Nuages,,B08007,Caractéristique dimensionnelle,Annuler,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16006,Nuages,,B08011,Caractéristique météorologique,Annuler | Fin d'objet,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16007,Avant,,R09000,Répétition différée de 9 descripteurs,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16007,(Front),,B08011,Caractéristique météorologique,Valeur pour type de fond,(voir note 3),Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16007,(Front),,B08007,Caractéristique dimensionnelle,Valeur pour ligne,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16007,Avant,,R04000,Répétition différée de 4 descripteurs,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16007,Avant,,B05002,Latitude (faible précision),,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16007,Avant,,B06002,Longitude (faible précision),,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16007,Avant,,B19005,Direction de déplacement de la caractéristique,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16007,Avant,,B19006,Vitesse de déplacement de la caractéristique,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16007,Avant,,B08007,Caractéristique dimensionnelle,Annuler,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16007,Avant,,B08011,Caractéristique météorologique,Annuler | Fin d'objet,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16008,Tropopause,,R10000,Répétition différée de 10 descripteurs,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16008,Tropopause,,B08001,Caractéristique correspondant à des données de sondage vertical,Bit 3 mis à 1 pour tropopause,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16008,Tropopause,,B08007,Caractéristique dimensionnelle,Valeur pour point,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16008,Tropopause,,B08023,Statistiques de premier ordre,Valeur pour type de tropopause,(voir note 4),Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16008,Tropopause,,R03000,Répétition différée de 3 descripteurs,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16008,Tropopause,,B05002,Latitude (faible précision),,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16008,Tropopause,,B06002,Longitude (faible précision),,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16008,Tropopause,,B10002,Hauteur,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16008,Tropopause,,B08023,Statistiques de premier ordre,Annuler,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16008,Tropopause,,B08007,Caractéristique dimensionnelle,Annuler,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16008,Tropopause,,B08001,Caractéristique correspondant à des données de sondage vertical,Annuler | Fin d'objet,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16009,Zone de givrage de la cellule,,R10000,Répétition différée de 10 descripteurs,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16009,Zone de givrage de la cellule,,B08011,Caractéristique météorologique,Valeur pour givrage d'aéronef,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16009,Zone de givrage de la cellule,,B08007,Caractéristique dimensionnelle,Valeur pour zone,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16009,Zone de givrage de la cellule,,B07002,Hauteur ou altitude,Niveau de vol (base de la couche),,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16009,Zone de givrage de la cellule,,B07002,Hauteur ou altitude,Niveau de vol (sommet de la couche),,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16009,Zone de givrage de la cellule,,R02000,Répétition différée de 2 descripteurs,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16009,Zone de givrage de la cellule,,B05002,Latitude (faible précision),,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16009,Zone de givrage de la cellule,,B06002,Longitude (faible précision),,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16009,Zone de givrage de la cellule,,B20041,Givrage d'aéronef,Type de givrage d'aéronef,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16009,Zone de givrage de la cellule,,B08007,Caractéristique dimensionnelle,Annuler,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16009,Zone de givrage de la cellule,,B08011,Caractéristique météorologique,Annuler | Fin d'objet,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16010,(Nom de la caractéristique),,R07000,Répétition différée de 7 descripteurs,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16010,(Nom de la caractéristique),,B08011,Caractéristique météorologique,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16010,(Nom de la caractéristique),,B08007,Caractéristique dimensionnelle,Valeur pour point,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16010,(Nom de la caractéristique),,B01022,Nom de la caractéristique,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16010,(Nom de la caractéristique),,B05002,Latitude (faible précision),,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16010,(Nom de la caractéristique),,B06002,Longitude (faible précision),,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16010,(Nom de la caractéristique),,B08007,Caractéristique dimensionnelle,Annuler,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16010,(Nom de la caractéristique),,B08011,Caractéristique météorologique,Annuler | Fin d'objet,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16011,Volcan en éruption,,R16000,Répétition différée de 16 descripteurs,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16011,Volcan en éruption,,B08011,Caractéristique météorologique,Valeur pour nuages spéciaux,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16011,Volcan en éruption,,B01022,Nom de la caractéristique,Nom du volcan,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16011,Volcan en éruption,,B08007,Caractéristique dimensionnelle,Valeur pour point,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16011,Volcan en éruption,,R02000,Répétition différée de 2 descripteurs,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16011,Volcan en éruption,,B05002,Latitude (faible précision),,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16011,Volcan en éruption,,B06002,Longitude (faible précision),,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16011,Volcan en éruption,,B08021,Caractéristique temporelle,Heure du début de l'éruption,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16011,Volcan en éruption,,B04001,Année,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16011,Volcan en éruption,,B04002,Mois,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16011,Volcan en éruption,,B04003,Jour,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16011,Volcan en éruption,,B04004,Heure,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16011,Volcan en éruption,,B04005,Minute,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16011,Volcan en éruption,,B20090,Nuages spéciaux,Nuages engendrés par les éruptions,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16011,Volcan en éruption,,B08021,Caractéristique temporelle,Annuler,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16011,Volcan en éruption,,B08007,Caractéristique dimensionnelle,Annuler,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16011,Volcan en éruption,,B08011,Caractéristique météorologique,Annuler | Fin d'objet,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16020,Identification de la tempête tropicale,,B01033,Identification du centre d’origine/ de production,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16020,Identification de la tempête tropicale,,B01025,Indicateur de la tempête,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16020,Identification de la tempête tropicale,,B01027,Nom OMM complet de la tempête,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16020,Identification de la tempête tropicale,,D01011,"et trajectoire et évolution prévues) Année, mois, jour",,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16020,Identification de la tempête tropicale,,D01012,"Heure, minute",,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16021,Données d'analyse,,D01023,Latitude/longitude (faible précision),,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16021,Données d'analyse,,B02041,Méthode d'estimation utilisée pour les comptes rendus relatifs aux caractéristiques synoptiques,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16021,Données d'analyse,,B19001,Type de la caractéristique synoptique,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16021,Données d'analyse,,B19007,Rayon réel de la caractéristique,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16021,Données d'analyse,,B19005,Direction de déplacement de la caractéristique,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16021,Données d'analyse,,B19006,Vitesse de déplacement de la caractéristique,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16021,Données d'analyse,,B19008,Extension verticale de la circulation,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16021,Données d'analyse,,B08005,Signification de la caractéristique météorologique,= 1 Centre de la tempête,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16021,Données d'analyse,,B10004,Pression,Centre de la tempête selon le qualificatif de signification précédent,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16021,Données d'analyse,,B08005,Signification de la caractéristique météorologique,= 2 Limite extérieure ou bord de la caractéristique,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16021,Données d'analyse,,B10004,Pression,Limite extérieure,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16021,Données d'analyse,,B19007,Rayon réel de la caractéristique,Limite extérieure,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16021,Données d'analyse,,B08005,Signification de la caractéristique météorologique,= 3 Emplacement du vent maximal,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16021,Données d'analyse,,B08021,Caractéristique temporelle,Moyennée dans le temps,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16021,Données d'analyse,,B04075,Période ou décalage dans le temps de courte durée,Minutes,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16021,Données d'analyse,,B11040,Vitesse maximale du vent (vent moyen),,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16021,Données d'analyse,,B19007,Rayon réel de la caractéristique,Vitesse maximale du vent,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16021,Données d'analyse,,R05004,Répéter 5 descripteurs 4 fois,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16021,Données d'analyse,,B05021,Direction ou azimut,Début,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16021,Données d'analyse,,B05021,Direction ou azimut,Fin,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16021,Données d'analyse,,R02002,Répéter 2 descripteurs 2 fois,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16021,Données d'analyse,,B19003,Seuil de vitesse du vent,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16021,Données d'analyse,,B19004,Rayon réel pour les vitesses du vent supérieures au seuil,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16022,Données de prévision,,B01032,Application de production,"Nom du modèle de PNT, etc., table de code définie par le centre d'origine/ de production",,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16022,Données de prévision,,B02041,Méthode d'estimation utilisée pour les comptes rendus relatifs aux caractéristiques synoptiques,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16022,Données de prévision,,B19001,Type de la caractéristique synoptique,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16022,Données de prévision,,B19010,Méthode d'obtention du centre de la caractéristique synoptique,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16022,Données de prévision,,R18000,Répétition différée de 18 descripteurs,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16022,Données de prévision,,B08021,Caractéristique temporelle,Prévision,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16022,Données de prévision,,B04014,Incrément temporel,Heures,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16022,Données de prévision,,B08005,Signification de la caractéristique météorologique,Caractéristique synoptique de surface,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16022,Données de prévision,,D01023,Latitude/longitude (faible précision),,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16022,Données de prévision,,B19005,Direction de déplacement de la caractéristique,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16022,Données de prévision,,B19006,Vitesse de déplacement de la caractéristique,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16022,Données de prévision,,B10004,Pression,,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16022,Données de prévision,,B11041,Vitesse de la rafale maximale,Utilisé par exemple aux États-Unis,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16022,Données de prévision,,B08021,Caractéristique temporelle,Temps moyenné de la prévision,,Operational,AI Translator: MCP
16,Catégorie 16 – Séquences correspondant à des caractéristiques synoptiques,D16022,Données de prévision,,B04075,Période ou décalage dans le temps de courte durée,Minutes,,Operational,AI Translator: MCP
