Id,FXY,ElementName_en,CodeFigure,EntryName_en,EntryName_sub1_en,EntryName_sub2_en,Note_en,noteIDs,Status
bufr4/0/01/036/356002,001036,Agency in charge of operating the observing platform,356002,"India, National Institute for Ocean Technology (NIOT)",,,,,Operational
bufr4/0/01/036/356003,001036,Agency in charge of operating the observing platform,356003,"India, National Centre for Ocean Information Service",,,,,Operational
bufr4/0/01/036/356004-392000,001036,Agency in charge of operating the observing platform,356004-392000,Reserved,,,,,Operational
bufr4/0/01/036/392001,001036,Agency in charge of operating the observing platform,392001,"Japan, Japan Meteorological Agency (JMA)",,,,,Operational
bufr4/0/01/036/392002,001036,Agency in charge of operating the observing platform,392002,"Japan, Frontier Observational Research System for Global Change",,,,,Operational
bufr4/0/01/036/392003,001036,Agency in charge of operating the observing platform,392003,"Japan, Japan Marine Science and Technology Centre (JAMSTEC)",,,,,Operational
bufr4/0/01/036/392004-410000,001036,Agency in charge of operating the observing platform,392004-410000,Reserved,,,,,Operational
bufr4/0/01/036/410001,001036,Agency in charge of operating the observing platform,410001,"Republic of Korea, Seoul National University",,,,,Operational
bufr4/0/01/036/410002,001036,Agency in charge of operating the observing platform,410002,"Republic of Korea, Korea Ocean Research and Development Institute  (KORDI)",,,,,Operational
bufr4/0/01/036/410003,001036,Agency in charge of operating the observing platform,410003,"Republic of Korea, Meteorological Research Institute",,,,,Operational
bufr4/0/01/036/410004-540000,001036,Agency in charge of operating the observing platform,410004-540000,Reserved,,,,,Operational
bufr4/0/01/036/540001,001036,Agency in charge of operating the observing platform,540001,"New Caledonia, Institut de Recherche pour le Développement (IRD)",,,,,Operational
bufr4/0/01/036/540002-554000,001036,Agency in charge of operating the observing platform,540002-554000,Reserved,,,,,Operational
bufr4/0/01/036/554001,001036,Agency in charge of operating the observing platform,554001,"New Zealand, National Institute of Water and Atmospheric Research (NIWA)",,,,,Operational
bufr4/0/01/036/554002-643000,001036,Agency in charge of operating the observing platform,554002-643000,Reserved,,,,,Operational
bufr4/0/01/036/643001,001036,Agency in charge of operating the observing platform,643001,"Russian Federation, State Oceanographic Institute of Roshydromet",,,,,Operational
bufr4/0/01/036/643002,001036,Agency in charge of operating the observing platform,643002,"Russian Federation, Federal Service for Hydrometeorology and Environmental Monitoring",,,,,Operational
bufr4/0/01/036/643003-724000,001036,Agency in charge of operating the observing platform,643003-724000,Reserved,,,,,Operational
bufr4/0/01/036/724001,001036,Agency in charge of operating the observing platform,724001,"Spain, Instituto Español de Oceanografia",,,,,Operational
bufr4/0/01/036/724002-826000,001036,Agency in charge of operating the observing platform,724002-826000,Reserved,,,,,Operational
bufr4/0/01/036/826001,001036,Agency in charge of operating the observing platform,826001,"United Kingdom, Hydrographic Office",,,,,Operational
bufr4/0/01/036/826002,001036,Agency in charge of operating the observing platform,826002,"United Kingdom, National Oceanography Centre (NOC)",,,,,Operational
bufr4/0/01/036/826003,001036,Agency in charge of operating the observing platform,826003,"United Kingdom, Centre for Environment, Fisheries and Aquaculture Science (Cefas)",,,,,Operational
bufr4/0/01/036/826004,001036,Agency in charge of operating the observing platform,826004,"United Kingdom, Marine Scotland (MS)",,,,,Operational
bufr4/0/01/036/826005,001036,Agency in charge of operating the observing platform,826005,"United Kingdom, Plymouth Marine Laboratory (PML)",,,,,Operational
bufr4/0/01/036/826006,001036,Agency in charge of operating the observing platform,826006,"United Kingdom, British Antarctic Survey (BAS)",,,,,Operational
bufr4/0/01/036/826007-840000,001036,Agency in charge of operating the observing platform,826007-840000,Reserved,,,,,Operational
bufr4/0/01/036/840001,001036,Agency in charge of operating the observing platform,840001,"USA, NOAA Atlantic Oceanographic and Meteorological Laboratory (AOML)",,,,,Operational
bufr4/0/01/036/840002,001036,Agency in charge of operating the observing platform,840002,"USA, NOAA Pacific Marine Environmental Laboratory (PMEL)",,,,,Operational
bufr4/0/01/036/840003,001036,Agency in charge of operating the observing platform,840003,"USA, Scripps Institution of Oceanography (SIO)",,,,,Operational
bufr4/0/01/036/840004,001036,Agency in charge of operating the observing platform,840004,"USA, Woods Hole Oceanographic Institution (WHOI)",,,,,Operational
bufr4/0/01/036/840005,001036,Agency in charge of operating the observing platform,840005,"USA, University of Washington",,,,,Operational
bufr4/0/01/036/840006,001036,Agency in charge of operating the observing platform,840006,"USA, Naval Oceanographic Office",,,,,Operational
bufr4/0/01/036/840007-1048574,001036,Agency in charge of operating the observing platform,840007-1048574,Reserved,,,,,Operational
bufr4/0/01/036/1048575,001036,Agency in charge of operating the observing platform,1048575,Missing value,,,,,Operational
bufr4/0/01/038/0,001038,Source of sea ice fraction,0,No sea ice set,,,,,Operational
bufr4/0/01/038/1,001038,Source of sea ice fraction,1,NSIDC SSM/I Cavalieri et al (1992),,,,,Operational
bufr4/0/01/038/2,001038,Source of sea ice fraction,2,AMSR-E,,,,,Operational
bufr4/0/01/038/3,001038,Source of sea ice fraction,3,ECMWF,,,,,Operational
bufr4/0/01/038/4,001038,Source of sea ice fraction,4,CMS (France) cloud mask used by Medspiration,,,,,Operational
bufr4/0/01/038/5,001038,Source of sea ice fraction,5,EUMETSAT OSI-SAF,,,,,Operational
bufr4/0/01/038/6-30,001038,Source of sea ice fraction,6-30,Reserved for future use,,,,,Operational
bufr4/0/01/038/31,001038,Source of sea ice fraction,31,Missing value,,,,,Operational
bufr4/0/01/044/0,001044,Standard generating application,0,Reserved,,,,,Operational
bufr4/0/01/044/1,001044,Standard generating application,1,Full weighted mixture of individual quality tests,,,,,Operational
bufr4/0/01/044/2,001044,Standard generating application,2,"Weighted mixture of individual tests, but excluding forecast comparison",,,,,Operational
bufr4/0/01/044/3,001044,Standard generating application,3,Recursive filter function,,,,,Operational
bufr4/0/01/044/4,001044,Standard generating application,4,Common quality index (QI) without forecast,,,,,Operational
bufr4/0/01/044/5,001044,Standard generating application,5,QI without forecast,,,,,Operational
bufr4/0/01/044/6,001044,Standard generating application,6,QI with forecast,,,,,Operational
bufr4/0/01/044/7,001044,Standard generating application,7,Estimated error in m/s converted to a percent confidence,,,,,Operational
bufr4/0/01/044/8-254,001044,Standard generating application,8-254,Reserved,,,,,Operational
bufr4/0/01/044/255,001044,Standard generating application,255,Missing value,,,,,Operational
bufr4/0/01/052/0,001052,Platform transmitter ID,0,Primary,,,,,Operational
bufr4/0/01/052/1,001052,Platform transmitter ID,1,Secondary,,,,,Operational
bufr4/0/01/052/2,001052,Platform transmitter ID,2,Reserved,,,,,Operational
bufr4/0/01/052/3,001052,Platform transmitter ID,3,Missing value,,,,,Operational
bufr4/0/01/090/0,001090,Technique for making up initial perturbations,0,Lagged-average forecasting (LAF),,,,,Operational
bufr4/0/01/090/1,001090,Technique for making up initial perturbations,1,Breeding,,,,,Operational
bufr4/0/01/090/2,001090,Technique for making up initial perturbations,2,Singular vectors,,,,,Operational
bufr4/0/01/090/3,001090,Technique for making up initial perturbations,3,Multiple analysis cycles,,,,,Operational
bufr4/0/01/090/4-191,001090,Technique for making up initial perturbations,4-191,Reserved,,,,,Operational
bufr4/0/01/090/192-254,001090,Technique for making up initial perturbations,192-254,Reserved for local use,,,,,Operational
bufr4/0/01/090/255,001090,Technique for making up initial perturbations,255,Missing value,,,,,Operational
bufr4/0/01/092/0,001092,Type of ensemble forecast,0,Unperturbed high-resolution control forecast,,,,,Operational
bufr4/0/01/092/1,001092,Type of ensemble forecast,1,Unperturbed low-resolution control forecast,,,,,Operational
bufr4/0/01/092/2,001092,Type of ensemble forecast,2,Negatively perturbed forecast,,,,,Operational
bufr4/0/01/092/3,001092,Type of ensemble forecast,3,Positively perturbed forecast,,,,,Operational
bufr4/0/01/092/4,001092,Type of ensemble forecast,4,Perturbed forecast,,,,,Operational
bufr4/0/01/092/5-191,001092,Type of ensemble forecast,5-191,Reserved,,,,,Operational
bufr4/0/01/092/192-254,001092,Type of ensemble forecast,192-254,Reserved for local use,,,,,Operational
bufr4/0/01/092/255,001092,Type of ensemble forecast,255,Missing value,,,,,Operational
bufr4/0/01/101/0-99,001101,State identifier,0-99,Reserved,,,,,Operational
bufr4/0/01/101/100,001101,State identifier,100,Algeria,,,,,Operational
bufr4/0/01/101/101,001101,State identifier,101,Angola,,,,,Operational
bufr4/0/01/101/102,001101,State identifier,102,Benin,,,,,Operational
bufr4/0/01/101/103,001101,State identifier,103,Botswana,,,,,Operational
bufr4/0/01/101/104,001101,State identifier,104,Burkina Faso,,,,,Operational
bufr4/0/01/101/105,001101,State identifier,105,Burundi,,,,,Operational
bufr4/0/01/101/106,001101,State identifier,106,Cameroon,,,,,Operational
bufr4/0/01/101/107,001101,State identifier,107,Cabo Verde,,,,,Operational
bufr4/0/01/101/108,001101,State identifier,108,Central African Republic,,,,,Operational
bufr4/0/01/101/109,001101,State identifier,109,Chad,,,,,Operational
bufr4/0/01/101/110,001101,State identifier,110,Comoros,,,,,Operational
bufr4/0/01/101/111,001101,State identifier,111,Congo,,,,,Operational
bufr4/0/01/101/112,001101,State identifier,112,Côte d'Ivoire,,,,,Operational
bufr4/0/01/101/113,001101,State identifier,113,Democratic Republic of the Congo,,,,,Operational
bufr4/0/01/101/114,001101,State identifier,114,Djibouti,,,,,Operational
bufr4/0/01/101/115,001101,State identifier,115,Egypt,,,,,Operational
bufr4/0/01/101/116,001101,State identifier,116,Eritrea,,,,,Operational
bufr4/0/01/101/117,001101,State identifier,117,Ethiopia,,,,,Operational
bufr4/0/01/101/118,001101,State identifier,118,France (RA I),,,,,Operational
bufr4/0/01/101/119,001101,State identifier,119,Gabon,,,,,Operational
bufr4/0/01/101/120,001101,State identifier,120,Gambia,,,,,Operational
bufr4/0/01/101/121,001101,State identifier,121,Ghana,,,,,Operational
bufr4/0/01/101/122,001101,State identifier,122,Guinea,,,,,Operational
bufr4/0/01/101/123,001101,State identifier,123,Guinea-Bissau,,,,,Operational
bufr4/0/01/101/124,001101,State identifier,124,Kenya,,,,,Operational
bufr4/0/01/101/125,001101,State identifier,125,Lesotho,,,,,Operational
bufr4/0/01/101/126,001101,State identifier,126,Liberia,,,,,Operational
bufr4/0/01/101/127,001101,State identifier,127,Libya,,,,,Operational
bufr4/0/01/101/128,001101,State identifier,128,Madagascar,,,,,Operational
bufr4/0/01/101/129,001101,State identifier,129,Malawi,,,,,Operational
bufr4/0/01/101/130,001101,State identifier,130,Mali,,,,,Operational
bufr4/0/01/101/131,001101,State identifier,131,Mauritania,,,,,Operational
bufr4/0/01/101/132,001101,State identifier,132,Mauritius,,,,,Operational
bufr4/0/01/101/133,001101,State identifier,133,Morocco,,,,,Operational
bufr4/0/01/101/134,001101,State identifier,134,Mozambique,,,,,Operational
bufr4/0/01/101/135,001101,State identifier,135,Namibia,,,,,Operational
bufr4/0/01/101/136,001101,State identifier,136,Niger,,,,,Operational
bufr4/0/01/101/137,001101,State identifier,137,Nigeria,,,,,Operational
bufr4/0/01/101/138,001101,State identifier,138,Portugal (RA I),,,,,Operational
bufr4/0/01/101/139,001101,State identifier,139,Rwanda,,,,,Operational
bufr4/0/01/101/140,001101,State identifier,140,Sao Tome and Principe,,,,,Operational
bufr4/0/01/101/141,001101,State identifier,141,Senegal,,,,,Operational
bufr4/0/01/101/142,001101,State identifier,142,Seychelles,,,,,Operational
bufr4/0/01/101/143,001101,State identifier,143,Sierra Leone,,,,,Operational
bufr4/0/01/101/144,001101,State identifier,144,Somalia,,,,,Operational
bufr4/0/01/101/145,001101,State identifier,145,South Africa,,,,,Operational
bufr4/0/01/101/146,001101,State identifier,146,Spain (RA I),,,,,Operational
bufr4/0/01/101/147,001101,State identifier,147,Sudan,,,,,Operational
bufr4/0/01/101/148,001101,State identifier,148,Eswatini,,,,,Operational
bufr4/0/01/101/149,001101,State identifier,149,Togo,,,,,Operational
bufr4/0/01/101/150,001101,State identifier,150,Tunisia,,,,,Operational
bufr4/0/01/101/151,001101,State identifier,151,Uganda,,,,,Operational
bufr4/0/01/101/152,001101,State identifier,152,United Kingdom of Great Britain and Northern Ireland (RA I),,,,,Operational
bufr4/0/01/101/153,001101,State identifier,153,United Republic of Tanzania,,,,,Operational
bufr4/0/01/101/154,001101,State identifier,154,Zambia,,,,,Operational
bufr4/0/01/101/155,001101,State identifier,155,Zimbabwe,,,,,Operational
bufr4/0/01/101/156-199,001101,State identifier,156-199,Reserved for Region I (Africa),,,,,Operational
bufr4/0/01/101/200,001101,State identifier,200,Afghanistan,,,,,Operational
bufr4/0/01/101/201,001101,State identifier,201,Bahrain,,,,,Operational
bufr4/0/01/101/202,001101,State identifier,202,Bangladesh,,,,,Operational
bufr4/0/01/101/203,001101,State identifier,203,Bhutan,,,,,Operational
bufr4/0/01/101/204,001101,State identifier,204,Cambodia,,,,,Operational
bufr4/0/01/101/205,001101,State identifier,205,China,,,,,Operational
bufr4/0/01/101/206,001101,State identifier,206,Democratic People's Republic of Korea,,,,,Operational
bufr4/0/01/101/207,001101,State identifier,207,"Hong Kong, China",,,,,Operational
bufr4/0/01/101/208,001101,State identifier,208,India,,,,,Operational
bufr4/0/01/101/209,001101,State identifier,209,"Iran, Islamic Republic of",,,,,Operational
bufr4/0/01/101/210,001101,State identifier,210,Iraq,,,,,Operational
bufr4/0/01/101/211,001101,State identifier,211,Japan,,,,,Operational
bufr4/0/01/101/212,001101,State identifier,212,Kazakhstan,,,,,Operational
bufr4/0/01/101/213,001101,State identifier,213,Kuwait,,,,,Operational
bufr4/0/01/101/214,001101,State identifier,214,Kyrgyzstan,,,,,Operational
bufr4/0/01/101/215,001101,State identifier,215,Lao People's Democratic Republic,,,,,Operational
bufr4/0/01/101/216,001101,State identifier,216,"Macao, China",,,,,Operational
bufr4/0/01/101/217,001101,State identifier,217,Maldives,,,,,Operational
bufr4/0/01/101/218,001101,State identifier,218,Mongolia,,,,,Operational
bufr4/0/01/101/219,001101,State identifier,219,Myanmar,,,,,Operational
bufr4/0/01/101/220,001101,State identifier,220,Nepal,,,,,Operational
bufr4/0/01/101/221,001101,State identifier,221,Oman,,,,,Operational
bufr4/0/01/101/222,001101,State identifier,222,Pakistan,,,,,Operational
bufr4/0/01/101/223,001101,State identifier,223,Qatar,,,,,Operational
bufr4/0/01/101/224,001101,State identifier,224,Republic of Korea,,,,,Operational
bufr4/0/01/101/225,001101,State identifier,225,Yemen,,,,,Operational
bufr4/0/01/101/226,001101,State identifier,226,Russian Federation (RA II),,,,,Operational
bufr4/0/01/101/227,001101,State identifier,227,Saudi Arabia,,,,,Operational
bufr4/0/01/101/228,001101,State identifier,228,Sri Lanka,,,,,Operational
bufr4/0/01/101/229,001101,State identifier,229,Tajikistan,,,,,Operational
bufr4/0/01/101/230,001101,State identifier,230,Thailand,,,,,Operational
bufr4/0/01/101/231,001101,State identifier,231,Turkmenistan,,,,,Operational
bufr4/0/01/101/232,001101,State identifier,232,United Arab Emirates,,,,,Operational
bufr4/0/01/101/233,001101,State identifier,233,Uzbekistan,,,,,Operational
bufr4/0/01/101/234,001101,State identifier,234,Viet Nam,,,,,Operational
bufr4/0/01/101/235-299,001101,State identifier,235-299,Reserved for Region II (Asia),,,,,Operational
bufr4/0/01/101/300,001101,State identifier,300,Argentina,,,,,Operational
bufr4/0/01/101/301,001101,State identifier,301,Bolivia (Plurinational State of),,,,,Operational
bufr4/0/01/101/302,001101,State identifier,302,Brazil,,,,,Operational
bufr4/0/01/101/303,001101,State identifier,303,Chile,,,,,Operational
bufr4/0/01/101/304,001101,State identifier,304,Colombia,,,,,Operational
bufr4/0/01/101/305,001101,State identifier,305,Ecuador,,,,,Operational
bufr4/0/01/101/306,001101,State identifier,306,France (RA III),,,,,Operational
bufr4/0/01/101/307,001101,State identifier,307,Guyana,,,,,Operational
bufr4/0/01/101/308,001101,State identifier,308,Paraguay,,,,,Operational
bufr4/0/01/101/309,001101,State identifier,309,Peru,,,,,Operational
bufr4/0/01/101/310,001101,State identifier,310,Suriname,,,,,Operational
bufr4/0/01/101/311,001101,State identifier,311,Uruguay,,,,,Operational
bufr4/0/01/101/312,001101,State identifier,312,Venezuela (Bolivarian Republic of),,,,,Operational
bufr4/0/01/101/313-399,001101,State identifier,313-399,Reserved for Region III (South America),,,,,Operational
bufr4/0/01/101/400,001101,State identifier,400,Antigua and Barbuda,,,,,Operational
bufr4/0/01/101/401,001101,State identifier,401,Bahamas,,,,,Operational
bufr4/0/01/101/402,001101,State identifier,402,Barbados,,,,,Operational
bufr4/0/01/101/403,001101,State identifier,403,Belize,,,,,Operational
bufr4/0/01/101/404,001101,State identifier,404,British Caribbean Territories,,,,,Operational
bufr4/0/01/101/405,001101,State identifier,405,Canada,,,,,Operational
bufr4/0/01/101/406,001101,State identifier,406,Colombia,,,,,Operational
bufr4/0/01/101/407,001101,State identifier,407,Costa Rica,,,,,Operational
bufr4/0/01/101/408,001101,State identifier,408,Cuba,,,,,Operational
bufr4/0/01/101/409,001101,State identifier,409,Dominica,,,,,Operational
bufr4/0/01/101/410,001101,State identifier,410,Dominican Republic,,,,,Operational
bufr4/0/01/101/411,001101,State identifier,411,El Salvador,,,,,Operational
bufr4/0/01/101/412,001101,State identifier,412,France (RA IV),,,,,Operational
bufr4/0/01/101/413,001101,State identifier,413,Guatemala,,,,,Operational
bufr4/0/01/101/414,001101,State identifier,414,Haiti,,,,,Operational
bufr4/0/01/101/415,001101,State identifier,415,Honduras,,,,,Operational
bufr4/0/01/101/416,001101,State identifier,416,Jamaica,,,,,Operational
bufr4/0/01/101/417,001101,State identifier,417,Mexico,,,,,Operational
bufr4/0/01/101/418,001101,State identifier,418,Curaçao and Sint Maarten,,,,,Operational
bufr4/0/01/101/419,001101,State identifier,419,Nicaragua,,,,,Operational
bufr4/0/01/101/420,001101,State identifier,420,Panama,,,,,Operational
bufr4/0/01/101/421,001101,State identifier,421,Saint Lucia,,,,,Operational
bufr4/0/01/101/422,001101,State identifier,422,Trinidad and Tobago,,,,,Operational
bufr4/0/01/101/423,001101,State identifier,423,United Kingdom of Great Britain and Northern Ireland (RA IV),,,,,Operational
bufr4/0/01/101/424,001101,State identifier,424,United States of America (RA IV),,,,,Operational
bufr4/0/01/101/425,001101,State identifier,425,Venezuela (Bolivarian Republic of),,,,,Operational
bufr4/0/01/101/426-499,001101,State identifier,426-499,"Reserved for Region IV (North America, Central America and the Caribbean)",,,,,Operational
bufr4/0/01/101/500,001101,State identifier,500,Australia,,,,,Operational
bufr4/0/01/101/501,001101,State identifier,501,Brunei Darussalam,,,,,Operational
bufr4/0/01/101/502,001101,State identifier,502,Cook Islands,,,,,Operational
bufr4/0/01/101/503,001101,State identifier,503,Fiji,,,,,Operational
bufr4/0/01/101/504,001101,State identifier,504,French Polynesia,,,,,Operational
bufr4/0/01/101/505,001101,State identifier,505,Indonesia,,,,,Operational
bufr4/0/01/101/506,001101,State identifier,506,Kiribati,,,,,Operational
bufr4/0/01/101/507,001101,State identifier,507,Malaysia,,,,,Operational
bufr4/0/01/101/508,001101,State identifier,508,"Micronesia, Federated States of",,,,,Operational
bufr4/0/01/101/509,001101,State identifier,509,New Caledonia,,,,,Operational
bufr4/0/01/101/510,001101,State identifier,510,New Zealand,,,,,Operational
bufr4/0/01/101/511,001101,State identifier,511,Niue,,,,,Operational
bufr4/0/01/101/512,001101,State identifier,512,Papua New Guinea,,,,,Operational
bufr4/0/01/101/513,001101,State identifier,513,Philippines,,,,,Operational
bufr4/0/01/101/514,001101,State identifier,514,Samoa,,,,,Operational
bufr4/0/01/101/515,001101,State identifier,515,Singapore,,,,,Operational
bufr4/0/01/101/516,001101,State identifier,516,Solomon Islands,,,,,Operational
bufr4/0/01/101/517,001101,State identifier,517,Tonga,,,,,Operational
bufr4/0/01/101/518,001101,State identifier,518,United Kingdom of Great Britain and Northern Ireland (RA V),,,,,Operational
bufr4/0/01/101/519,001101,State identifier,519,United States of America (RA V),,,,,Operational
bufr4/0/01/101/520,001101,State identifier,520,Vanuatu,,,,,Operational
bufr4/0/01/101/521-599,001101,State identifier,521-599,Reserved for Region V (South-West Pacific),,,,,Operational
bufr4/0/01/101/600,001101,State identifier,600,Albania,,,,,Operational
bufr4/0/01/101/601,001101,State identifier,601,Armenia,,,,,Operational
bufr4/0/01/101/602,001101,State identifier,602,Austria,,,,,Operational
bufr4/0/01/101/603,001101,State identifier,603,Azerbaijan,,,,,Operational
bufr4/0/01/101/604,001101,State identifier,604,Belarus,,,,,Operational
bufr4/0/01/101/605,001101,State identifier,605,Belgium,,,,,Operational
bufr4/0/01/101/606,001101,State identifier,606,Bosnia and Herzegovina,,,,,Operational
bufr4/0/01/101/607,001101,State identifier,607,Bulgaria,,,,,Operational
bufr4/0/01/101/608,001101,State identifier,608,Croatia,,,,,Operational
bufr4/0/01/101/609,001101,State identifier,609,Cyprus,,,,,Operational
bufr4/0/01/101/610,001101,State identifier,610,Czechia,,,,,Operational
bufr4/0/01/101/611,001101,State identifier,611,Denmark,,,,,Operational
bufr4/0/01/101/612,001101,State identifier,612,Estonia,,,,,Operational
bufr4/0/01/101/613,001101,State identifier,613,Finland,,,,,Operational
bufr4/0/01/101/614,001101,State identifier,614,France (RA VI),,,,,Operational
bufr4/0/01/101/615,001101,State identifier,615,Georgia,,,,,Operational
bufr4/0/01/101/616,001101,State identifier,616,Germany,,,,,Operational
bufr4/0/01/101/617,001101,State identifier,617,Greece,,,,,Operational
bufr4/0/01/101/618,001101,State identifier,618,Hungary,,,,,Operational
bufr4/0/01/101/619,001101,State identifier,619,Iceland,,,,,Operational
bufr4/0/01/101/620,001101,State identifier,620,Ireland,,,,,Operational
bufr4/0/01/101/621,001101,State identifier,621,Israel,,,,,Operational
